	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d
7	-3.81003	6.45749	-46.16332	0.93494	8.20477	-93.24952	2.98994	-0.67098	-46.50762	0.32194	-2.64558	-93.21966	2.98994	-0.67098	-46.50762	0.32194	-2.64557	-93.21966	11.11501	1.21041	-64.28581	-11.19739	3.38573	-85.25998	11.85959	-0.64943	-64.28706	-9.37172	2.05562	-85.36860	-7.21457	8.02806	-74.63567	-1.66725	2.05646	-73.99500	2.56772	-12.29153	-65.23321	-6.92103	8.57580	-65.54672	5.32688	0.61794	-87.80566	-11.85413	1.88117	-63.93063	6.20218	-21.22798	-178.68285	-0.55214	-20.23906	32.42112	13.02940	-15.37518	-176.19870	-10.34832	-18.09373	28.79832
8	-3.45482	6.15773	-46.13794	1.04689	8.03130	-93.33119	2.99811	-0.59677	-46.45184	0.43053	-2.60848	-93.30191	2.99811	-0.59677	-46.45184	0.43053	-2.60847	-93.30191	11.11092	1.19815	-64.40204	-11.20304	3.32383	-85.22675	11.84656	-0.59966	-64.40392	-9.37348	2.08571	-85.33382	-7.28332	8.09630	-74.68633	-1.69706	2.02522	-73.88107	2.46983	-12.24206	-65.44434	-6.94445	8.65847	-65.74433	5.22367	0.73824	-87.18073	-12.00516	1.95482	-63.78154	6.33215	-20.80512	-177.77762	-0.65193	-20.13559	32.27074	12.75207	-15.04714	-175.48576	-10.85724	-17.55254	28.52482
9	-2.97414	5.81176	-46.17849	1.11187	7.87223	-93.44804	3.00145	-0.44733	-46.45879	0.48915	-2.51005	-93.41879	3.00145	-0.44733	-46.45879	0.48915	-2.51005	-93.41879	11.09527	1.18014	-64.50866	-11.19472	3.29601	-85.25327	11.82061	-0.55477	-64.51110	-9.40400	2.07727	-85.35713	-7.29932	8.11293	-74.77743	-1.76704	2.00121	-73.87825	2.37373	-12.20408	-65.65559	-6.96562	8.72959	-65.94416	5.12009	0.91617	-86.96435	-12.14709	1.95843	-63.48991	6.29796	-20.37510	-176.57762	-0.75848	-19.93466	32.05488	12.79311	-14.63228	-174.31171	-10.97470	-17.30523	28.34107
10	-2.54266	5.50066	-46.31503	1.00691	7.55047	-93.51038	2.96668	-0.29384	-46.56578	0.40264	-2.34106	-93.48280	2.96668	-0.29384	-46.56578	0.40264	-2.34106	-93.48280	11.07834	1.18789	-64.53085	-11.17516	3.31535	-85.33587	11.77561	-0.53994	-64.53293	-9.45121	2.03487	-85.43617	-7.27080	8.11639	-74.87625	-1.83895	1.98032	-73.99906	2.30852	-12.13571	-65.85071	-6.96233	8.82789	-66.12342	5.05672	1.14713	-87.25041	-12.22658	1.93996	-63.32803	6.11253	-19.90134	-175.38853	-0.92102	-19.65726	32.35547	13.23929	-14.08414	-172.97189	-10.88777	-17.36022	28.76699
11	-2.33250	5.31828	-46.47034	0.73213	7.10530	-93.46166	2.90763	-0.22104	-46.70379	0.17480	-2.14200	-93.43745	2.90763	-0.22104	-46.70379	0.17480	-2.14200	-93.43745	11.07039	1.23006	-64.47112	-11.14576	3.35119	-85.45783	11.71807	-0.56997	-64.47157	-9.50517	1.99645	-85.55405	-7.24856	8.15236	-74.90755	-1.87440	1.94636	-74.14391	2.30438	-12.00928	-66.01723	-6.90964	8.97884	-66.26556	5.07389	1.33470	-87.82034	-12.23826	1.95951	-63.40388	5.89844	-19.34618	-174.41794	-1.11833	-19.37883	33.23289	13.91966	-13.47044	-171.78874	-10.85843	-17.40800	29.76002
12	-2.49044	5.30596	-46.51725	0.39665	6.86133	-93.32090	2.82120	-0.31839	-46.74880	-0.11734	-2.02697	-93.29915	2.82120	-0.31839	-46.74880	-0.11734	-2.02696	-93.29915	11.07677	1.29227	-64.44195	-11.10291	3.38159	-85.57073	11.65594	-0.62437	-64.43996	-9.57070	1.99067	-85.66122	-7.24598	8.21208	-74.83974	-1.87052	1.90207	-74.22131	2.34384	-11.84851	-66.11691	-6.83832	9.15313	-66.33702	5.16359	1.41542	-88.26799	-12.22579	2.03407	-63.57566	5.79623	-18.72899	-173.97466	-1.29479	-19.13449	34.19727	14.54407	-12.87267	-171.20872	-10.95123	-17.14716	30.79754
13	-2.96973	5.44944	-46.41872	0.17387	7.00732	-93.18364	2.73350	-0.57127	-46.66196	-0.32955	-2.07551	-93.16191	2.73350	-0.57127	-46.66196	-0.32955	-2.07551	-93.16191	11.09319	1.35248	-64.56500	-11.05264	3.40364	-85.61279	11.58963	-0.66017	-64.56062	-9.64748	2.01748	-85.69616	-7.21277	8.22591	-74.73149	-1.85483	1.87787	-74.23746	2.35761	-11.69773	-66.12981	-6.82380	9.30399	-66.32528	5.25880	1.43202	-88.25118	-12.23511	2.14296	-63.66105	5.86655	-18.11236	-174.25920	-1.43320	-18.89047	34.64486	14.81720	-12.43660	-171.52147	-11.01099	-16.65825	31.32893
14	-3.42021	5.70553	-46.26710	0.23183	7.33912	-93.13669	2.77333	-0.80219	-46.53272	-0.29027	-2.22561	-93.11331	2.77333	-0.80219	-46.53272	-0.29027	-2.22560	-93.11331	11.10238	1.38641	-64.80235	-11.02527	3.40947	-85.60405	11.51599	-0.65145	-64.79637	-9.71660	2.05733	-85.68169	-7.11405	8.16720	-74.68235	-1.85241	1.89863	-74.23515	2.29990	-11.56438	-66.08357	-6.90173	9.42839	-66.25837	5.29638	1.46275	-87.81100	-12.25692	2.25068	-63.71541	6.03498	-17.55584	-175.00424	-1.57116	-18.63657	34.44974	14.73193	-12.16510	-172.41869	-10.93460	-16.29246	31.26070
15	-3.44127	6.01354	-46.18578	0.58844	7.51788	-93.17879	3.07577	-0.81863	-46.48197	0.04369	-2.33123	-93.15405	3.07577	-0.81863	-46.48197	0.04369	-2.33122	-93.15405	11.08068	1.37607	-64.95549	-11.05628	3.38831	-85.63108	11.44601	-0.61065	-64.94926	-9.74940	2.08926	-85.70812	-7.01001	8.11754	-74.73907	-1.85741	1.95395	-74.21101	2.20271	-11.44140	-66.01395	-7.02734	9.53886	-66.17012	5.27483	1.53438	-87.31483	-12.24674	2.32293	-63.95636	6.16953	-17.08600	-175.52269	-1.74895	-18.43426	34.05460	14.63350	-11.81310	-173.06845	-10.84231	-16.18201	30.99136
16	-3.07425	6.31949	-46.20260	1.02987	7.49332	-93.25717	3.56474	-0.64775	-46.53204	0.47291	-2.33376	-93.23201	3.56474	-0.64774	-46.53204	0.47291	-2.33375	-93.23201	11.02484	1.33145	-64.89503	-11.13708	3.34918	-85.67159	11.40204	-0.56777	-64.88990	-9.73678	2.10986	-85.75340	-6.99012	8.14459	-74.85593	-1.84695	2.00751	-74.14032	2.12469	-11.35369	-65.92305	-7.14053	9.61111	-66.06665	5.24962	1.62300	-87.03468	-12.19669	2.34982	-64.42750	6.22747	-16.69172	-175.23570	-1.95879	-18.33056	33.95444	14.81951	-11.11482	-172.79958	-10.94651	-16.08863	30.94482
