	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d
	RTOES_DIST	RTOES_DIST	RTOES_DIST	LTOES_DIST	LTOES_DIST	LTOES_DIST	RTOES_PROX	RTOES_PROX	RTOES_PROX	LTOES_PROX	LTOES_PROX	LTOES_PROX	RFTS_DIST	RFTS_DIST	RFTS_DIST	LFTS_DIST	LFTS_DIST	LFTS_DIST	RFTS_PROX	RFTS_PROX	RFTS_PROX	LFTS_PROX	LFTS_PROX	LFTS_PROX
	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED
	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL
ITEM	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z
1	0.26542	0.09871	0.00527	0.22021	0.65689	0.00302	0.22025	0.10132	0.01181	0.18748	0.62552	0.00892	0.22494	0.08481	0.01829	0.18031	0.64058	0.01643	0.05510	0.09533	0.01150	0.05255	0.51973	0.00930
2	0.26552	0.09879	0.00515	0.22050	0.65677	0.00301	0.22035	0.10136	0.01167	0.18770	0.62548	0.00886	0.22508	0.08487	0.01818	0.18056	0.64055	0.01637	0.05521	0.09516	0.01175	0.05254	0.51998	0.00911
3	0.26559	0.09878	0.00515	0.22071	0.65667	0.00305	0.22042	0.10136	0.01169	0.18787	0.62541	0.00890	0.22515	0.08489	0.01824	0.18075	0.64049	0.01643	0.05528	0.09513	0.01179	0.05257	0.52009	0.00896
4	0.26552	0.09876	0.00523	0.22074	0.65663	0.00314	0.22037	0.10135	0.01188	0.18792	0.62537	0.00908	0.22509	0.08490	0.01850	0.18078	0.64044	0.01661	0.05523	0.09508	0.01165	0.05264	0.52002	0.00895
5	0.26541	0.09880	0.00540	0.22065	0.65658	0.00325	0.22027	0.10136	0.01214	0.18786	0.62530	0.00927	0.22499	0.08494	0.01883	0.18069	0.64037	0.01675	0.05513	0.09488	0.01148	0.05270	0.51980	0.00898
6	0.26544	0.09891	0.00562	0.22055	0.65651	0.00333	0.22029	0.10140	0.01232	0.18777	0.62520	0.00932	0.22502	0.08501	0.01906	0.18057	0.64029	0.01674	0.05517	0.09466	0.01136	0.05274	0.51955	0.00893
7	0.26567	0.09895	0.00579	0.22041	0.65653	0.00336	0.22050	0.10143	0.01235	0.18765	0.62519	0.00917	0.22524	0.08504	0.01908	0.18041	0.64027	0.01656	0.05538	0.09464	0.01129	0.05274	0.51938	0.00875
8	0.26594	0.09882	0.00578	0.22026	0.65666	0.00337	0.22075	0.10136	0.01220	0.18749	0.62525	0.00881	0.22546	0.08494	0.01890	0.18025	0.64033	0.01621	0.05562	0.09481	0.01124	0.05268	0.51930	0.00855
9	0.26604	0.09857	0.00562	0.22018	0.65666	0.00336	0.22084	0.10120	0.01192	0.18737	0.62522	0.00834	0.22553	0.08477	0.01860	0.18015	0.64030	0.01577	0.05570	0.09499	0.01124	0.05257	0.51927	0.00843
10	0.26596	0.09840	0.00550	0.22027	0.65640	0.00335	0.22073	0.10110	0.01154	0.18736	0.62500	0.00792	0.22543	0.08467	0.01823	0.18019	0.64009	0.01536	0.05558	0.09506	0.01136	0.05238	0.51927	0.00844
11	0.26581	0.09849	0.00550	0.22045	0.65604	0.00335	0.22054	0.10118	0.01118	0.18745	0.62471	0.00770	0.22527	0.08478	0.01791	0.18032	0.63982	0.01514	0.05539	0.09501	0.01159	0.05222	0.51930	0.00852
12	0.26569	0.09885	0.00555	0.22052	0.65587	0.00336	0.22038	0.10146	0.01102	0.18749	0.62458	0.00779	0.22517	0.08511	0.01783	0.18036	0.63971	0.01519	0.05525	0.09489	0.01179	0.05217	0.51929	0.00854
13	0.26562	0.09928	0.00553	0.22037	0.65600	0.00337	0.22032	0.10180	0.01111	0.18740	0.62469	0.00814	0.22514	0.08549	0.01798	0.18022	0.63982	0.01548	0.05521	0.09485	0.01177	0.05221	0.51923	0.00845
14	0.26561	0.09959	0.00544	0.22010	0.65625	0.00341	0.22034	0.10207	0.01128	0.18724	0.62490	0.00857	0.22516	0.08576	0.01816	0.17999	0.64002	0.01589	0.05523	0.09497	0.01151	0.05227	0.51916	0.00825
15	0.26565	0.09970	0.00533	0.21999	0.65641	0.00354	0.22040	0.10217	0.01133	0.18718	0.62503	0.00889	0.22520	0.08582	0.01812	0.17992	0.64010	0.01629	0.05529	0.09519	0.01121	0.05230	0.51917	0.00797
16	0.26570	0.09963	0.00530	0.22014	0.65641	0.00373	0.22045	0.10212	0.01129	0.18734	0.62501	0.00906	0.22522	0.08571	0.01796	0.18012	0.64002	0.01661	0.05533	0.09536	0.01112	0.05239	0.51926	0.00764
17	0.26573	0.09947	0.00535	0.22040	0.65635	0.00383	0.22047	0.10200	0.01127	0.18760	0.62495	0.00908	0.22523	0.08555	0.01787	0.18041	0.63991	0.01675	0.05534	0.09544	0.01122	0.05255	0.51933	0.00739
18	0.26577	0.09939	0.00548	0.22057	0.65636	0.00381	0.22048	0.10194	0.01115	0.18775	0.62495	0.00892	0.22524	0.08549	0.01775	0.18058	0.63990	0.01662	0.05535	0.09542	0.01139	0.05270	0.51933	0.00736
19	0.26584	0.09951	0.00556	0.22061	0.65642	0.00389	0.22050	0.10203	0.01085	0.18777	0.62498	0.00868	0.22530	0.08561	0.01748	0.18061	0.63994	0.01639	0.05538	0.09530	0.01154	0.05275	0.51931	0.00751
20	0.26588	0.09980	0.00543	0.22063	0.65646	0.00413	0.22053	0.10221	0.01064	0.18778	0.62500	0.00874	0.22538	0.08579	0.01725	0.18063	0.63995	0.01648	0.05542	0.09509	0.01164	0.05274	0.51935	0.00757
21	0.26584	0.10005	0.00509	0.22070	0.65647	0.00434	0.22054	0.10234	0.01077	0.18788	0.62502	0.00917	0.22543	0.08592	0.01734	0.18071	0.63996	0.01693	0.05546	0.09487	0.01169	0.05284	0.51938	0.00746
22	0.26577	0.10013	0.00477	0.22082	0.65654	0.00429	0.22054	0.10236	0.01107	0.18805	0.62510	0.00953	0.22543	0.08594	0.01763	0.18083	0.64006	0.01720	0.05546	0.09475	0.01173	0.05309	0.51937	0.00733
23	0.26574	0.10007	0.00461	0.22091	0.65670	0.00401	0.22056	0.10232	0.01121	0.18816	0.62528	0.00947	0.22544	0.08590	0.01778	0.18088	0.64028	0.01699	0.05547	0.09481	0.01175	0.05334	0.51937	0.00727
24	0.26580	0.10000	0.00458	0.22084	0.65693	0.00368	0.22061	0.10230	0.01110	0.18811	0.62549	0.00915	0.22547	0.08586	0.01764	0.18078	0.64052	0.01657	0.05551	0.09502	0.01171	0.05344	0.51938	0.00719
25	0.26590	0.09999	0.00462	0.22056	0.65715	0.00351	0.22069	0.10232	0.01097	0.18787	0.62565	0.00893	0.22552	0.08585	0.01745	0.18053	0.64067	0.01635	0.05558	0.09522	0.01156	0.05337	0.51933	0.00700
26	0.26595	0.10002	0.00475	0.22026	0.65725	0.00353	0.22072	0.10234	0.01100	0.18761	0.62572	0.00893	0.22555	0.08586	0.01747	0.18025	0.64071	0.01639	0.05562	0.09524	0.01138	0.05321	0.51927	0.00685
27	0.26587	0.09999	0.00500	0.22018	0.65718	0.00364	0.22063	0.10232	0.01111	0.18751	0.62565	0.00893	0.22546	0.08586	0.01763	0.18017	0.64065	0.01641	0.05553	0.09513	0.01131	0.05302	0.51932	0.00691
28	0.26568	0.09993	0.00523	0.22041	0.65691	0.00370	0.22042	0.10227	0.01118	0.18763	0.62546	0.00881	0.22525	0.08584	0.01777	0.18033	0.64049	0.01625	0.05532	0.09502	0.01140	0.05288	0.51945	0.00717
29	0.26550	0.09989	0.00527	0.22075	0.65654	0.00364	0.22023	0.10224	0.01117	0.18785	0.62520	0.00865	0.22507	0.08583	0.01780	0.18059	0.64029	0.01601	0.05513	0.09495	0.01156	0.05281	0.51956	0.00742
30	0.26541	0.09994	0.00514	0.22096	0.65623	0.00348	0.22014	0.10226	0.01100	0.18798	0.62496	0.00842	0.22500	0.08585	0.01761	0.18074	0.64009	0.01572	0.05504	0.09489	0.01172	0.05274	0.51957	0.00755
31	0.26544	0.10008	0.00497	0.22093	0.65605	0.00332	0.22013	0.10235	0.01064	0.18793	0.62479	0.00814	0.22504	0.08595	0.01722	0.18070	0.63994	0.01541	0.05505	0.09481	0.01184	0.05265	0.51944	0.00756
32	0.26552	0.10034	0.00481	0.22072	0.65603	0.00321	0.22020	0.10255	0.01034	0.18775	0.62473	0.00803	0.22514	0.08614	0.01689	0.18051	0.63987	0.01530	0.05513	0.09476	0.01184	0.05260	0.51922	0.00748
33	0.26563	0.10068	0.00465	0.22044	0.65610	0.00314	0.22033	0.10280	0.01040	0.18756	0.62476	0.00826	0.22529	0.08638	0.01690	0.18027	0.63988	0.01552	0.05527	0.09480	0.01167	0.05263	0.51897	0.00735
34	0.26577	0.10098	0.00455	0.22021	0.65621	0.00305	0.22052	0.10302	0.01074	0.18742	0.62484	0.00857	0.22546	0.08657	0.01718	0.18008	0.63996	0.01578	0.05546	0.09488	0.01134	0.05270	0.51880	0.00726
35	0.26591	0.10111	0.00463	0.22018	0.65632	0.00299	0.22069	0.10310	0.01100	0.18741	0.62493	0.00853	0.22562	0.08664	0.01743	0.18004	0.64006	0.01569	0.05563	0.09487	0.01100	0.05278	0.51877	0.00727
36	0.26605	0.10109	0.00485	0.22038	0.65645	0.00302	0.22079	0.10308	0.01097	0.18756	0.62504	0.00813	0.22572	0.08662	0.01743	0.18020	0.64019	0.01528	0.05574	0.09476	0.01079	0.05290	0.51890	0.00727
37	0.26611	0.10107	0.00506	0.22066	0.65663	0.00315	0.22079	0.10305	0.01074	0.18778	0.62520	0.00776	0.22574	0.08662	0.01722	0.18046	0.64034	0.01496	0.05574	0.09463	0.01080	0.05306	0.51915	0.00712
38	0.26607	0.10114	0.00515	0.22083	0.65678	0.00332	0.22072	0.10310	0.01051	0.18795	0.62534	0.00775	0.22569	0.08667	0.01697	0.18065	0.64043	0.01505	0.05568	0.09460	0.01097	0.05319	0.51934	0.00676
39	0.26603	0.10121	0.00513	0.22080	0.65684	0.00343	0.22068	0.10317	0.01048	0.18798	0.62537	0.00812	0.22565	0.08671	0.01689	0.18067	0.64041	0.01553	0.05564	0.09468	0.01106	0.05328	0.51930	0.00634
40	0.26604	0.10118	0.00502	0.22063	0.65689	0.00343	0.22072	0.10314	0.01065	0.18792	0.62538	0.00864	0.22567	0.08669	0.01707	0.18057	0.64037	0.01611	0.05567	0.09474	0.01090	0.05340	0.51910	0.00611
41	0.26601	0.10109	0.00487	0.22054	0.65698	0.00335	0.22074	0.10306	0.01086	0.18794	0.62544	0.00902	0.22567	0.08662	0.01734	0.18055	0.64042	0.01648	0.05569	0.09464	0.01061	0.05358	0.51896	0.00622
42	0.26593	0.10104	0.00478	0.22065	0.65702	0.00328	0.22068	0.10299	0.01096	0.18807	0.62550	0.00913	0.22562	0.08658	0.01753	0.18067	0.64049	0.01655	0.05564	0.09444	0.01047	0.05377	0.51894	0.00657
43	0.26585	0.10097	0.00483	0.22077	0.65697	0.00321	0.22059	0.10294	0.01095	0.18816	0.62545	0.00898	0.22553	0.08657	0.01761	0.18078	0.64047	0.01637	0.05555	0.09430	0.01054	0.05382	0.51893	0.00694
44	0.26580	0.10081	0.00502	0.22063	0.65693	0.00306	0.22051	0.10285	0.01090	0.18801	0.62539	0.00861	0.22545	0.08652	0.01766	0.18064	0.64043	0.01597	0.05547	0.09432	0.01069	0.05371	0.51881	0.00718
45	0.26576	0.10056	0.00519	0.22027	0.65712	0.00287	0.22047	0.10270	0.01102	0.18769	0.62552	0.00826	0.22538	0.08639	0.01784	0.18029	0.64056	0.01559	0.05542	0.09447	0.01072	0.05358	0.51869	0.00721
46	0.26573	0.10033	0.00517	0.22001	0.65751	0.00280	0.22050	0.10255	0.01141	0.18749	0.62586	0.00831	0.22535	0.08623	0.01824	0.18004	0.64090	0.01558	0.05543	0.09464	0.01051	0.05363	0.51873	0.00698
47	0.26571	0.10023	0.00504	0.22007	0.65779	0.00297	0.22054	0.10246	0.01172	0.18757	0.62614	0.00858	0.22535	0.08610	0.01848	0.18007	0.64118	0.01579	0.05547	0.09473	0.01022	0.05381	0.51889	0.00671
48	0.26573	0.10022	0.00498	0.22030	0.65778	0.00330	0.22054	0.10242	0.01146	0.18773	0.62614	0.00859	0.22536	0.08603	0.01814	0.18023	0.64119	0.01578	0.05546	0.09468	0.01014	0.05386	0.51902	0.00670
49	0.26578	0.10013	0.00505	0.22038	0.65760	0.00349	0.22050	0.10234	0.01088	0.18773	0.62596	0.00827	0.22535	0.08594	0.01753	0.18028	0.64103	0.01548	0.05542	0.09460	0.01029	0.05373	0.51900	0.00696
50	0.26583	0.09991	0.00510	0.22030	0.65739	0.00333	0.22050	0.10219	0.01055	0.18762	0.62576	0.00798	0.22535	0.08581	0.01723	0.18021	0.64084	0.01521	0.05541	0.09460	0.01041	0.05355	0.51889	0.00717
51	0.26584	0.09974	0.00511	0.22027	0.65716	0.00296	0.22051	0.10209	0.01060	0.18760	0.62557	0.00786	0.22534	0.08572	0.01731	0.18022	0.64064	0.01513	0.05542	0.09474	0.01039	0.05342	0.51883	0.00716
52	0.26577	0.09975	0.00519	0.22037	0.65687	0.00267	0.22046	0.10213	0.01076	0.18768	0.62533	0.00781	0.22526	0.08572	0.01742	0.18035	0.64038	0.01517	0.05536	0.09493	0.01031	0.05329	0.51886	0.00702
53	0.26570	0.09988	0.00536	0.22042	0.65665	0.00264	0.22038	0.10222	0.01086	0.18771	0.62515	0.00783	0.22518	0.08579	0.01745	0.18042	0.64017	0.01530	0.05528	0.09500	0.01023	0.05314	0.51890	0.00689
54	0.26575	0.09998	0.00554	0.22029	0.65669	0.00288	0.22040	0.10228	0.01088	0.18757	0.62516	0.00794	0.22521	0.08585	0.01748	0.18030	0.64016	0.01548	0.05531	0.09489	0.01016	0.05300	0.51893	0.00679
55	0.26592	0.09995	0.00564	0.22006	0.65698	0.00323	0.22056	0.10226	0.01084	0.18737	0.62539	0.00805	0.22537	0.08585	0.01750	0.18008	0.64035	0.01563	0.05547	0.09480	0.01012	0.05293	0.51899	0.00671
56	0.26607	0.09982	0.00562	0.21993	0.65728	0.00344	0.22071	0.10218	0.01079	0.18728	0.62562	0.00812	0.22551	0.08578	0.01749	0.17998	0.64056	0.01573	0.05561	0.09489	0.01012	0.05301	0.51901	0.00665
57	0.26607	0.09967	0.00546	0.21996	0.65735	0.00338	0.22072	0.10209	0.01073	0.18737	0.62566	0.00816	0.22551	0.08568	0.01741	0.18005	0.64058	0.01580	0.05561	0.09501	0.01025	0.05321	0.51891	0.00664
58	0.26590	0.09961	0.00526	0.22005	0.65718	0.00314	0.22057	0.10202	0.01059	0.18748	0.62549	0.00816	0.22537	0.08561	0.01725	0.18016	0.64042	0.01578	0.05546	0.09493	0.01051	0.05336	0.51869	0.00669
59	0.26569	0.09960	0.00513	0.22011	0.65690	0.00292	0.22035	0.10195	0.01049	0.18754	0.62526	0.00816	0.22519	0.08555	0.01715	0.18021	0.64022	0.01571	0.05525	0.09464	0.01076	0.05335	0.51854	0.00679
60	0.26550	0.09960	0.00507	0.22022	0.65671	0.00281	0.22018	0.10190	0.01059	0.18761	0.62514	0.00823	0.22504	0.08551	0.01725	0.18029	0.64012	0.01575	0.05509	0.09441	0.01087	0.05328	0.51860	0.00691
61	0.26534	0.09964	0.00501	0.22044	0.65667	0.00278	0.22006	0.10192	0.01084	0.18780	0.62516	0.00838	0.22492	0.08553	0.01750	0.18050	0.64015	0.01590	0.05497	0.09439	0.01086	0.05331	0.51882	0.00701
62	0.26521	0.09980	0.00493	0.22062	0.65680	0.00275	0.21998	0.10207	0.01111	0.18799	0.62530	0.00849	0.22482	0.08566	0.01775	0.18069	0.64030	0.01599	0.05489	0.09456	0.01087	0.05347	0.51899	0.00708
63	0.26515	0.10004	0.00493	0.22059	0.65701	0.00274	0.21994	0.10229	0.01126	0.18799	0.62547	0.00844	0.22478	0.08588	0.01787	0.18066	0.64047	0.01591	0.05485	0.09475	0.01097	0.05362	0.51897	0.00709
64	0.26522	0.10031	0.00502	0.22035	0.65719	0.00286	0.21998	0.10252	0.01121	0.18779	0.62558	0.00833	0.22485	0.08611	0.01783	0.18042	0.64058	0.01577	0.05490	0.09481	0.01111	0.05365	0.51879	0.00706
65	0.26539	0.10054	0.00507	0.21999	0.65738	0.00310	0.22012	0.10269	0.01105	0.18749	0.62568	0.00840	0.22503	0.08631	0.01770	0.18008	0.64066	0.01582	0.05506	0.09473	0.01121	0.05364	0.51853	0.00702
66	0.26556	0.10065	0.00505	0.21963	0.65766	0.00333	0.22027	0.10277	0.01090	0.18722	0.62587	0.00865	0.22519	0.08640	0.01757	0.17976	0.64083	0.01607	0.05521	0.09461	0.01120	0.05368	0.51835	0.00703
67	0.26559	0.10063	0.00502	0.21942	0.65791	0.00343	0.22029	0.10275	0.01075	0.18706	0.62608	0.00881	0.22522	0.08639	0.01742	0.17956	0.64103	0.01622	0.05523	0.09461	0.01112	0.05367	0.51836	0.00717
68	0.26550	0.10054	0.00503	0.21951	0.65791	0.00347	0.22017	0.10270	0.01057	0.18709	0.62611	0.00874	0.22509	0.08632	0.01720	0.17962	0.64109	0.01612	0.05511	0.09472	0.01106	0.05355	0.51858	0.00736
69	0.26535	0.10047	0.00507	0.21987	0.65767	0.00361	0.22001	0.10267	0.01044	0.18732	0.62598	0.00867	0.22491	0.08626	0.01702	0.17990	0.64098	0.01604	0.05493	0.09490	0.01097	0.05344	0.51888	0.00738
70	0.26526	0.10038	0.00513	0.22025	0.65751	0.00386	0.21992	0.10262	0.01048	0.18762	0.62589	0.00887	0.22479	0.08619	0.01703	0.18023	0.64090	0.01626	0.05484	0.09505	0.01076	0.05348	0.51912	0.00716
71	0.26529	0.10023	0.00517	0.22039	0.65759	0.00402	0.21998	0.10251	0.01076	0.18779	0.62598	0.00932	0.22481	0.08608	0.01734	0.18036	0.64097	0.01671	0.05488	0.09508	0.01043	0.05367	0.51920	0.00683
72	0.26539	0.10003	0.00517	0.22029	0.65777	0.00390	0.22014	0.10235	0.01125	0.18780	0.62615	0.00974	0.22493	0.08595	0.01793	0.18030	0.64113	0.01709	0.05505	0.09501	0.01010	0.05389	0.51911	0.00655
73	0.26547	0.09986	0.00515	0.22017	0.65778	0.00358	0.22031	0.10222	0.01180	0.18775	0.62618	0.00994	0.22506	0.08586	0.01861	0.18019	0.64118	0.01719	0.05522	0.09490	0.00994	0.05402	0.51894	0.00633
74	0.26553	0.09983	0.00518	0.22017	0.65753	0.00332	0.22041	0.10220	0.01215	0.18775	0.62598	0.00992	0.22516	0.08587	0.01905	0.18016	0.64100	0.01708	0.05533	0.09482	0.01006	0.05402	0.51874	0.00621
75	0.26555	0.09986	0.00532	0.22026	0.65718	0.00324	0.22040	0.10221	0.01210	0.18778	0.62567	0.00976	0.22517	0.08589	0.01899	0.18022	0.64071	0.01689	0.05532	0.09478	0.01041	0.05392	0.51859	0.00626
76	0.26553	0.09978	0.00546	0.22034	0.65694	0.00321	0.22031	0.10214	0.01173	0.18781	0.62543	0.00945	0.22511	0.08578	0.01850	0.18029	0.64049	0.01662	0.05522	0.09482	0.01081	0.05380	0.51851	0.00648
77	0.26547	0.09959	0.00550	0.22038	0.65688	0.00310	0.22019	0.10198	0.01128	0.18781	0.62534	0.00900	0.22498	0.08556	0.01790	0.18034	0.64040	0.01621	0.05508	0.09493	0.01102	0.05373	0.51851	0.00672
78	0.26541	0.09942	0.00550	0.22042	0.65688	0.00298	0.22009	0.10184	0.01102	0.18781	0.62532	0.00851	0.22488	0.08538	0.01755	0.18037	0.64039	0.01573	0.05498	0.09495	0.01092	0.05370	0.51851	0.00691
79	0.26541	0.09935	0.00561	0.22046	0.65684	0.00300	0.22008	0.10177	0.01099	0.18780	0.62527	0.00816	0.22486	0.08531	0.01755	0.18037	0.64036	0.01536	0.05497	0.09484	0.01065	0.05366	0.51849	0.00700
80	0.26549	0.09931	0.00583	0.22044	0.65678	0.00321	0.22013	0.10173	0.01096	0.18773	0.62521	0.00800	0.22491	0.08533	0.01764	0.18031	0.64032	0.01515	0.05502	0.09466	0.01043	0.05354	0.51849	0.00702
81	0.26558	0.09925	0.00600	0.22032	0.65679	0.00350	0.22019	0.10170	0.01086	0.18757	0.62522	0.00803	0.22498	0.08536	0.01771	0.18015	0.64034	0.01517	0.05509	0.09456	0.01031	0.05332	0.51857	0.00699
82	0.26566	0.09921	0.00591	0.22017	0.65692	0.00368	0.22030	0.10171	0.01096	0.18742	0.62537	0.00832	0.22507	0.08541	0.01789	0.17999	0.64048	0.01546	0.05519	0.09467	0.01023	0.05315	0.51875	0.00688
83	0.26572	0.09928	0.00563	0.22011	0.65704	0.00366	0.22043	0.10181	0.01133	0.18739	0.62553	0.00872	0.22517	0.08549	0.01825	0.17993	0.64063	0.01586	0.05532	0.09489	0.01015	0.05310	0.51893	0.00674
84	0.26572	0.09949	0.00541	0.22017	0.65702	0.00355	0.22050	0.10196	0.01157	0.18744	0.62556	0.00886	0.22524	0.08562	0.01845	0.17997	0.64068	0.01594	0.05539	0.09490	0.01019	0.05312	0.51901	0.00674
85	0.26570	0.09974	0.00541	0.22028	0.65691	0.00350	0.22044	0.10208	0.01136	0.18750	0.62545	0.00850	0.22525	0.08576	0.01822	0.18005	0.64060	0.01552	0.05535	0.09456	0.01040	0.05313	0.51895	0.00700
86	0.26570	0.09988	0.00557	0.22045	0.65681	0.00352	0.22037	0.10211	0.01102	0.18761	0.62532	0.00795	0.22524	0.08582	0.01791	0.18019	0.64050	0.01494	0.05530	0.09410	0.01064	0.05317	0.51890	0.00736
87	0.26572	0.09983	0.00569	0.22072	0.65679	0.00347	0.22039	0.10204	0.01113	0.18784	0.62532	0.00771	0.22528	0.08578	0.01808	0.18045	0.64051	0.01471	0.05533	0.09389	0.01072	0.05331	0.51902	0.00751
88	0.26571	0.09966	0.00575	0.22101	0.65682	0.00331	0.22043	0.10194	0.01160	0.18811	0.62540	0.00778	0.22528	0.08569	0.01861	0.18074	0.64059	0.01480	0.05537	0.09397	0.01064	0.05345	0.51927	0.00742
89	0.26565	0.09951	0.00587	0.22125	0.65671	0.00309	0.22040	0.10186	0.01192	0.18832	0.62536	0.00781	0.22520	0.08560	0.01893	0.18097	0.64056	0.01485	0.05532	0.09418	0.01057	0.05348	0.51945	0.00723
90	0.26561	0.09945	0.00603	0.22149	0.65641	0.00291	0.22034	0.10184	0.01195	0.18852	0.62513	0.00778	0.22512	0.08554	0.01890	0.18121	0.64032	0.01487	0.05525	0.09439	0.01056	0.05347	0.51950	0.00697
91	0.26566	0.09945	0.00611	0.22174	0.65614	0.00286	0.22037	0.10186	0.01186	0.18875	0.62490	0.00789	0.22514	0.08552	0.01872	0.18147	0.64006	0.01508	0.05528	0.09462	0.01056	0.05352	0.51950	0.00661
92	0.26579	0.09943	0.00603	0.22183	0.65614	0.00300	0.22051	0.10188	0.01177	0.18886	0.62489	0.00815	0.22525	0.08551	0.01856	0.18159	0.64001	0.01544	0.05540	0.09488	0.01050	0.05360	0.51953	0.00632
93	0.26592	0.09933	0.00588	0.22163	0.65641	0.00320	0.22064	0.10185	0.01165	0.18871	0.62510	0.00826	0.22536	0.08548	0.01844	0.18142	0.64020	0.01558	0.05552	0.09508	0.01045	0.05362	0.51954	0.00636
94	0.26598	0.09919	0.00584	0.22132	0.65670	0.00333	0.22069	0.10177	0.01154	0.18842	0.62532	0.00805	0.22541	0.08540	0.01836	0.18110	0.64044	0.01529	0.05557	0.09517	0.01045	0.05356	0.51944	0.00669
95	0.26598	0.09901	0.00588	0.22115	0.65681	0.00339	0.22071	0.10164	0.01170	0.18826	0.62538	0.00779	0.22539	0.08527	0.01851	0.18091	0.64053	0.01494	0.05558	0.09528	0.01043	0.05355	0.51930	0.00691
96	0.26597	0.09880	0.00586	0.22122	0.65673	0.00340	0.22078	0.10150	0.01219	0.18833	0.62529	0.00783	0.22540	0.08507	0.01892	0.18098	0.64043	0.01499	0.05564	0.09556	0.01030	0.05365	0.51919	0.00677
97	0.26603	0.09860	0.00584	0.22138	0.65651	0.00346	0.22090	0.10136	0.01258	0.18850	0.62508	0.00803	0.22545	0.08487	0.01920	0.18117	0.64018	0.01529	0.05575	0.09591	0.01017	0.05374	0.51910	0.00647
98	0.26617	0.09846	0.00595	0.22149	0.65625	0.00353	0.22102	0.10126	0.01248	0.18859	0.62483	0.00802	0.22555	0.08474	0.01902	0.18129	0.63990	0.01537	0.05586	0.09602	0.01012	0.05373	0.51896	0.00634
