	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d
542	8.58589	-3.26071	3.60065	18.89271	-12.55325	2.49066	-1.30920	-6.95577	7.65989	-12.34390	0.23162	3.41768	-3.98148	19.15813	-2.39456	-4.76801	7.73510	4.66579	-25.71099	-23.47842	1.97509	26.16213	19.39018	-5.61781	0.73797	0.56698	-1.25647	0.33120	1.03733	-2.99192	0.88208	-0.04301	-0.70013	-1.19836	1.04323	0.00483	-0.02648	0.00572	-0.18906	-0.31909	0.26245	0.07840
543	7.85114	-1.88544	2.80267	18.45526	-12.12870	2.41359	-2.03884	-2.81172	3.86667	-14.51793	0.21628	2.53882	-3.90847	19.13074	-2.48843	-4.76463	7.77616	4.55635	-29.90490	-21.04218	-3.00822	25.28666	28.77101	-11.49813	1.06784	0.06486	-1.25167	0.49268	0.17196	-3.28670	1.78675	-0.20861	-0.98588	-0.54664	0.54380	-0.20671	0.18954	-0.04771	-0.28299	-0.17997	0.15869	-0.04081
544	8.25445	-2.20972	2.43829	17.48113	-11.33954	2.27826	2.67140	-4.84417	2.19350	-15.85150	5.34397	3.32855	-3.83924	18.98848	-2.57145	-4.83119	7.68557	4.41671	-24.91257	-16.53041	-1.24701	24.64282	23.49216	-13.85331	1.74645	-0.42960	-1.05800	1.98672	0.24412	-1.73225	2.67037	-0.43160	-1.02592	0.32045	0.00782	-0.15038	0.43122	-0.11655	-0.27540	0.00297	-0.09154	-0.08247
545	9.94366	-3.27298	2.23051	16.84799	-10.68498	2.21699	12.74418	-9.47156	2.90331	-13.86575	10.34082	4.61302	-3.82346	18.77309	-2.64007	-4.68642	7.43662	4.39204	-7.86439	-12.14877	3.55336	17.98570	7.11276	-9.76005	3.52753	-1.33249	-0.77380	2.96525	0.33459	0.79139	2.86947	-0.63442	-1.15228	0.66407	-0.76068	0.09938	0.47452	-0.13596	-0.21585	0.07201	-0.36726	-0.04347
546	11.46665	-3.44405	1.74629	16.65938	-10.73457	2.28010	20.77498	-11.63797	2.92081	-11.96401	10.16137	4.70021	-3.82370	18.63328	-2.70481	-4.40603	7.18625	4.44256	5.72236	-12.68497	4.04031	8.84259	-5.96421	-2.81546	3.96530	-2.37431	-0.12324	1.94657	-0.09473	2.33301	1.98575	-0.61818	-1.16839	0.16772	-1.34821	0.28522	0.18664	-0.07383	-0.13039	-0.02907	-0.45188	0.02231
547	11.31841	-3.14044	1.43728	16.75049	-11.30441	2.34521	20.10798	-11.83799	1.92843	-12.24798	5.96640	3.61882	-3.80903	18.51734	-2.78088	-4.12822	6.95834	4.43028	3.85562	-19.54983	0.40682	9.58453	-9.03236	1.66978	0.64285	-1.97507	0.64089	-0.24607	-0.67291	2.30617	0.52596	-0.26105	-0.57750	-0.49940	-1.33518	0.33256	-0.21929	0.02690	0.00262	-0.17318	-0.36171	0.06713
548	9.63526	-3.06360	1.66436	17.29706	-11.38661	2.30010	12.23175	-10.84457	1.79603	-11.79580	3.67235	3.23519	-3.80695	18.32313	-2.88420	-3.79724	6.64812	4.34700	-6.77567	-23.41278	-1.72334	19.88176	-5.88419	1.73947	-3.79011	0.23903	0.83321	-1.99944	-1.11885	1.64076	-0.46573	0.25084	0.42037	-0.44383	-0.97160	0.35416	-0.43225	0.10683	0.15943	-0.16909	-0.28162	0.08132
549	8.01367	-2.34616	1.77464	17.74740	-10.23752	2.22721	4.94944	-6.98877	2.40945	-10.04471	7.54648	4.79337	-3.80350	18.13654	-3.00991	-3.42783	6.29265	4.28397	-14.48170	-14.55958	0.63274	26.09979	0.00579	-2.15868	-2.95034	2.22157	0.12341	-2.26022	-1.08113	1.08330	-0.25372	0.52768	0.96301	0.39697	-0.44985	0.38381	-0.40506	0.13923	0.20821	0.03750	-0.18868	0.08462
550	7.44511	-0.61321	1.26177	17.09735	-8.60709	2.21733	2.92130	-2.34486	2.64238	-10.56580	15.11602	6.90265	-3.74942	18.03745	-3.14162	-3.13075	5.97136	4.23825	-18.01124	0.06541	5.14596	25.98019	6.07972	-6.90616	3.75946	1.87704	-0.99000	-0.92677	-0.16154	0.72221	1.10572	0.23179	0.54583	0.96306	0.22480	0.24330	-0.16664	0.06922	0.04287	0.17448	0.00810	0.05051
551	7.46964	0.75388	0.60382	15.55749	-8.20011	2.19351	4.97195	-2.21186	2.42723	-13.89079	18.66905	7.02140	-3.63726	17.94343	-3.25682	-2.93957	5.67206	4.11627	-19.43091	3.25228	7.03331	32.09327	9.41937	-8.01004	7.03681	-0.79613	-1.51959	0.85738	1.01628	0.24366	2.17212	-0.66787	-0.79633	0.93204	0.88723	-0.08841	0.19050	-0.14187	-0.29704	0.10715	0.22639	-0.04662
552	7.11048	0.43170	0.56054	14.60346	-9.41210	2.07868	7.44186	-6.96854	2.65998	-15.52682	14.70498	5.15467	-3.52317	17.73970	-3.34439	-2.79943	5.37379	3.92169	-17.44069	-8.25000	5.02017	43.93319	9.64342	-6.57676	0.80658	-3.34883	-0.93723	1.48905	1.28009	-1.02680	1.52498	-1.48096	-2.19520	1.07043	1.45855	-0.37076	0.36089	-0.34341	-0.53321	0.06412	0.36794	-0.13470
553	6.35619	-0.87713	1.11177	14.92565	-10.71210	1.95312	7.86418	-10.50868	4.08274	-13.18546	9.24293	4.04089	-3.43987	17.44525	-3.40088	-2.62314	5.05572	3.76834	-13.43578	-18.30658	3.32861	43.16893	7.29131	-8.12811	-7.30399	-2.53404	0.24284	0.15743	0.24904	-2.44967	0.21440	-1.18645	-1.89327	1.55220	1.60281	-0.35612	0.24677	-0.26189	-0.30962	0.16501	0.34571	-0.12265
554	5.90701	-1.17786	1.40555	15.59495	-10.82431	1.90428	6.47694	-8.34177	5.39760	-10.59352	8.75636	4.84061	-3.36307	17.23790	-3.44658	-2.40271	4.75260	3.70339	-12.76391	-14.86680	4.30178	23.17098	3.39751	-13.45734	-7.32901	1.64752	0.84902	-2.53140	-1.18795	-1.91730	0.28063	0.09021	0.35616	1.74730	0.81206	0.07082	0.10236	0.09150	0.26759	0.22247	0.09710	-0.01539
555	5.73368	0.05876	0.90636	15.65817	-10.06192	1.88512	4.66479	-3.62587	4.17785	-11.26411	11.75671	5.81190	-3.28774	17.25296	-3.53635	-2.26653	4.61119	3.66211	-16.66578	-5.10020	4.49550	1.18033	0.82310	-17.55622	0.02912	4.65453	0.29781	-4.41417	-1.44660	0.76179	2.06550	0.82733	2.16774	1.07166	-0.43946	0.55389	0.17149	0.31501	0.60436	0.03935	-0.17513	0.05756
556	5.07806	1.36730	0.12678	15.29431	-9.49514	1.80859	2.50079	-2.55389	1.04055	-13.33505	13.29495	5.60178	-3.25252	17.35738	-3.69777	-2.28638	4.66591	3.57965	-21.37349	-2.28231	1.79312	-2.39769	-0.98665	-16.20903	7.01487	2.74479	-0.66609	-2.75075	0.11272	3.27891	3.94333	0.06862	1.59985	0.13948	-0.94760	0.58622	0.42419	0.15286	0.35679	-0.19018	-0.15855	0.00364
557	4.26753	1.32318	-0.16093	15.12454	-9.74479	1.65333	0.99552	-6.96585	-0.39677	-13.43180	12.32989	4.80558	-3.25004	17.27068	-3.85852	-2.31211	4.72064	3.45231	-22.77634	-9.07133	-0.06652	14.16152	-5.32776	-10.62856	8.45004	-1.97531	-1.12104	1.96297	1.96594	3.34032	4.01280	-1.26757	-0.44699	0.14801	-0.26850	0.17267	0.55876	-0.18361	-0.16656	-0.15250	0.11978	-0.11303
558	4.33457	0.72859	-0.12624	15.08430	-10.45470	1.45171	1.75265	-11.48053	0.71759	-12.80299	11.94262	4.32740	-3.23776	16.99929	-3.94088	-2.19028	4.61419	3.28648	-22.22260	-14.92427	1.62237	35.55301	-6.76863	-6.05135	5.45998	-4.35509	-0.94317	5.63757	2.09646	0.76735	2.59798	-1.75561	-1.63412	1.47284	1.06772	-0.13380	0.44101	-0.34234	-0.41702	0.15121	0.36430	-0.12830
559	5.03847	0.93176	-0.28982	14.66541	-10.89701	1.26952	3.15549	-11.13804	1.72303	-14.98177	13.63956	4.16247	-3.20234	16.82829	-3.96815	-2.00702	4.41044	3.07982	-25.46616	-12.57728	4.07982	46.41994	3.45141	-4.54925	1.73840	-3.02971	-0.16198	6.10378	0.89181	-1.61818	1.55339	-1.26700	-1.05743	3.18459	2.07749	0.21317	0.26378	-0.24059	-0.23619	0.44895	0.37861	0.05561
560	4.92974	1.92361	-0.59552	14.10329	-10.90829	1.16657	2.04558	-7.05468	1.18407	-18.37108	15.05470	4.17485	-3.15478	16.85865	-4.00965	-1.90475	4.23158	2.88217	-31.78761	-6.97458	4.14010	43.92447	17.68521	-2.59270	-1.55890	-1.40862	1.10050	4.64882	0.53921	-1.22561	1.35381	-0.76450	-0.11223	3.41729	2.06835	0.79961	0.18332	-0.09862	0.02302	0.38922	0.23569	0.23920
561	3.43728	2.92051	-0.71988	14.10444	-10.77051	1.12678	-0.60568	-2.82467	0.36232	-18.03870	15.10006	4.78810	-3.12290	16.86181	-4.10011	-1.83599	4.05826	2.76990	-31.90532	-2.47593	2.91907	37.48726	18.18670	1.48945	-4.54050	-2.07806	2.05010	2.59703	1.42408	0.88711	1.30560	-0.89468	-0.29023	1.86795	1.18227	0.85375	0.19493	-0.10665	0.02047	0.03768	0.07369	0.21228
562	1.74651	3.72570	-0.79357	14.67122	-10.73627	1.08163	-1.19272	0.22626	0.10534	-14.14969	15.31265	5.75315	-3.13466	16.71124	-4.23034	-1.69079	3.82788	2.75170	-23.49641	2.81655	2.17801	33.30420	3.12038	5.03137	-4.83327	-3.60132	1.88411	0.06798	2.24062	2.94880	1.74964	-1.50717	-1.02204	0.01973	-0.25231	0.64038	0.34429	-0.22318	-0.12165	-0.22889	-0.12548	0.08346
563	1.51450	4.40477	-1.11044	15.33158	-11.22355	0.99409	1.76888	0.80005	0.27953	-11.24980	14.87557	5.66455	-3.15002	16.54596	-4.34954	-1.48130	3.56217	2.76562	-14.91725	4.53708	2.04938	26.72532	-10.18100	5.13970	-0.74486	-3.67013	0.76912	-2.18800	2.78880	4.18972	3.15070	-2.15973	-0.97390	-0.84271	-1.27950	0.64185	0.62288	-0.32582	-0.11693	-0.26605	-0.24680	0.01147
564	2.68052	4.87564	-1.53282	15.93214	-12.13106	0.86914	5.09871	-1.17186	1.16805	-10.32550	13.07048	4.48874	-3.09547	16.38659	-4.40458	-1.25472	3.27048	2.74954	-12.50735	-0.75669	2.47918	18.50349	-10.68093	1.07127	4.60235	-2.46619	-0.37855	-2.85902	2.88377	3.14797	4.28735	-2.42988	-0.18844	-0.16949	-0.65928	0.47152	0.77279	-0.34793	0.04234	-0.13127	-0.10306	-0.03078
565	3.50761	5.45635	-1.85037	16.37772	-12.53446	0.73302	3.64409	-0.87376	1.78761	-9.43657	12.70018	4.01942	-2.96769	16.16083	-4.40166	-1.05991	2.98773	2.66724	-16.99085	-2.90373	1.69863	19.75908	-7.33484	-4.88284	7.63496	-1.44540	-0.73318	-2.23810	1.61239	-0.25675	4.12514	-2.11420	0.65550	1.56522	1.07729	-0.20923	0.62312	-0.25717	0.21848	0.07293	0.17559	-0.12003
566	2.88945	6.27473	-2.12468	16.58598	-11.93681	0.65080	-1.89687	3.92634	-0.04128	-9.26262	15.36234	4.99230	-2.87042	16.02961	-4.41284	-0.97654	2.91521	2.55364	-25.64495	4.79563	-1.36804	31.24296	-11.06135	-7.95209	7.78930	-0.98780	-0.16908	-0.53496	0.03703	-2.87329	3.40476	-1.49916	1.29306	3.39614	2.30728	-0.80837	0.35084	-0.10050	0.32486	0.31451	0.36705	-0.22378
567	1.88157	6.87876	-2.44003	16.63475	-11.36571	0.64982	-4.27160	8.22936	-3.49863	-11.31107	17.66900	5.90470	-2.86640	16.07573	-4.44734	-0.95594	3.07453	2.47221	-31.64919	11.80890	-3.64005	38.60190	-16.94575	-3.98934	4.73206	-0.27574	0.69358	3.57395	0.78918	-1.60649	2.85743	-1.06847	1.39811	4.54146	2.33512	-0.47186	0.18610	-0.00948	0.26101	0.56991	0.44629	-0.23451
568	1.93879	6.78783	-2.63406	16.87329	-12.24187	0.62994	-0.23920	7.21289	-4.82712	-13.20401	15.65345	5.30700	-2.88828	16.01514	-4.44313	-0.80336	3.13159	2.42288	-28.68534	6.55954	-2.74486	36.01620	-12.70582	2.65698	-0.40956	0.54762	1.03404	9.24610	3.78506	2.39200	2.28484	-1.02047	0.62782	4.72880	1.71923	0.79336	0.14103	-0.03909	0.00120	0.72706	0.44528	-0.06932
569	2.76268	6.23508	-2.63727	17.74755	-14.49123	0.49401	4.96423	3.00401	-3.41335	-11.65484	10.18046	3.86292	-2.84338	15.72606	-4.42027	-0.46354	2.91214	2.36190	-18.18929	-5.55950	-1.93319	31.57475	1.32377	1.10388	-3.29527	-0.51701	0.48147	11.61201	5.94277	5.36670	1.79282	-1.41307	-0.79714	4.29503	1.10998	2.15732	0.13257	-0.11707	-0.30795	0.66035	0.31735	0.21133
570	3.03032	5.56700	-2.46706	18.85165	-16.45550	0.31918	4.30026	-0.01410	-1.84582	-8.85821	6.62387	3.23971	-2.68424	15.36552	-4.42615	-0.06228	2.58087	2.27191	-12.18530	-11.53662	-3.82008	31.33624	11.37457	-9.30978	-1.59579	-3.37824	-0.37094	8.33242	5.14208	5.22212	2.19182	-2.18578	-1.81154	4.06885	0.77504	2.81137	0.24250	-0.16887	-0.41001	0.48531	0.10642	0.43241
571	2.00447	5.05011	-2.09063	19.32483	-16.66325	0.24149	-3.33105	-0.16896	-0.96944	-10.01361	9.38299	3.73592	-2.45732	14.97147	-4.44267	0.32436	2.27065	2.20641	-21.74091	-6.63930	-5.08762	37.06652	8.58367	-15.96232	0.99417	-4.69771	-0.25601	3.39669	1.71226	2.22980	3.53639	-2.94657	-1.41397	4.73804	0.97122	2.18351	0.53954	-0.20181	-0.15381	0.49042	0.00221	0.43593
572	0.59668	5.14214	-1.77525	19.41068	-15.65261	0.22619	-10.50836	2.99262	-0.46617	-15.58578	16.46015	4.04684	-2.27606	14.54519	-4.43419	0.66970	1.98062	2.22007	-39.25694	5.95482	-3.38974	48.14526	-3.84156	-9.35668	-0.02179	-3.62821	1.11711	0.98827	-1.24243	-0.65952	4.58639	-3.39730	-0.23693	5.65506	1.34664	0.98454	0.81700	-0.27180	0.23398	0.62964	0.03469	0.27200
573	0.44023	5.52582	-1.85885	20.15256	-15.22441	0.13009	-9.58588	7.44443	-0.93464	-20.67781	21.54878	3.31851	-2.20245	14.19766	-4.39194	0.89707	1.74092	2.26523	-46.98032	18.05158	-1.67130	55.84177	-18.72142	6.08598	-2.94371	-3.07458	2.27317	3.20704	-0.00938	-0.17774	4.18722	-3.35564	0.25854	6.15827	1.46043	0.81824	0.78922	-0.35466	0.35607	0.75724	0.10405	0.17798
574	1.79213	5.30372	-2.20922	21.56886	-16.03019	-0.04685	-3.07583	9.78321	-2.61920	-21.73165	21.49663	2.36932	-2.19465	13.96504	-4.30669	0.96241	1.58941	2.23399	-42.69131	21.64182	-2.78469	49.64198	-28.55051	17.78172	-1.95791	-4.26869	1.80287	10.10368	4.27882	2.59725	2.84432	-2.74828	-0.01638	6.60577	1.49690	1.53348	0.53268	-0.39860	0.11502	0.95149	0.18634	0.17155
575	3.34881	4.37776	-2.40187	22.76931	-17.25083	-0.17821	0.15733	9.42577	-4.38110	-19.40213	18.12089	2.37697	-2.18325	13.74270	-4.17448	0.94297	1.45210	2.09380	-38.86451	16.07660	-5.73684	35.02282	-24.51174	16.79013	3.68070	-5.87318	0.11968	16.78021	6.38757	4.11063	2.19378	-2.20444	-0.40618	7.20710	1.58953	1.79522	0.45193	-0.43542	-0.24903	1.21630	0.25819	0.11890
576	3.70356	3.34979	-2.20739	23.78640	-18.22996	-0.23542	-3.33459	7.65583	-4.98241	-15.73965	14.28470	3.20869	-2.15673	13.44002	-4.04908	0.98860	1.25643	1.94759	-41.07728	6.82071	-7.85531	26.84266	-6.38002	6.06076	7.41584	-6.34638	-1.22085	17.47827	3.97028	3.18298	2.66210	-2.23137	-0.85649	7.18873	1.45177	1.23505	0.61086	-0.41661	-0.41626	1.26733	0.23223	0.04379
577	3.16880	2.77688	-1.93400	25.19284	-19.23020	-0.32552	-6.90900	6.70000	-4.85359	-12.51081	12.12155	4.01314	-2.12705	13.03075	-3.96389	1.17581	1.04877	1.87623	-40.86150	2.04459	-7.87664	27.56186	7.31328	-1.55079	4.15165	-4.91996	-1.68441	13.91433	0.02247	1.59169	3.05384	-2.51061	-1.74916	6.30739	0.99227	0.55418	0.61941	-0.29098	-0.39109	0.97085	0.09907	0.06816
578	3.05720	2.84341	-2.03392	26.76194	-20.48355	-0.51296	-4.40058	9.63799	-5.35825	-9.97836	12.43541	4.65309	-2.12943	12.52239	-3.89370	1.43777	0.92426	1.84003	-31.60517	6.78658	-7.21702	32.06316	-2.20064	2.89963	-3.27427	-2.50520	-1.83268	12.87484	-1.52074	1.25829	2.74659	-2.77496	-2.95905	6.20786	0.65191	0.48315	0.39332	-0.18778	-0.38119	0.74226	-0.01392	0.20990
579	3.67128	2.90217	-2.30109	27.63338	-21.44963	-0.70910	0.91973	15.60438	-6.16836	-8.31172	14.48662	5.21526	-2.18612	11.96558	-3.81964	1.67813	0.88250	1.79447	-21.28881	16.44765	-7.31755	39.31490	-24.37666	13.97982	-8.53970	-0.86249	-1.74323	16.19096	-0.04840	2.09499	2.40268	-3.10569	-3.54297	7.86057	0.74225	0.97222	0.23104	-0.23286	-0.36151	0.96096	-0.01407	0.32566
580	4.36921	1.66533	-2.02959	27.30086	-21.54043	-0.80185	3.02958	17.36904	-5.31234	-9.56424	17.43037	5.14209	-2.21978	11.41050	-3.72981	1.88657	0.78302	1.74767	-21.74608	20.53868	-6.69254	47.17136	-30.71022	20.26956	-8.90804	0.58012	-0.71296	19.67599	1.88963	2.85938	2.69082	-3.38538	-2.46050	9.86289	1.02600	1.46241	0.27488	-0.34857	-0.17810	1.40903	0.06243	0.33981
581	4.47395	-1.05085	-1.05509	26.70518	-20.97783	-0.84626	-0.07112	10.11444	-2.71800	-13.38386	20.94301	4.38837	-2.14495	10.87742	-3.60959	2.09238	0.56906	1.72286	-33.60712	14.83943	-3.94440	52.06884	-16.96647	18.89886	-5.89595	4.10157	1.58456	19.09666	1.75719	2.59427	3.67061	-3.50639	0.35567	10.39149	1.03197	1.38204	0.44548	-0.38238	0.20502	1.60347	0.10447	0.27241
582	3.60313	-3.23040	-0.11415	27.04773	-20.92010	-0.98843	-7.79442	1.39619	-1.17557	-15.86741	23.50314	3.68321	-2.00186	10.36011	-3.47394	2.32572	0.29781	1.67913	-48.84755	8.04522	-2.18288	54.40085	-9.01194	14.27993	-1.84267	7.98850	3.64958	13.90267	-0.49174	1.09861	4.73277	-3.64860	2.96844	8.99292	0.55414	0.43954	0.62949	-0.34319	0.53471	1.35685	0.03915	0.07326
583	2.44954	-3.44951	0.15447	28.20347	-22.31450	-1.25793	-15.14156	1.33729	-2.03790	-14.06070	21.90255	3.17210	-1.88373	9.83177	-3.35388	2.61793	-0.01585	1.53583	-55.59224	7.93960	-4.66287	55.41405	-19.59227	7.94747	1.46189	6.45295	3.08859	7.29293	-2.47174	-0.35442	4.79075	-3.60027	2.73208	6.67103	-0.04142	-0.46463	0.70121	-0.31895	0.45714	0.90883	-0.07109	-0.12664
584	2.53674	-2.47549	-0.30969	29.19034	-24.21606	-1.49995	-13.42718	8.84820	-3.98039	-9.86729	16.00943	2.64708	-1.82593	9.39874	-3.27507	2.91221	-0.26075	1.31859	-45.55632	11.64612	-9.28612	53.79040	-28.38645	-1.28441	2.93398	-1.67150	-0.16247	3.02339	-2.59855	-0.51263	3.61720	-2.96710	-0.31394	4.88231	-0.28282	-0.34857	0.60560	-0.32444	-0.00411	0.61135	-0.11165	-0.10753
585	3.77252	-1.53185	-1.12639	29.24599	-24.61257	-1.55241	-3.21236	15.32344	-5.71944	-9.07077	12.01473	2.43601	-1.82799	9.16662	-3.25658	3.12979	-0.30706	1.14919	-29.45730	15.77664	-11.60962	49.66272	-18.18522	-8.61655	3.08755	-9.10310	-2.91666	2.37745	-1.65138	0.23384	2.60909	-2.33061	-2.85665	4.09543	-0.19624	0.36076	0.45697	-0.32522	-0.38312	0.53811	-0.07074	0.07272
586	4.38967	-1.21792	-1.61058	28.53312	-23.06698	-1.48021	3.10319	15.49763	-6.55396	-13.72204	15.59878	2.90274	-1.85364	8.96146	-3.25399	3.27649	-0.30090	1.09397	-27.93036	20.96274	-10.02657	44.67538	-2.87184	-6.89876	2.78040	-9.28028	-2.86537	4.24423	-0.94037	0.85479	2.72259	-2.41834	-2.71875	3.78184	-0.11236	0.69862	0.36176	-0.28786	-0.34885	0.53562	-0.03038	0.16144
587	3.63011	-1.78659	-1.33401	28.15238	-21.05188	-1.48374	-1.05612	10.18431	-5.80851	-17.21034	23.68575	4.09128	-1.85854	8.58797	-3.20061	3.33261	-0.42813	1.12791	-39.94382	24.30195	-5.69235	38.39497	-4.81196	2.23914	1.96019	-4.05008	-1.20794	6.65171	-0.73859	1.13844	2.87059	-2.51803	-1.19269	3.69537	-0.18003	0.63947	0.27956	-0.20283	-0.08053	0.53903	-0.03871	0.11103
588	2.45884	-2.98142	-0.60036	28.73578	-20.31919	-1.61755	-7.88394	4.20821	-3.78260	-13.17112	27.11840	5.25887	-1.84384	8.12855	-3.10456	3.28672	-0.65215	1.17073	-44.39534	20.97553	-1.33225	32.60056	-20.52940	9.96069	0.24083	0.76483	-0.12115	8.11915	-0.72646	1.45257	2.08493	-1.78246	-0.34699	3.88235	-0.29161	0.76813	0.19665	-0.11469	0.04661	0.54456	-0.05881	0.11070
589	1.81301	-3.68441	-0.11160	29.31315	-21.21915	-1.75922	-8.39693	3.29679	-1.87593	-6.39220	22.45055	4.96399	-1.81581	7.71084	-3.01794	3.30199	-0.91201	1.13263	-35.08155	14.36435	-0.10700	32.76822	-26.82871	10.50457	-1.80854	2.19870	-0.28412	8.45411	-1.16031	1.67482	1.26038	-0.88132	-0.71338	4.05173	-0.34723	0.91703	0.22156	-0.10902	-0.10957	0.48786	-0.04765	0.16490
590	2.08977	-3.55002	-0.16260	28.85739	-22.72032	-1.83727	-2.18235	6.74023	-0.93089	-5.63607	15.39577	3.08394	-1.74233	7.36331	-2.95924	3.50565	-1.16878	0.97264	-24.87962	10.46017	-2.04772	38.94039	-16.20793	5.77061	-2.34271	0.96139	-0.69615	7.75629	-2.23302	1.30851	1.27376	-0.81489	-1.14409	3.62524	-0.36421	0.44357	0.34759	-0.20176	-0.26778	0.28549	-0.01272	0.06380
591	3.14617	-3.64114	-0.44768	27.78502	-23.75987	-1.90990	4.88454	7.34944	-0.86018	-10.01192	11.34271	1.31739	-1.62490	7.16802	-2.93949	3.73542	-1.27826	0.73423	-21.88922	6.88199	-4.25565	45.35533	-3.71350	1.11350	-0.53613	-0.84686	-0.19581	5.81328	-3.04807	0.43245	1.55809	-1.46174	-0.43927	2.55996	-0.37191	-0.44787	0.36580	-0.30218	-0.08508	0.02204	0.00907	-0.18589
592	4.07508	-4.23375	-0.66418	26.89257	-23.69531	-2.01085	6.52835	2.70917	-1.55721	-12.19623	10.84097	0.95840	-1.52647	7.17318	-2.96036	3.81220	-1.15685	0.54110	-24.26304	1.29217	-4.95724	44.64428	0.77321	-0.99897	1.54745	-1.54569	0.65503	3.34521	-2.82130	-0.23289	1.30625	-1.72734	0.64841	1.62205	-0.37376	-0.89231	0.12669	-0.24160	0.26067	-0.05128	-0.00983	-0.32394
