	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d
7	-9.84260	0.00000	-0.00000	-10.86755	-0.00000	0.00000	-1.84836	-8.13360	17.60845	7.02167	10.96556	-8.55973	-1.99871	0.13606	-0.00003	-1.47465	-1.70900	-0.00006	13.52246	16.09013	9.67090	5.18971	-3.65878	-10.75690	3.31345	6.32642	-13.83041	-2.69560	-9.82270	9.48178	21.86267	-0.00107	-91.03645	24.74075	-0.00253	94.50949	-6.74381	-5.55703	0.00750	-6.88094	6.56105	-0.00414	14.95185	0.06055	8.37293	-7.72706	-3.19232	7.74473	7.21281	3.77057	0.89156
8	-9.33364	0.00000	-0.00000	-10.65753	0.00000	-0.00000	-1.90491	-8.08873	17.77284	6.93975	11.08370	-8.67635	-1.93917	0.11326	-0.00004	-1.38430	-1.71958	-0.00005	13.53902	16.15171	9.61847	5.24752	-3.59962	-10.66824	3.15931	6.29140	-13.30624	-2.85220	-9.90351	9.49344	21.57064	0.00006	-90.79349	24.73805	-0.00337	94.21959	-6.44229	-5.38884	0.00798	-7.03569	7.11776	-0.00287	14.85560	-0.01019	8.06399	-7.84072	-3.13843	7.43192	7.31553	3.78850	1.05684
9	-8.64696	0.00000	0.00000	-10.40084	0.00000	-0.00000	-2.03369	-8.00266	17.85574	6.81182	11.14839	-8.75059	-1.87818	0.09188	-0.00001	-1.36106	-1.68311	-0.00008	13.48131	16.17148	9.61797	5.27363	-3.61186	-10.60051	2.95524	6.31503	-13.07362	-2.90021	-9.96454	9.77587	21.32250	0.00080	-89.81597	24.57988	-0.00228	93.72723	-6.63714	-5.23223	0.00442	-7.05737	7.14490	-0.00207	14.78888	-0.01817	7.85382	-7.91807	-3.06468	7.23467	7.33483	3.73745	1.14826
10	-7.99002	0.00000	-0.00000	-9.90989	0.00000	-0.00000	-2.17110	-7.95635	17.75065	6.63354	11.06648	-8.69137	-1.85975	0.11345	-0.00002	-1.41486	-1.61361	-0.00010	13.42105	16.12690	9.70707	5.30438	-3.68780	-10.58223	2.70078	6.39877	-13.21394	-2.88328	-9.97741	10.06302	21.07392	0.00441	-88.31391	24.28217	0.00144	93.90516	-7.37697	-5.09512	0.00002	-6.98102	6.78653	-0.00228	14.70506	0.04380	7.77266	-8.00459	-2.97618	7.18366	7.32615	3.64680	1.12267
11	-7.62019	-0.00000	0.00000	-9.26401	-0.00000	-0.00000	-2.23011	-7.98664	17.53962	6.42044	10.83923	-8.46939	-1.90341	0.19129	-0.00009	-1.47898	-1.52774	-0.00005	13.45392	16.04012	9.80105	5.35843	-3.77776	-10.66957	2.48472	6.51656	-13.61875	-2.90261	-9.94708	10.13322	20.69672	0.00782	-86.73022	23.97151	0.00287	94.91740	-8.35125	-4.90760	-0.00155	-6.86054	6.51247	-0.00156	14.55941	0.15431	7.73757	-8.14978	-2.86070	7.19396	7.37691	3.57707	1.00702
12	-7.73114	0.00000	-0.00000	-8.90309	0.00000	0.00000	-2.13046	-8.13824	17.47128	6.28348	10.52577	-8.17738	-1.97896	0.30443	-0.00010	-1.50385	-1.41985	0.00004	13.56560	15.93207	9.75857	5.39945	-3.86685	-10.84612	2.37850	6.63640	-13.98072	-3.00172	-9.90969	10.02876	20.15401	0.00246	-85.80383	23.73860	0.00016	96.11468	-9.10880	-4.72000	0.00035	-6.68143	6.60933	-0.00003	14.37188	0.26365	7.70301	-8.33693	-2.74649	7.20430	7.48185	3.54272	0.86161
13	-8.28776	-0.00000	0.00000	-9.09672	-0.00000	-0.00000	-1.87379	-8.37194	17.70878	6.32438	10.26323	-7.99286	-2.03077	0.41619	-0.00000	-1.48853	-1.29464	0.00009	13.61613	15.79760	9.52848	5.35053	-3.97961	-10.99634	2.35893	6.72465	-13.94662	-3.13532	-9.89722	9.93973	19.55352	-0.00759	-86.09617	23.56340	-0.00304	96.70193	-9.27681	-4.56136	0.00209	-6.44529	6.84049	0.00023	14.20319	0.31420	7.70526	-8.50458	-2.70073	7.22592	7.52066	3.50183	0.73667
14	-8.97768	0.00000	-0.00000	-9.57890	0.00000	-0.00000	-1.58403	-8.46534	18.10984	6.48476	10.26099	-7.98075	-2.02002	0.49349	0.00007	-1.44754	-1.20078	0.00006	13.51611	15.63779	9.25697	5.20733	-4.11994	-11.04419	2.35894	6.76108	-13.50527	-3.22763	-9.89552	9.86255	19.03250	-0.00949	-87.29647	23.38411	-0.00361	96.61304	-8.95177	-4.43576	0.00120	-6.24147	6.81688	-0.00054	14.07870	0.28870	7.76353	-8.62667	-2.74674	7.26988	7.42196	3.42324	0.68771
15	-9.43465	0.00000	0.00000	-9.86409	0.00000	-0.00000	-1.41612	-8.17889	18.33325	6.59727	10.62007	-8.03397	-1.95456	0.51018	0.00003	-1.39391	-1.20366	-0.00005	13.36344	15.50754	9.18434	5.09632	-4.22524	-11.02499	2.34101	6.74851	-13.02451	-3.24474	-9.87418	9.58554	18.64127	-0.00280	-88.33009	23.18702	-0.00143	96.51156	-8.68553	-4.43051	-0.00023	-6.11834	6.56859	-0.00073	13.98877	0.21569	7.83238	-8.71458	-2.84067	7.30526	7.28897	3.35261	0.76771
16	-9.61540	-0.00000	-0.00000	-9.84277	0.00000	-0.00000	-1.38664	-7.59285	18.22639	6.59724	11.13520	-8.10085	-1.87983	0.46435	-0.00003	-1.34042	-1.30223	-0.00012	13.29672	15.47781	9.38030	5.10922	-4.22350	-10.95480	2.30518	6.72078	-12.80465	-3.22038	-9.83921	9.04103	18.34012	0.00396	-88.33154	23.00600	0.00096	96.93132	-8.88270	-4.67582	0.00211	-6.05075	6.50034	-0.00102	13.93208	0.12560	7.87600	-8.77086	-2.94061	7.31074	7.25395	3.36508	0.95826
