Unnamed: 0_level_0,FullBody_CoG_pos,FullBody_CoG_pos,FullBody_CoG_pos,L_Hand_CoG_pos,L_Hand_CoG_pos,L_Hand_CoG_pos,R_Hand_CoG_pos,R_Hand_CoG_pos,R_Hand_CoG_pos,L_Forearm_CoG_pos,L_Forearm_CoG_pos,L_Forearm_CoG_pos,R_Forearm_CoG_pos,R_Forearm_CoG_pos,R_Forearm_CoG_pos,L_UpperArm_CoG_pos,L_UpperArm_CoG_pos,L_UpperArm_CoG_pos,R_UpperArm_CoG_pos,R_UpperArm_CoG_pos,R_UpperArm_CoG_pos,Head_Shadow_CoG_pos,Head_Shadow_CoG_pos,Head_Shadow_CoG_pos,Head_CoG_pos,Head_CoG_pos,Head_CoG_pos,Trunk_CoG_pos,Trunk_CoG_pos,Trunk_CoG_pos,Pelvis_CoG_pos,Pelvis_CoG_pos,Pelvis_CoG_pos,L_Thigh_CoG_pos,L_Thigh_CoG_pos,L_Thigh_CoG_pos,R_Thigh_CoG_pos,R_Thigh_CoG_pos,R_Thigh_CoG_pos,L_Shank_CoG_pos,L_Shank_CoG_pos,L_Shank_CoG_pos,R_Shank_CoG_pos,R_Shank_CoG_pos,R_Shank_CoG_pos,L_Foot_CoG_pos,L_Foot_CoG_pos,L_Foot_CoG_pos,R_Foot_CoG_pos,R_Foot_CoG_pos,R_Foot_CoG_pos,L_Foot_Shadow_CoG_pos,L_Foot_Shadow_CoG_pos,L_Foot_Shadow_CoG_pos,R_Foot_Shadow_CoG_pos,R_Foot_Shadow_CoG_pos,R_Foot_Shadow_CoG_pos
ITEM,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
571,0.08563,0.33501,0.99553,0.05708,0.58986,1.51004,0.25861,0.48671,1.52176,-0.04604,0.53992,1.33351,0.32566,0.36359,1.35898,-0.09336,0.45614,1.33192,0.29872,0.24183,1.35505,0.09951,0.38289,1.63398,0.08238,0.3294,1.61687,0.07367,0.28398,1.2498,0.06356,0.27929,0.936,0.03283,0.44737,0.74889,0.15529,0.24585,0.73257,0.04971,0.56968,0.34798,0.11452,0.251,0.30801,0.04285,0.6163,0.04413,0.10797,0.23933,0.02245,0.04505,0.62946,0.04201,0.12685,0.23629,0.02217
572,0.08595,0.33454,0.99573,0.05814,0.58594,1.51298,0.25874,0.4835,1.5236,-0.04522,0.53856,1.33602,0.32641,0.36226,1.35966,-0.0927,0.45524,1.33329,0.29945,0.24065,1.35456,0.10024,0.37964,1.63368,0.08294,0.32629,1.61627,0.07334,0.28235,1.24925,0.06344,0.27898,0.93561,0.03353,0.44961,0.75037,0.15595,0.24598,0.7321,0.05139,0.57291,0.35178,0.11551,0.25106,0.30774,0.04313,0.61553,0.04742,0.10826,0.23903,0.02242,0.0451,0.6287,0.04514,0.12713,0.23601,0.02216
573,0.08625,0.33423,0.996,0.0591,0.58212,1.51599,0.25882,0.48032,1.52525,-0.0443,0.5373,1.3385,0.32722,0.36089,1.36028,-0.09201,0.45445,1.33466,0.30031,0.23951,1.35405,0.10097,0.3764,1.63329,0.08352,0.3232,1.61558,0.07297,0.28089,1.24866,0.06324,0.27878,0.93522,0.03428,0.45228,0.75218,0.15658,0.24622,0.73156,0.05312,0.57651,0.35637,0.11652,0.25111,0.30741,0.04317,0.61451,0.05157,0.10847,0.23872,0.02231,0.04489,0.62768,0.04912,0.12735,0.23572,0.02205
574,0.08656,0.33409,0.99634,0.05998,0.57833,1.51902,0.25889,0.47719,1.52673,-0.04333,0.53616,1.34092,0.32812,0.35946,1.36089,-0.09132,0.45383,1.33605,0.30127,0.23839,1.35354,0.10171,0.37321,1.63282,0.08413,0.32015,1.61482,0.07262,0.27959,1.24805,0.06297,0.27872,0.93485,0.03509,0.45535,0.75438,0.15717,0.24656,0.73097,0.05491,0.58044,0.3618,0.11753,0.25114,0.30705,0.04299,0.61325,0.05663,0.10857,0.23844,0.02212,0.04448,0.62642,0.05401,0.12745,0.23545,0.02181
575,0.08689,0.33409,0.99676,0.06086,0.5745,1.52202,0.25902,0.47411,1.5281,-0.04236,0.53513,1.34331,0.32914,0.35795,1.36153,-0.09063,0.45341,1.33744,0.30233,0.2373,1.35302,0.10245,0.37011,1.63229,0.08476,0.31719,1.61399,0.07232,0.27842,1.24739,0.06268,0.27881,0.93453,0.03596,0.45877,0.75695,0.15772,0.247,0.73035,0.05678,0.58464,0.36805,0.11855,0.2512,0.30667,0.04268,0.61182,0.06268,0.10854,0.2382,0.02186,0.04395,0.62497,0.05989,0.12743,0.23523,0.02149
576,0.08726,0.33422,0.99728,0.06182,0.57058,1.52497,0.25927,0.47106,1.52944,-0.04142,0.53419,1.34567,0.33031,0.35635,1.36227,-0.08993,0.45314,1.33883,0.30345,0.23619,1.35255,0.10319,0.36711,1.63171,0.08539,0.31434,1.61311,0.07212,0.27734,1.2467,0.06237,0.27904,0.93427,0.03689,0.46251,0.75989,0.15827,0.24755,0.72969,0.05871,0.58907,0.37512,0.11958,0.25133,0.30627,0.04228,0.61032,0.06973,0.10844,0.23802,0.02159,0.04335,0.62346,0.06678,0.12733,0.23506,0.02113
577,0.08768,0.33446,0.99788,0.06289,0.56651,1.52785,0.25965,0.468,1.53083,-0.04048,0.53329,1.34803,0.33162,0.35466,1.36313,-0.08921,0.45294,1.34023,0.30462,0.23503,1.35215,0.1039,0.36421,1.63108,0.08598,0.3116,1.61215,0.07202,0.27631,1.24598,0.06208,0.27943,0.93406,0.03784,0.46653,0.76318,0.15882,0.24825,0.72898,0.06063,0.59373,0.38297,0.12066,0.25159,0.30586,0.04184,0.60887,0.07778,0.10833,0.23787,0.02136,0.04272,0.62199,0.07469,0.12721,0.23492,0.02082
578,0.08812,0.33483,0.99856,0.06403,0.5623,1.53068,0.26011,0.46491,1.53231,-0.03953,0.53237,1.35037,0.33302,0.35292,1.36411,-0.08844,0.45271,1.34163,0.30581,0.23379,1.35185,0.10455,0.36138,1.6304,0.08651,0.30893,1.61112,0.07201,0.27532,1.24523,0.06178,0.27999,0.93388,0.03877,0.47084,0.76679,0.15939,0.24914,0.72823,0.06249,0.59865,0.39158,0.1218,0.25203,0.30546,0.0414,0.60758,0.0868,0.10828,0.23773,0.02122,0.04211,0.62068,0.08359,0.12716,0.23478,0.02062
579,0.08857,0.33533,0.99932,0.06521,0.55796,1.53344,0.26059,0.46182,1.5339,-0.03857,0.53137,1.35269,0.33443,0.35122,1.36519,-0.08765,0.45234,1.34301,0.30697,0.2325,1.35167,0.10512,0.35858,1.62964,0.08694,0.30631,1.61001,0.07203,0.27437,1.24445,0.06146,0.28073,0.93372,0.03965,0.47544,0.77074,0.15999,0.25025,0.72743,0.06426,0.60389,0.40093,0.12302,0.25266,0.30507,0.04099,0.60658,0.09677,0.10832,0.23756,0.02119,0.04152,0.61967,0.09346,0.1272,0.23462,0.02058
580,0.08899,0.33596,1.00014,0.06641,0.55355,1.53612,0.26105,0.45877,1.5356,-0.03759,0.5303,1.35499,0.33579,0.34963,1.36633,-0.08685,0.4518,1.34436,0.30808,0.23122,1.35157,0.10559,0.35581,1.6288,0.08728,0.30371,1.60884,0.07203,0.27349,1.24359,0.06113,0.28164,0.93355,0.04046,0.4803,0.77499,0.16062,0.25159,0.72661,0.06594,0.60951,0.41105,0.12433,0.25347,0.30471,0.04061,0.60604,0.10769,0.10848,0.23737,0.02126,0.04096,0.6191,0.10428,0.12736,0.23443,0.02065
581,0.08939,0.33672,1.00099,0.06768,0.54919,1.53868,0.26146,0.45585,1.53734,-0.03656,0.52919,1.35727,0.33706,0.34824,1.36748,-0.08603,0.45114,1.34564,0.30917,0.23008,1.35146,0.10601,0.35307,1.62786,0.08758,0.30113,1.6076,0.07198,0.27265,1.24262,0.06077,0.2827,0.93336,0.04119,0.48537,0.77951,0.16126,0.25313,0.72574,0.06757,0.61557,0.42194,0.1257,0.25445,0.30434,0.04031,0.6061,0.11953,0.10871,0.23719,0.02137,0.04052,0.61915,0.11604,0.12759,0.23425,0.02078
582,0.08976,0.33761,1.00184,0.0691,0.54499,1.54108,0.26185,0.45314,1.53902,-0.03542,0.52811,1.35955,0.33831,0.34707,1.36858,-0.08516,0.45047,1.34686,0.31028,0.22916,1.3512,0.10644,0.35042,1.62681,0.0879,0.29862,1.60629,0.07189,0.27184,1.24152,0.06037,0.28389,0.93308,0.04183,0.4906,0.78426,0.16188,0.25483,0.7248,0.06918,0.62207,0.43355,0.12707,0.25556,0.30393,0.0402,0.60695,0.13225,0.10895,0.23709,0.02146,0.04027,0.61998,0.12869,0.12783,0.23413,0.02088
583,0.09012,0.33861,1.00266,0.07077,0.541,1.5433,0.26232,0.45067,1.54058,-0.03413,0.52714,1.36182,0.3396,0.3461,1.36959,-0.08421,0.44989,1.348,0.31149,0.22854,1.35071,0.107,0.34787,1.62566,0.08835,0.29621,1.60489,0.07179,0.27102,1.24027,0.05991,0.28521,0.93269,0.04238,0.49596,0.7892,0.16247,0.25669,0.72379,0.07079,0.62904,0.44584,0.12839,0.25675,0.30345,0.04035,0.60873,0.14575,0.10915,0.23709,0.0215,0.04032,0.62175,0.14216,0.12802,0.23411,0.02093
584,0.09048,0.33972,1.00345,0.07275,0.53722,1.54535,0.26296,0.44837,1.542,-0.03267,0.52631,1.3641,0.34098,0.34528,1.3705,-0.08314,0.44949,1.34911,0.31288,0.22821,1.34993,0.10774,0.34546,1.62443,0.089,0.29393,1.60342,0.0717,0.27016,1.2389,0.05937,0.28667,0.93218,0.04283,0.50143,0.7943,0.163,0.25868,0.7227,0.07239,0.63647,0.45874,0.12962,0.25797,0.3029,0.0408,0.61155,0.15993,0.10928,0.23718,0.02148,0.04069,0.62457,0.15632,0.12815,0.23419,0.02091
585,0.09082,0.34093,1.00425,0.07498,0.53352,1.54725,0.26384,0.44609,1.54336,-0.03108,0.5256,1.36636,0.34247,0.34454,1.3713,-0.08198,0.44929,1.35021,0.31445,0.22808,1.34892,0.10867,0.34317,1.62316,0.08983,0.29179,1.60188,0.07161,0.26927,1.23748,0.05873,0.28832,0.93155,0.04318,0.50703,0.79959,0.16343,0.26079,0.72155,0.07399,0.64437,0.4722,0.13074,0.25919,0.30228,0.04153,0.61549,0.17464,0.10935,0.23735,0.02141,0.04135,0.62851,0.17104,0.12822,0.23434,0.02086
