Unnamed: 0_level_0,FullBody_CoG_pos,FullBody_CoG_pos,FullBody_CoG_pos,L_Hand_CoG_pos,L_Hand_CoG_pos,L_Hand_CoG_pos,R_Hand_CoG_pos,R_Hand_CoG_pos,R_Hand_CoG_pos,L_Forearm_CoG_pos,L_Forearm_CoG_pos,L_Forearm_CoG_pos,R_Forearm_CoG_pos,R_Forearm_CoG_pos,R_Forearm_CoG_pos,L_UpperArm_CoG_pos,L_UpperArm_CoG_pos,L_UpperArm_CoG_pos,R_UpperArm_CoG_pos,R_UpperArm_CoG_pos,R_UpperArm_CoG_pos,Head_Shadow_CoG_pos,Head_Shadow_CoG_pos,Head_Shadow_CoG_pos,Head_CoG_pos,Head_CoG_pos,Head_CoG_pos,Trunk_CoG_pos,Trunk_CoG_pos,Trunk_CoG_pos,Pelvis_CoG_pos,Pelvis_CoG_pos,Pelvis_CoG_pos,L_Thigh_CoG_pos,L_Thigh_CoG_pos,L_Thigh_CoG_pos,R_Thigh_CoG_pos,R_Thigh_CoG_pos,R_Thigh_CoG_pos,L_Shank_CoG_pos,L_Shank_CoG_pos,L_Shank_CoG_pos,R_Shank_CoG_pos,R_Shank_CoG_pos,R_Shank_CoG_pos,L_Foot_CoG_pos,L_Foot_CoG_pos,L_Foot_CoG_pos,R_Foot_CoG_pos,R_Foot_CoG_pos,R_Foot_CoG_pos,L_Foot_Shadow_CoG_pos,L_Foot_Shadow_CoG_pos,L_Foot_Shadow_CoG_pos,R_Foot_Shadow_CoG_pos,R_Foot_Shadow_CoG_pos,R_Foot_Shadow_CoG_pos
ITEM,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
1695,0.08586,0.44062,0.99246,0.12028,0.7278,1.51166,0.28295,0.6344,1.5129,0.01189,0.69061,1.33503,0.3329,0.50549,1.34894,-0.04957,0.61521,1.33532,0.30187,0.37528,1.35213,0.1355,0.53302,1.62382,0.11032,0.48144,1.61144,0.07502,0.41609,1.25016,0.04151,0.38393,0.9391,0.00853,0.51887,0.74004,0.15599,0.33456,0.73065,0.02282,0.59357,0.31725,0.14618,0.30133,0.31657,0.03467,0.64579,0.02002,0.11869,0.24946,0.03416,0.04031,0.65806,0.01969,0.13709,0.24474,0.03204
1696,0.0863,0.43969,0.99201,0.12058,0.72518,1.51256,0.28167,0.63341,1.51285,0.01235,0.68894,1.33573,0.33307,0.50482,1.34907,-0.04909,0.61377,1.33554,0.30278,0.37447,1.35214,0.13569,0.53139,1.6232,0.11055,0.47975,1.61098,0.07581,0.41479,1.24966,0.04224,0.38309,0.93859,0.00916,0.51846,0.73976,0.15597,0.33372,0.72989,0.0231,0.59354,0.3171,0.14523,0.30117,0.31546,0.03463,0.64578,0.01994,0.11828,0.24996,0.03313,0.04029,0.65804,0.01964,0.13667,0.24515,0.03114
1697,0.08679,0.43865,0.99154,0.12083,0.72244,1.5134,0.28052,0.63221,1.51275,0.01285,0.6871,1.33633,0.33337,0.50388,1.3492,-0.0486,0.6122,1.3357,0.30384,0.37343,1.35211,0.13588,0.52958,1.62256,0.11081,0.47787,1.61048,0.07659,0.41333,1.24915,0.04301,0.38214,0.93804,0.00993,0.51801,0.73943,0.156,0.33279,0.72915,0.02347,0.59353,0.31695,0.14425,0.30099,0.3144,0.03456,0.64574,0.01988,0.11776,0.25045,0.03221,0.04024,0.65799,0.0196,0.13615,0.24555,0.03035
1698,0.08729,0.4375,0.99108,0.12097,0.71949,1.51422,0.27946,0.63072,1.51265,0.01338,0.68503,1.33682,0.3338,0.50268,1.34934,-0.04811,0.61044,1.33579,0.30501,0.3722,1.35204,0.13605,0.52763,1.62195,0.11103,0.47587,1.60996,0.07734,0.41169,1.24864,0.04385,0.38105,0.93749,0.01085,0.51752,0.73908,0.15607,0.33179,0.72847,0.02391,0.59358,0.31682,0.14325,0.30086,0.3134,0.03447,0.6457,0.01984,0.11725,0.25095,0.03136,0.04017,0.65794,0.01959,0.13562,0.24596,0.02965
1699,0.08783,0.43623,0.99064,0.12092,0.71631,1.51507,0.27845,0.62889,1.51263,0.01387,0.68276,1.33725,0.33433,0.50129,1.34949,-0.0476,0.60843,1.3358,0.30625,0.3708,1.35193,0.13614,0.52556,1.62136,0.11118,0.47377,1.60942,0.07807,0.40986,1.24814,0.04475,0.37982,0.93695,0.0119,0.51698,0.73871,0.15617,0.33073,0.72788,0.02444,0.59373,0.31674,0.14227,0.30079,0.31248,0.03437,0.64568,0.01984,0.11682,0.25147,0.03058,0.0401,0.65791,0.0196,0.13519,0.2464,0.029
1700,0.08841,0.43485,0.99022,0.12068,0.71292,1.51599,0.27751,0.62679,1.51275,0.01425,0.68033,1.33766,0.33491,0.49977,1.34968,-0.0471,0.60619,1.33574,0.3075,0.36928,1.35177,0.13617,0.52335,1.6208,0.11128,0.47152,1.60885,0.07881,0.40782,1.24765,0.04573,0.37846,0.93642,0.01307,0.51642,0.73831,0.15633,0.32963,0.72739,0.02506,0.59402,0.31671,0.14134,0.30078,0.31163,0.0343,0.64571,0.01988,0.11655,0.25199,0.02984,0.04004,0.65794,0.01964,0.1349,0.24683,0.0284
1701,0.08904,0.43338,0.9898,0.12031,0.70938,1.51698,0.27664,0.62446,1.51306,0.01446,0.67781,1.33808,0.33549,0.49818,1.34994,-0.0466,0.60374,1.33564,0.30873,0.36765,1.35156,0.13614,0.52095,1.62022,0.11136,0.46908,1.60824,0.0796,0.4056,1.24715,0.04682,0.37699,0.93586,0.01438,0.51586,0.73787,0.15656,0.32849,0.72694,0.02578,0.59448,0.31671,0.14048,0.30077,0.31082,0.03427,0.64581,0.01992,0.11644,0.2525,0.02913,0.04002,0.65804,0.01967,0.13478,0.24724,0.02782
1702,0.08974,0.43182,0.98933,0.11994,0.70574,1.51796,0.27588,0.62197,1.51356,0.0145,0.67526,1.33854,0.33604,0.49653,1.35027,-0.04613,0.60113,1.33555,0.30989,0.36591,1.3513,0.13609,0.51833,1.61961,0.11146,0.4664,1.60758,0.08044,0.40322,1.24659,0.048,0.37544,0.93522,0.01583,0.51537,0.73735,0.15687,0.32727,0.72647,0.02664,0.59512,0.31671,0.13972,0.30069,0.30999,0.03428,0.64597,0.01996,0.11647,0.25291,0.02841,0.04002,0.6582,0.0197,0.13478,0.24755,0.02722
1703,0.09052,0.43019,0.9888,0.11973,0.70195,1.51887,0.27528,0.61931,1.51418,0.01441,0.67266,1.33903,0.33657,0.49472,1.35065,-0.0457,0.59836,1.3355,0.31098,0.36404,1.35098,0.13607,0.51543,1.61894,0.1116,0.46344,1.60685,0.08132,0.40076,1.24596,0.04929,0.37383,0.93448,0.01746,0.51496,0.73674,0.15729,0.32595,0.72594,0.02768,0.59595,0.31674,0.13903,0.30044,0.30912,0.03434,0.64616,0.02,0.11656,0.25317,0.02765,0.04005,0.6584,0.01972,0.13486,0.24772,0.02659
1704,0.09138,0.4285,0.98821,0.11981,0.69797,1.51965,0.27485,0.61645,1.51483,0.01429,0.66993,1.33953,0.33711,0.49268,1.35102,-0.04535,0.59538,1.33553,0.312,0.362,1.35058,0.1361,0.51223,1.61822,0.11178,0.46019,1.60606,0.08223,0.39825,1.24522,0.05069,0.37215,0.93363,0.01929,0.51468,0.73609,0.15781,0.32451,0.72533,0.02898,0.59703,0.31686,0.13841,0.29998,0.30819,0.03444,0.64634,0.02009,0.11668,0.25321,0.02686,0.04011,0.6586,0.01978,0.13496,0.24769,0.02591
1705,0.09232,0.42675,0.98757,0.1202,0.69368,1.5203,0.27459,0.61333,1.51544,0.01421,0.66698,1.34006,0.3377,0.49034,1.35133,-0.04507,0.59214,1.33564,0.31301,0.35978,1.3501,0.13619,0.50872,1.61746,0.11201,0.45664,1.60519,0.08316,0.3957,1.24437,0.05214,0.37037,0.9327,0.02133,0.51457,0.73549,0.15842,0.32295,0.72463,0.03062,0.59843,0.31723,0.13789,0.29929,0.30722,0.0346,0.6465,0.02033,0.11677,0.25302,0.02606,0.04022,0.65878,0.01995,0.13505,0.24746,0.02522
