Unnamed: 0_level_0,FullBody_CoG_pos,FullBody_CoG_pos,FullBody_CoG_pos,L_Hand_CoG_pos,L_Hand_CoG_pos,L_Hand_CoG_pos,R_Hand_CoG_pos,R_Hand_CoG_pos,R_Hand_CoG_pos,L_Forearm_CoG_pos,L_Forearm_CoG_pos,L_Forearm_CoG_pos,R_Forearm_CoG_pos,R_Forearm_CoG_pos,R_Forearm_CoG_pos,L_UpperArm_CoG_pos,L_UpperArm_CoG_pos,L_UpperArm_CoG_pos,R_UpperArm_CoG_pos,R_UpperArm_CoG_pos,R_UpperArm_CoG_pos,Head_Shadow_CoG_pos,Head_Shadow_CoG_pos,Head_Shadow_CoG_pos,Head_CoG_pos,Head_CoG_pos,Head_CoG_pos,Trunk_CoG_pos,Trunk_CoG_pos,Trunk_CoG_pos,Pelvis_CoG_pos,Pelvis_CoG_pos,Pelvis_CoG_pos,L_Thigh_CoG_pos,L_Thigh_CoG_pos,L_Thigh_CoG_pos,R_Thigh_CoG_pos,R_Thigh_CoG_pos,R_Thigh_CoG_pos,L_Shank_CoG_pos,L_Shank_CoG_pos,L_Shank_CoG_pos,R_Shank_CoG_pos,R_Shank_CoG_pos,R_Shank_CoG_pos,L_Foot_CoG_pos,L_Foot_CoG_pos,L_Foot_CoG_pos,R_Foot_CoG_pos,R_Foot_CoG_pos,R_Foot_CoG_pos,L_Foot_Shadow_CoG_pos,L_Foot_Shadow_CoG_pos,L_Foot_Shadow_CoG_pos,R_Foot_Shadow_CoG_pos,R_Foot_Shadow_CoG_pos,R_Foot_Shadow_CoG_pos
ITEM,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
2594,0.08288,0.35805,0.99419,0.07013,0.64734,1.42481,0.29127,0.50876,1.48994,-0.04829,0.54508,1.28273,0.32699,0.3688,1.33093,-0.10026,0.45891,1.31452,0.29073,0.25484,1.34292,0.1113,0.41491,1.64265,0.089,0.36307,1.62642,0.07534,0.31779,1.25481,0.06121,0.30459,0.94001,0.01818,0.4556,0.74318,0.15256,0.26927,0.73552,0.02264,0.57323,0.32996,0.11622,0.26897,0.31022,0.02482,0.6497,0.03272,0.11498,0.24922,0.02329,0.02767,0.66289,0.03209,0.13371,0.24544,0.02298
2595,0.0835,0.35828,0.99369,0.07292,0.64719,1.42529,0.29241,0.50758,1.49109,-0.04667,0.54622,1.2832,0.32806,0.36827,1.33149,-0.09908,0.46016,1.31459,0.29116,0.25434,1.34274,0.11214,0.41332,1.64245,0.08957,0.36167,1.62598,0.07573,0.31814,1.25427,0.06164,0.30513,0.93945,0.01864,0.45543,0.74251,0.15353,0.27039,0.73481,0.02321,0.57216,0.3288,0.11732,0.27023,0.30988,0.02542,0.64946,0.03187,0.11502,0.24942,0.02325,0.02825,0.66265,0.03131,0.13376,0.24567,0.02295
2596,0.08412,0.35854,0.99314,0.07568,0.64708,1.42595,0.2936,0.50628,1.49245,-0.04497,0.54739,1.28383,0.32921,0.36777,1.33217,-0.09788,0.46143,1.31478,0.29176,0.25382,1.34264,0.11298,0.41157,1.64216,0.09014,0.36011,1.62549,0.07606,0.31852,1.25367,0.06201,0.30573,0.93881,0.01913,0.45538,0.74175,0.1545,0.27152,0.73406,0.02377,0.5712,0.32761,0.11848,0.27146,0.30951,0.02594,0.64911,0.03097,0.11509,0.24968,0.02318,0.02875,0.66232,0.03048,0.13384,0.24597,0.02288
2597,0.0847,0.3588,0.99256,0.07834,0.64694,1.42694,0.29476,0.50488,1.49402,-0.04322,0.54861,1.28467,0.33047,0.36729,1.33298,-0.09665,0.4627,1.31512,0.29255,0.25325,1.3426,0.11387,0.40966,1.64179,0.09078,0.35835,1.62496,0.07631,0.31888,1.253,0.06233,0.30636,0.93809,0.01961,0.45546,0.74094,0.15544,0.27263,0.73327,0.02428,0.57042,0.32644,0.11965,0.27267,0.30911,0.02638,0.64875,0.03007,0.1152,0.24997,0.02307,0.02918,0.66196,0.02964,0.13396,0.24631,0.02277
2598,0.08526,0.35904,0.99198,0.08091,0.64663,1.42845,0.29574,0.50338,1.49576,-0.04143,0.54989,1.28579,0.33184,0.36684,1.33396,-0.09539,0.464,1.31561,0.29355,0.25263,1.34258,0.1148,0.4076,1.64135,0.09152,0.35644,1.62437,0.0765,0.31912,1.25231,0.06259,0.30699,0.93733,0.02009,0.4557,0.74011,0.15632,0.2737,0.73246,0.02474,0.56992,0.32535,0.12082,0.27384,0.3087,0.02672,0.64843,0.0292,0.11531,0.25027,0.02296,0.02951,0.66164,0.02881,0.13408,0.24665,0.02264
2599,0.0858,0.35924,0.99141,0.08347,0.64604,1.43064,0.29642,0.50184,1.49769,-0.03953,0.55125,1.28727,0.33331,0.36644,1.33514,-0.09406,0.46539,1.31628,0.29475,0.25198,1.34258,0.11579,0.40542,1.64086,0.09235,0.35437,1.62373,0.07666,0.31918,1.2516,0.06277,0.3076,0.93652,0.02059,0.45612,0.73932,0.15713,0.27472,0.73162,0.02516,0.56976,0.32441,0.12194,0.27498,0.30826,0.02693,0.6482,0.0284,0.11539,0.25055,0.02284,0.02975,0.66141,0.02804,0.13416,0.24696,0.02252
2600,0.08633,0.3594,0.99088,0.08614,0.64508,1.43362,0.29674,0.50032,1.49984,-0.03743,0.55272,1.28918,0.33484,0.36613,1.33658,-0.09259,0.4669,1.31713,0.29614,0.25139,1.34263,0.11681,0.40312,1.64033,0.09325,0.35219,1.62303,0.07684,0.31898,1.2509,0.06289,0.30817,0.9357,0.0211,0.45677,0.73862,0.15787,0.27566,0.73076,0.02553,0.57004,0.3237,0.12298,0.27608,0.30781,0.02699,0.6481,0.02776,0.11541,0.2508,0.02273,0.02986,0.6613,0.02741,0.13418,0.24721,0.02241
2601,0.08688,0.35952,0.99043,0.089,0.64365,1.43745,0.29667,0.49883,1.50225,-0.03504,0.55427,1.29156,0.33636,0.36593,1.33832,-0.09093,0.46854,1.31819,0.29768,0.2509,1.3428,0.11785,0.40073,1.63976,0.0942,0.34989,1.62229,0.07707,0.31853,1.2502,0.06297,0.30868,0.93489,0.02166,0.4577,0.7381,0.15852,0.27652,0.72989,0.02587,0.57083,0.32333,0.12392,0.27713,0.30736,0.0269,0.64815,0.02735,0.11537,0.251,0.02262,0.02983,0.66133,0.02698,0.13414,0.2474,0.0223
2602,0.08746,0.3596,0.99007,0.09206,0.64168,1.44207,0.29625,0.49732,1.50499,-0.03234,0.55582,1.29441,0.33784,0.36583,1.3404,-0.08904,0.4703,1.31943,0.29932,0.25049,1.34316,0.11889,0.39823,1.63918,0.0952,0.34748,1.62154,0.07737,0.31782,1.24953,0.06304,0.30914,0.93413,0.0223,0.45896,0.73783,0.15909,0.27729,0.72903,0.02624,0.57221,0.3234,0.12476,0.27809,0.3069,0.02663,0.64834,0.02725,0.11529,0.25114,0.02249,0.02965,0.6615,0.02685,0.13406,0.24752,0.02217
2603,0.08808,0.35965,0.98986,0.09521,0.63908,1.44739,0.29557,0.49572,1.50807,-0.02939,0.55724,1.2977,0.33925,0.36579,1.34281,-0.08696,0.47209,1.32085,0.301,0.25012,1.34377,0.11995,0.39562,1.63862,0.09627,0.34493,1.62081,0.07775,0.31689,1.2489,0.06311,0.30954,0.93345,0.02305,0.46061,0.73787,0.15959,0.27793,0.72823,0.02672,0.57426,0.32403,0.12551,0.27891,0.30646,0.02622,0.64866,0.02756,0.11522,0.25124,0.02234,0.02932,0.6618,0.02708,0.13398,0.24759,0.02202
2604,0.08873,0.35968,0.98981,0.09829,0.63579,1.45329,0.29472,0.49396,1.5115,-0.02632,0.55839,1.30136,0.34058,0.36575,1.34548,-0.08474,0.47381,1.32244,0.3027,0.24971,1.34462,0.12104,0.39289,1.63809,0.09742,0.34223,1.62009,0.07818,0.31577,1.24834,0.06318,0.30988,0.93291,0.02396,0.46268,0.73829,0.16001,0.27843,0.72752,0.02744,0.57706,0.32534,0.12618,0.27956,0.30606,0.02569,0.64915,0.02833,0.11516,0.25131,0.02217,0.02888,0.66226,0.02774,0.13392,0.24764,0.02185
2605,0.08941,0.3597,0.98995,0.10114,0.6318,1.45966,0.29377,0.49201,1.51519,-0.02329,0.55919,1.30535,0.34188,0.36567,1.34837,-0.08248,0.47536,1.3242,0.30441,0.2492,1.34568,0.12217,0.39001,1.63762,0.09865,0.33939,1.61939,0.07863,0.31449,1.24784,0.0632,0.31014,0.93249,0.02502,0.46522,0.73914,0.16035,0.27875,0.72693,0.02851,0.58075,0.32746,0.12678,0.28001,0.30571,0.02511,0.64982,0.02964,0.11515,0.25135,0.022,0.02836,0.66291,0.02887,0.1339,0.24765,0.02168
2606,0.0901,0.35972,0.99028,0.10364,0.62718,1.46644,0.29272,0.48991,1.51906,-0.02036,0.55966,1.30965,0.34319,0.36555,1.35142,-0.08022,0.47669,1.32616,0.30617,0.24858,1.34688,0.12335,0.38698,1.63719,0.09993,0.33641,1.61869,0.07909,0.31308,1.24741,0.06315,0.31035,0.93221,0.02625,0.46828,0.74047,0.16058,0.27891,0.72643,0.02999,0.58544,0.33051,0.12728,0.28026,0.30539,0.02456,0.65074,0.03157,0.11516,0.25137,0.02185,0.02786,0.6638,0.03053,0.13391,0.24765,0.02154
2607,0.09081,0.35978,0.9908,0.10579,0.62206,1.47364,0.29156,0.48776,1.52299,-0.01757,0.55987,1.31432,0.34454,0.36542,1.35461,-0.07794,0.47783,1.32837,0.30802,0.24788,1.34817,0.12458,0.38381,1.63676,0.10124,0.33331,1.61798,0.07956,0.31157,1.24705,0.06298,0.3105,0.93204,0.02764,0.4719,0.74233,0.16067,0.27892,0.72599,0.03192,0.59125,0.33463,0.12767,0.28033,0.30509,0.02413,0.65195,0.03424,0.11519,0.25135,0.02173,0.02745,0.66497,0.03283,0.13393,0.24761,0.02146
2608,0.09155,0.35992,0.99153,0.1076,0.61659,1.48127,0.29031,0.48572,1.52687,-0.01485,0.55994,1.31939,0.34598,0.3653,1.35791,-0.07557,0.47882,1.33086,0.31003,0.24714,1.34954,0.12583,0.38057,1.6363,0.10258,0.33013,1.61725,0.08008,0.30998,1.24676,0.0627,0.31062,0.93196,0.0292,0.47608,0.74476,0.1606,0.27885,0.72559,0.03433,0.59822,0.33995,0.12791,0.28028,0.30479,0.02386,0.65347,0.03782,0.1152,0.2513,0.02165,0.02718,0.66643,0.03592,0.13394,0.24754,0.02143
2609,0.09232,0.36015,0.99247,0.10916,0.61087,1.48937,0.28904,0.48383,1.53065,-0.01212,0.55994,1.3249,0.34752,0.36524,1.36131,-0.07303,0.47972,1.33363,0.31225,0.24645,1.35097,0.12709,0.37732,1.63578,0.10395,0.32691,1.61652,0.08066,0.30831,1.24653,0.06232,0.31074,0.93196,0.03096,0.48081,0.74779,0.16038,0.27876,0.72522,0.03724,0.6063,0.34658,0.12801,0.28016,0.3045,0.02375,0.65523,0.04251,0.11519,0.25123,0.02159,0.02707,0.66809,0.04003,0.13393,0.24744,0.02144
2610,0.09316,0.36047,0.99361,0.1105,0.60492,1.49788,0.28781,0.48203,1.53435,-0.00935,0.55993,1.33083,0.34916,0.36524,1.36476,-0.07032,0.48054,1.33664,0.31467,0.24586,1.35242,0.12837,0.37411,1.63519,0.10535,0.32369,1.6158,0.08131,0.30655,1.24635,0.06185,0.31087,0.93205,0.03294,0.48602,0.75145,0.16001,0.27871,0.72486,0.04067,0.61528,0.35463,0.128,0.28004,0.30422,0.02373,0.6571,0.04856,0.11514,0.25114,0.02153,0.02706,0.6698,0.04542,0.13387,0.24734,0.02143
2611,0.09404,0.36086,0.99495,0.1117,0.59861,1.50665,0.28669,0.48014,1.53802,-0.00663,0.55983,1.33712,0.35084,0.36527,1.36815,-0.06754,0.48123,1.33982,0.31726,0.24545,1.35382,0.12966,0.37097,1.6345,0.10678,0.3205,1.61505,0.08202,0.30467,1.24616,0.06128,0.31105,0.93221,0.03514,0.4916,0.75578,0.15953,0.27876,0.72452,0.04457,0.62489,0.36415,0.12794,0.28001,0.30395,0.02367,0.65887,0.05622,0.11505,0.25106,0.02143,0.02705,0.67136,0.05235,0.13379,0.24724,0.02136
2612,0.09494,0.36128,0.99645,0.11281,0.59173,1.51546,0.28572,0.478,1.54166,-0.00407,0.55953,1.34365,0.35248,0.36532,1.37136,-0.06481,0.48174,1.34312,0.31992,0.24523,1.35506,0.13094,0.36787,1.63368,0.10816,0.31737,1.61423,0.08274,0.30265,1.24592,0.06062,0.31132,0.93247,0.03753,0.49747,0.76079,0.15898,0.27897,0.72416,0.04885,0.63477,0.37515,0.12794,0.28009,0.3037,0.02351,0.66035,0.06566,0.11497,0.251,0.02128,0.02695,0.67258,0.06107,0.1337,0.24717,0.02123
2613,0.09584,0.36173,0.99808,0.11386,0.5841,1.52405,0.2849,0.47559,1.54514,-0.00175,0.55889,1.35028,0.35407,0.36532,1.37427,-0.06229,0.482,1.3465,0.32257,0.24516,1.35604,0.13221,0.36481,1.63268,0.10943,0.3143,1.61325,0.08342,0.30053,1.24558,0.05986,0.31174,0.93282,0.04004,0.50353,0.76644,0.15843,0.27937,0.72379,0.05336,0.64459,0.38757,0.12811,0.28032,0.30348,0.0232,0.66144,0.07703,0.11495,0.25097,0.02113,0.0267,0.67337,0.07173,0.13368,0.24714,0.02106
2614,0.09673,0.36221,0.99982,0.11491,0.57569,1.53222,0.28431,0.47303,1.54828,0.00033,0.55783,1.35689,0.35563,0.36519,1.3768,-0.06001,0.48199,1.34995,0.32515,0.24515,1.35668,0.13345,0.36176,1.63147,0.11056,0.3113,1.61204,0.084,0.29835,1.24509,0.05903,0.31235,0.93324,0.0426,0.50974,0.77269,0.15798,0.28002,0.7234,0.05794,0.65413,0.40133,0.12858,0.2807,0.3033,0.0228,0.66216,0.09029,0.11503,0.25096,0.02103,0.02634,0.67378,0.08438,0.13376,0.24713,0.02092
2615,0.09762,0.36274,1.00162,0.11602,0.56678,1.53982,0.28406,0.47045,1.55094,0.00226,0.55636,1.36337,0.35725,0.36486,1.37894,-0.05794,0.4817,1.35347,0.32763,0.2451,1.35694,0.13466,0.35872,1.63005,0.11155,0.30838,1.61055,0.08448,0.29619,1.24445,0.05821,0.31322,0.93371,0.04513,0.51608,0.77947,0.15776,0.28098,0.72298,0.06246,0.66328,0.41627,0.12941,0.28122,0.30319,0.02241,0.66267,0.10532,0.11521,0.25094,0.02103,0.02594,0.67402,0.09889,0.13394,0.24712,0.02087
2616,0.09853,0.36339,1.00346,0.11728,0.55782,1.54679,0.2843,0.4679,1.55314,0.00417,0.55461,1.36967,0.359,0.36425,1.3807,-0.05598,0.48122,1.35705,0.33001,0.24492,1.35684,0.13585,0.35571,1.62842,0.11249,0.30553,1.6088,0.08488,0.29414,1.24368,0.05747,0.31439,0.93419,0.04755,0.52249,0.78668,0.15785,0.28232,0.72252,0.06683,0.67207,0.43224,0.13059,0.28187,0.30314,0.02214,0.66327,0.12189,0.11541,0.25091,0.02115,0.0256,0.67441,0.11507,0.13415,0.24709,0.02092
2617,0.09947,0.3642,1.00534,0.11872,0.54929,1.55316,0.2851,0.46526,1.555,0.00615,0.55276,1.37578,0.36087,0.36333,1.38213,-0.05404,0.48063,1.36067,0.33227,0.24455,1.35644,0.13702,0.35273,1.62664,0.11343,0.30273,1.60686,0.08523,0.29229,1.24279,0.05688,0.31587,0.93464,0.0498,0.52895,0.79426,0.15827,0.28408,0.72199,0.07098,0.68056,0.4491,0.13199,0.28263,0.3031,0.02209,0.66435,0.13974,0.11554,0.25088,0.02137,0.02541,0.67537,0.13266,0.13427,0.24704,0.02105
