Unnamed: 0_level_0,Head_AngMom_wrt_LAB,Head_AngMom_wrt_LAB,Head_AngMom_wrt_LAB,Head_Shadow_AngMom_wrt_LAB,Head_Shadow_AngMom_wrt_LAB,Head_Shadow_AngMom_wrt_LAB,Trunk_AngMom_wrt_LAB,Trunk_AngMom_wrt_LAB,Trunk_AngMom_wrt_LAB,R_UA_AngMom_wrt_LAB,R_UA_AngMom_wrt_LAB,R_UA_AngMom_wrt_LAB,R_FA_AngMom_wrt_LAB,R_FA_AngMom_wrt_LAB,R_FA_AngMom_wrt_LAB,R_Hand_AngMom_wrt_LAB,R_Hand_AngMom_wrt_LAB,R_Hand_AngMom_wrt_LAB,L_UA_AngMom_wrt_LAB,L_UA_AngMom_wrt_LAB,L_UA_AngMom_wrt_LAB,L_FA_AngMom_wrt_LAB,L_FA_AngMom_wrt_LAB,L_FA_AngMom_wrt_LAB,L_Hand_AngMom_wrt_LAB,L_Hand_AngMom_wrt_LAB,L_Hand_AngMom_wrt_LAB,Pelvis_AngMom_wrt_LAB,Pelvis_AngMom_wrt_LAB,Pelvis_AngMom_wrt_LAB,R_Thigh_AngMom_wrt_LAB,R_Thigh_AngMom_wrt_LAB,R_Thigh_AngMom_wrt_LAB,R_Shank_AngMom_wrt_LAB,R_Shank_AngMom_wrt_LAB,R_Shank_AngMom_wrt_LAB,R_Foot_AngMom_wrt_LAB,R_Foot_AngMom_wrt_LAB,R_Foot_AngMom_wrt_LAB,R_Foot_Shadow_AngMom_wrt_LAB,R_Foot_Shadow_AngMom_wrt_LAB,R_Foot_Shadow_AngMom_wrt_LAB,R_Toes_AngMom_wrt_LAB,R_Toes_AngMom_wrt_LAB,R_Toes_AngMom_wrt_LAB,L_Thigh_AngMom_wrt_LAB,L_Thigh_AngMom_wrt_LAB,L_Thigh_AngMom_wrt_LAB,L_Shank_AngMom_wrt_LAB,L_Shank_AngMom_wrt_LAB,L_Shank_AngMom_wrt_LAB,L_Foot_AngMom_wrt_LAB,L_Foot_AngMom_wrt_LAB,L_Foot_AngMom_wrt_LAB,L_Foot_Shadow_AngMom_wrt_LAB,L_Foot_Shadow_AngMom_wrt_LAB,L_Foot_Shadow_AngMom_wrt_LAB,L_Toes_AngMom_wrt_LAB,L_Toes_AngMom_wrt_LAB,L_Toes_AngMom_wrt_LAB,FullBody_AngMom,FullBody_AngMom,FullBody_AngMom
ITEM,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
1275,0.00012,0.00011,-0.00014,0.00575,0.00451,-0.00698,-0.01365,-0.10129,-0.07604,-0.01356,-0.00229,-0.00247,-0.00056,0.00029,0.00145,-8e-05,0.00019,0.00046,-0.008,0.00457,0.00367,-0.0018,-0.00418,0.00074,2e-05,-0.00148,-0.002,0.00309,0.00108,0.00491,0.02269,-0.01893,0.01232,-0.00545,0.00607,0.00056,-0.00031,0.0005,0.00013,-0.00031,0.0005,0.00013,0.0,-0.0,0.0,0.00933,0.00559,0.00792,0.00215,-0.00389,0.00034,-0.0003,0.00028,0.00095,-0.0003,0.00028,0.00095,-0.0,1e-05,0.0,0.25942,-0.22556,0.11235
1276,-3e-05,0.0,-0.00011,-0.00117,0.00044,-0.00505,0.00328,-0.03476,-0.08735,-0.01375,-0.00463,-0.00317,-0.00148,0.00023,0.00162,0.00022,0.00036,0.00036,-0.00801,0.00379,0.00153,-0.00239,-0.00347,-0.00154,0.00012,-0.00185,-0.00064,0.00439,-0.00271,-0.00024,0.03939,-0.00603,0.02148,-0.00358,0.00381,0.00299,-0.00014,-0.00026,0.00056,-0.00014,-0.00026,0.00056,-0.0,-0.0,0.0,0.02193,0.00973,-0.0058,0.00014,-0.00075,-0.00161,-0.00025,-0.00012,0.00109,-0.00025,-0.00012,0.00109,-1e-05,-0.0,0.0,0.29192,-0.20545,-0.02361
1277,-4e-05,-2e-05,-1e-05,-0.00183,-0.0006,-0.00047,-0.00141,0.02263,-0.05817,-0.01457,-0.00443,-0.00367,-0.0016,-0.00089,0.00082,0.0006,-5e-05,0.00015,-0.00933,0.00047,0.00038,-0.00184,-0.00181,-0.00142,3e-05,-0.00124,0.00019,0.00158,-0.00407,-0.00251,0.0426,0.00143,0.01119,-0.00105,0.00252,0.00169,0.00016,-0.00111,0.00065,0.00016,-0.00111,0.00065,-1e-05,-1e-05,0.0,0.03362,0.00837,-0.00336,-0.00096,0.00019,-0.00143,-0.00028,-0.00013,0.00126,-0.00028,-0.00013,0.00126,-0.0,-0.0,0.0,0.2943,-0.1478,-0.10499
1278,6e-05,6e-05,7e-05,0.00296,0.00191,0.00333,-0.01876,0.03023,-0.02434,-0.0144,-0.00264,-0.00376,-0.00159,-0.00138,-0.00032,0.00075,-0.00027,4e-05,-0.01025,-0.00328,0.00044,-0.00034,-0.0003,0.00043,-0.00025,-0.0001,8e-05,-0.00168,-0.00185,-0.00066,0.0308,-0.0008,-0.0078,0.00063,0.00247,-0.0017,0.00031,-0.00138,0.00045,0.00031,-0.00138,0.00045,-1e-05,-0.0,0.0,0.03627,0.0002,0.00555,-0.00076,4e-05,5e-05,-0.00044,3e-05,0.0014,-0.00044,3e-05,0.0014,0.0,0.0,1e-05,0.26164,-0.05272,-0.12468
1279,0.00018,7e-05,0.00012,0.00823,0.00232,0.00534,-0.04859,-0.00218,-0.0027,-0.01214,-0.00146,-0.00328,-0.00186,-0.00072,-0.0008,0.00039,-6e-05,0.00014,-0.00962,-0.0051,0.00049,0.00126,0.00104,0.00161,-0.00054,0.00089,1e-05,-0.00242,0.00132,0.00252,0.01517,-0.00569,-0.01431,0.0012,0.00251,-0.00322,0.00024,-0.00096,0.00015,0.00024,-0.00096,0.00015,-1e-05,0.0,0.0,0.03055,-0.00653,0.00507,0.00016,0.00052,0.00059,-0.00048,9e-05,0.00125,-0.00048,9e-05,0.00125,1e-05,0.0,1e-05,0.17932,-0.00052,-0.10258
1280,0.0002,-3e-05,0.00012,0.00955,-0.00171,0.00569,-0.08453,-0.02963,0.0046,-0.0089,-0.00133,-0.00241,-0.00208,-5e-05,-0.00053,-0.00023,0.00012,0.00033,-0.00814,-0.00453,-0.00015,0.00209,0.00255,0.00101,-0.00048,0.00139,0.00075,-0.00151,0.00196,0.00402,0.00602,-0.00476,-0.00644,0.00105,0.00139,-0.00175,0.00013,-0.0002,-0.00015,0.00013,-0.0002,-0.00015,-1e-05,1e-05,-0.0,0.02443,-0.00591,-0.0005,0.00064,0.00126,0.00012,-0.00031,0.00014,0.00058,-0.00031,0.00014,0.00058,0.0,0.0,0.0,0.04534,-0.07064,-0.06976
1281,0.00014,-0.00014,7e-05,0.0067,-0.00558,0.00345,-0.10869,-0.02728,0.0007,-0.00672,-0.00139,-0.0017,-0.00196,-6e-05,-0.00017,-0.00059,3e-05,0.00045,-0.00673,-0.00268,-0.00098,0.00186,0.00356,-0.00044,-2e-05,0.00134,0.00164,-0.00088,-0.00028,0.00311,0.00189,-0.00013,0.00356,0.00081,-0.00047,0.00053,1e-05,0.00056,-0.00039,1e-05,0.00056,-0.00039,-0.0,1e-05,-0.0,0.02083,-0.00221,0.00169,6e-05,0.00103,0.00014,-0.00017,0.00031,-0.00035,-0.00017,0.00031,-0.00035,-0.0,1e-05,-0.0,-0.121,-0.21176,-0.06102
1282,7e-05,-0.00012,-3e-05,0.00338,-0.00453,-0.00121,-0.10877,-0.01207,-0.00682,-0.00639,-0.00145,-0.00168,-0.00177,-0.00015,-0.00016,-0.00051,-2e-05,0.00045,-0.00502,-0.0007,-0.00127,0.00075,0.00291,-0.0015,0.00037,0.00073,0.00168,-0.00129,-0.00294,0.0011,-0.00372,9e-05,0.00786,0.00098,-0.00173,0.00149,-0.0002,0.00113,-0.00053,-0.0002,0.00113,-0.00053,0.0,1e-05,-0.0,0.01768,-0.00205,0.01102,-0.0012,-0.00026,0.00101,-0.00017,0.00053,-0.00088,-0.00017,0.00053,-0.00088,-0.0,1e-05,-0.0,-0.27347,-0.28598,-0.08716
1283,7e-05,1e-05,-0.00012,0.0034,0.00078,-0.00557,-0.09495,-0.00797,-0.01617,-0.00702,-0.00183,-0.00226,-0.00182,0.00019,-0.00049,-0.00018,0.0002,0.00044,-0.00258,0.00074,-0.00107,-0.00073,0.00069,-0.0019,0.00041,-0.00029,0.00096,-0.00193,-0.00396,-0.00109,-0.00832,-0.0059,0.00457,0.00128,-0.00201,0.00079,-0.00053,0.00137,-0.0006,-0.00053,0.00137,-0.0006,1e-05,1e-05,-0.0,0.01319,-0.00431,0.01824,-0.0024,-0.00147,0.00178,-0.00013,0.00065,-0.00079,-0.00013,0.00065,-0.00079,-0.0,1e-05,-0.0,-0.35492,-0.22389,-0.12527
