Unnamed: 0_level_0,Head_AngMom_wrt_LAB,Head_AngMom_wrt_LAB,Head_AngMom_wrt_LAB,Head_Shadow_AngMom_wrt_LAB,Head_Shadow_AngMom_wrt_LAB,Head_Shadow_AngMom_wrt_LAB,Trunk_AngMom_wrt_LAB,Trunk_AngMom_wrt_LAB,Trunk_AngMom_wrt_LAB,R_UA_AngMom_wrt_LAB,R_UA_AngMom_wrt_LAB,R_UA_AngMom_wrt_LAB,R_FA_AngMom_wrt_LAB,R_FA_AngMom_wrt_LAB,R_FA_AngMom_wrt_LAB,R_Hand_AngMom_wrt_LAB,R_Hand_AngMom_wrt_LAB,R_Hand_AngMom_wrt_LAB,L_UA_AngMom_wrt_LAB,L_UA_AngMom_wrt_LAB,L_UA_AngMom_wrt_LAB,L_FA_AngMom_wrt_LAB,L_FA_AngMom_wrt_LAB,L_FA_AngMom_wrt_LAB,L_Hand_AngMom_wrt_LAB,L_Hand_AngMom_wrt_LAB,L_Hand_AngMom_wrt_LAB,Pelvis_AngMom_wrt_LAB,Pelvis_AngMom_wrt_LAB,Pelvis_AngMom_wrt_LAB,R_Thigh_AngMom_wrt_LAB,R_Thigh_AngMom_wrt_LAB,R_Thigh_AngMom_wrt_LAB,R_Shank_AngMom_wrt_LAB,R_Shank_AngMom_wrt_LAB,R_Shank_AngMom_wrt_LAB,R_Foot_AngMom_wrt_LAB,R_Foot_AngMom_wrt_LAB,R_Foot_AngMom_wrt_LAB,R_Foot_Shadow_AngMom_wrt_LAB,R_Foot_Shadow_AngMom_wrt_LAB,R_Foot_Shadow_AngMom_wrt_LAB,R_Toes_AngMom_wrt_LAB,R_Toes_AngMom_wrt_LAB,R_Toes_AngMom_wrt_LAB,L_Thigh_AngMom_wrt_LAB,L_Thigh_AngMom_wrt_LAB,L_Thigh_AngMom_wrt_LAB,L_Shank_AngMom_wrt_LAB,L_Shank_AngMom_wrt_LAB,L_Shank_AngMom_wrt_LAB,L_Foot_AngMom_wrt_LAB,L_Foot_AngMom_wrt_LAB,L_Foot_AngMom_wrt_LAB,L_Foot_Shadow_AngMom_wrt_LAB,L_Foot_Shadow_AngMom_wrt_LAB,L_Foot_Shadow_AngMom_wrt_LAB,L_Toes_AngMom_wrt_LAB,L_Toes_AngMom_wrt_LAB,L_Toes_AngMom_wrt_LAB,FullBody_AngMom,FullBody_AngMom,FullBody_AngMom
ITEM,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
697,-3e-05,6e-05,-4e-05,-0.00144,0.00239,-0.00188,-0.09971,0.02427,-0.01019,0.0034,0.0027,0.00421,-0.0011,0.00306,0.00442,3e-05,0.0022,0.00036,0.00356,-0.00156,-0.00064,0.00013,-0.00127,-0.00021,-0.00017,-0.00053,0.00014,-0.00266,-0.00059,0.00099,-0.02143,-0.00615,0.00092,0.00413,0.00127,-0.00106,-0.00102,0.00051,-0.00062,-0.00102,0.00051,-0.00062,0.0,-1e-05,-0.0,0.00519,-0.00373,0.00312,-0.00047,0.00215,0.00084,0.00057,0.00021,-0.00109,0.00057,0.00021,-0.00109,0.0,0.0,-0.0,-0.49075,-0.17939,0.05837
698,-3e-05,-0.0001,5e-05,-0.00115,-0.00388,0.00267,-0.08395,-0.01537,0.00142,0.00419,0.0011,0.00367,-0.0008,0.00307,0.00419,-0.00032,0.00159,0.00103,0.00346,-0.00209,-0.00115,-0.00039,-0.00028,-9e-05,0.00051,-0.00089,0.00021,-0.00397,0.0002,0.00187,-0.02376,-0.01197,-0.00669,0.0038,0.0025,-0.00268,-0.00109,0.00018,-0.00031,-0.00109,0.00018,-0.00031,0.0,-1e-05,-0.0,0.01024,-0.00996,0.00107,-0.00183,0.00062,0.00053,0.00076,0.00101,-0.00171,0.00076,0.00101,-0.00171,1e-05,2e-05,-1e-05,-0.42425,-0.14094,0.07938
699,-3e-05,-0.00023,0.00012,-0.00147,-0.00873,0.0061,-0.04469,-0.07659,0.02328,0.00416,-0.00127,0.00255,-0.00027,0.0013,0.00299,-0.00034,0.00057,0.00087,0.00212,-0.0004,-0.00101,-0.00124,0.00053,-0.00055,0.00051,-0.00087,2e-05,-0.00448,0.00096,0.00182,-0.01568,-0.01047,-0.00956,0.00158,0.00233,-0.00268,-0.00056,-0.00014,-0.00031,-0.00056,-0.00014,-0.00031,-0.0,-1e-05,-0.0,0.01589,-0.0105,-0.00421,-0.0029,-0.00062,-0.00041,0.00054,0.00119,-0.00131,0.00054,0.00119,-0.00131,0.0,2e-05,-0.0,-0.34954,-0.04859,0.0982
700,-2e-05,-0.00018,0.00013,-0.00065,-0.00723,0.00666,0.017,-0.09826,0.04715,0.00297,-0.00295,0.00153,6e-05,-0.00078,0.00188,-4e-05,-5e-05,4e-05,0.00159,0.00211,-0.00063,-0.00118,0.00092,-0.00115,0.0002,-0.00041,-0.00023,-0.00274,0.00057,0.00101,-0.00576,0.00206,-0.00579,-0.00073,0.00017,-0.00076,9e-05,-0.00015,-0.0004,9e-05,-0.00015,-0.0004,-0.0,0.0,-0.0,0.01712,-0.00438,-0.00662,-0.00313,-0.00048,-0.00102,8e-05,0.0006,-9e-05,8e-05,0.0006,-9e-05,-0.0,1e-05,-0.0,-0.32621,0.08968,0.09319
701,4e-05,-0.0,0.0001,0.00172,-0.00045,0.00475,0.06617,-0.04975,0.0657,0.00102,-0.00273,0.001,-2e-05,-0.00181,0.00129,0.00028,-0.0001,-0.00063,0.00154,0.00398,-0.0,-0.00031,0.00108,-0.00108,0.00017,0.00013,-0.0003,0.00011,-0.00046,0.00041,-0.00107,0.01656,-0.00105,-0.00233,-0.00238,0.00137,0.00048,3e-05,-0.00024,0.00048,3e-05,-0.00024,-0.0,1e-05,-0.0,0.01419,-0.00013,-0.00294,-0.00299,0.00131,-0.00048,-0.00027,-0.00022,0.00107,-0.00027,-0.00022,0.00107,-0.0,-0.0,0.0,-0.33804,0.20226,0.0766
702,7e-05,0.00014,6e-05,0.00344,0.00511,0.00254,0.06891,0.03105,0.07143,-0.00037,-0.00071,0.00098,-0.00015,-0.00205,0.00071,0.0003,-0.00015,-0.00084,0.0005,0.00445,0.00083,0.00044,0.00101,-0.00036,0.00038,0.00027,-8e-05,0.00141,-0.00021,-0.00024,0.00111,0.01994,0.00034,-0.00354,-0.00279,0.00195,0.00063,2e-05,-6e-05,0.00063,2e-05,-6e-05,-0.0,1e-05,-0.0,0.00747,-0.00028,0.00132,-0.00287,0.00317,0.00038,-0.00023,-0.00062,0.00128,-0.00023,-0.00062,0.00128,-1e-05,-1e-05,0.0,-0.38153,0.22856,0.06183
703,5e-05,0.00013,3e-05,0.00225,0.00487,0.00132,0.0171,0.07874,0.06018,-0.00069,0.00149,0.00109,0.0002,-0.00247,-0.00028,-2e-05,-0.00064,-0.00099,-0.00169,0.00338,0.00142,0.00062,0.00073,0.00042,0.0005,5e-05,0.00031,7e-05,0.00214,-0.00177,0.00358,0.00827,0.00097,-0.00379,-0.00035,0.00094,0.00071,-0.00035,-0.00026,0.00071,-0.00035,-0.00026,-1e-05,1e-05,-0.0,-0.00228,0.00113,-0.00046,-0.00255,0.00292,0.00013,9e-05,-0.00045,0.00054,9e-05,-0.00045,0.00054,-1e-05,-1e-05,0.0,-0.45306,0.19319,0.03739
704,-2e-05,1e-05,1e-05,-0.00076,0.00021,0.00058,-0.07453,0.07203,0.03243,-0.00101,0.00214,0.00066,0.00089,-0.00304,-0.00123,-0.00034,-0.00121,-0.00124,-0.0037,0.00129,0.00133,0.00045,0.00033,0.0007,0.0003,-0.00014,0.00056,-0.00219,0.00454,-0.00375,0.00383,-0.00967,0.00331,-0.00201,0.00252,-0.00039,0.00067,-0.00071,-0.00079,0.00067,-0.00071,-0.00079,-1e-05,0.0,-0.0,-0.00965,0.00446,-0.00804,-0.0018,0.00078,-0.00121,0.00022,-0.00011,-0.00027,0.00022,-0.00011,-0.00027,-1e-05,-0.0,-0.0,-0.49764,0.13137,-0.01954
705,-5e-05,-0.00014,1e-05,-0.00231,-0.00525,0.00081,-0.16261,0.04296,-0.01099,-0.00215,0.00137,-0.00023,0.00118,-0.00265,-0.00132,-0.00035,-0.00122,-0.00108,-0.00399,-0.00056,0.00063,0.00013,-0.00028,0.00021,-0.00022,-0.00017,0.00044,-0.0031,0.00425,-0.00477,0.0017,-0.02092,0.00391,0.00113,0.00278,-0.00108,0.00031,-0.00053,-0.00115,0.00031,-0.00053,-0.00115,-1e-05,-0.0,-0.0,-0.00826,0.00151,-0.01589,-0.00097,-0.00026,-0.00215,-9e-05,-5e-05,-0.00038,-9e-05,-5e-05,-0.00038,-0.0,-0.0,-0.0,-0.47799,0.02207,-0.107
