	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d
	FP1	FP1	FP1	FP2	FP2	FP2
	FORCE	FORCE	FORCE	FORCE	FORCE	FORCE
	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL
ITEM	X	Y	Z	X	Y	Z
149	11.29240	-49.98836	384.78198	-10.89997	51.43153	371.40735
150	11.28595	-49.83191	384.75870	-10.90529	51.44379	371.54105
151	11.27936	-49.67430	384.73514	-10.91112	51.45571	371.67691
152	11.27266	-49.51553	384.71109	-10.91746	51.46727	371.81497
153	11.26585	-49.35562	384.68646	-10.92433	51.47848	371.95514
154	11.25895	-49.19457	384.66113	-10.93175	51.48932	372.09747
155	11.25196	-49.03239	384.63504	-10.93972	51.49980	372.24194
156	11.24491	-48.86912	384.60800	-10.94825	51.50992	372.38858
157	11.23782	-48.70478	384.58005	-10.95736	51.51968	372.53732
158	11.23072	-48.53940	384.55096	-10.96705	51.52909	372.68829
159	11.22362	-48.37302	384.52072	-10.97733	51.53815	372.84137
160	11.21655	-48.20568	384.48926	-10.98821	51.54686	372.99664
161	11.20954	-48.03738	384.45642	-10.99969	51.55522	373.15405
162	11.20259	-47.86819	384.42212	-11.01179	51.56324	373.31363
163	11.19574	-47.69812	384.38635	-11.02451	51.57093	373.47540
164	11.18901	-47.52721	384.34894	-11.03787	51.57829	373.63934
165	11.18242	-47.35551	384.30991	-11.05185	51.58532	373.80542
166	11.17599	-47.18306	384.26910	-11.06647	51.59205	373.97372
167	11.16974	-47.00992	384.22653	-11.08173	51.59848	374.14413
168	11.16368	-46.83614	384.18210	-11.09763	51.60464	374.31671
169	11.15783	-46.66177	384.13580	-11.11418	51.61055	374.49142
170	11.15223	-46.48685	384.08752	-11.13136	51.61619	374.66833
171	11.14687	-46.31144	384.03732	-11.14919	51.62160	374.84729
172	11.14179	-46.13560	383.98499	-11.16767	51.62680	375.02844
173	11.13701	-45.95936	383.93057	-11.18680	51.63178	375.21170
174	11.13252	-45.78278	383.87396	-11.20658	51.63659	375.39709
175	11.12834	-45.60589	383.81519	-11.22700	51.64122	375.58456
176	11.12449	-45.42877	383.75412	-11.24807	51.64571	375.77414
177	11.12096	-45.25144	383.69083	-11.26977	51.65007	375.96579
178	11.11776	-45.07396	383.62518	-11.29211	51.65432	376.15955
179	11.11491	-44.89637	383.55716	-11.31509	51.65849	376.35532
180	11.11242	-44.71873	383.48672	-11.33870	51.66259	376.55319
181	11.11028	-44.54108	383.41385	-11.36294	51.66663	376.75308
182	11.10852	-44.36346	383.33847	-11.38781	51.67065	376.95502
183	11.10711	-44.18593	383.26059	-11.41329	51.67467	377.15894
184	11.10608	-44.00853	383.18015	-11.43937	51.67871	377.36493
185	11.10540	-43.83131	383.09714	-11.46605	51.68279	377.57285
186	11.10508	-43.65432	383.01151	-11.49331	51.68695	377.78278
187	11.10512	-43.47761	382.92331	-11.52114	51.69120	377.99466
188	11.10551	-43.30121	382.83249	-11.54953	51.69556	378.20847
189	11.10625	-43.12519	382.73892	-11.57846	51.70007	378.42419
190	11.10734	-42.94958	382.64270	-11.60793	51.70475	378.64185
191	11.10877	-42.77444	382.54376	-11.63792	51.70961	378.86136
192	11.11053	-42.59981	382.44214	-11.66842	51.71470	379.08279
193	11.11263	-42.42575	382.33783	-11.69940	51.72002	379.30606
194	11.11505	-42.25231	382.23090	-11.73085	51.72559	379.53110
195	11.11778	-42.07955	382.12131	-11.76274	51.73146	379.75793
196	11.12082	-41.90750	382.00916	-11.79506	51.73762	379.98654
197	11.12416	-41.73623	381.89438	-11.82780	51.74411	380.21689
198	11.12780	-41.56578	381.77707	-11.86092	51.75096	380.44897
199	11.13172	-41.39621	381.65723	-11.89441	51.75817	380.68268
200	11.13593	-41.22758	381.53488	-11.92825	51.76578	380.91806
201	11.14040	-41.05992	381.41006	-11.96243	51.77380	381.15509
202	11.14513	-40.89330	381.28287	-11.99691	51.78224	381.39365
203	11.15012	-40.72777	381.15332	-12.03169	51.79112	381.63382
204	11.15533	-40.56338	381.02151	-12.06673	51.80046	381.87552
205	11.16078	-40.40019	380.88745	-12.10202	51.81025	382.11871
206	11.16644	-40.23824	380.75128	-12.13754	51.82053	382.36340
207	11.17231	-40.07760	380.61292	-12.17325	51.83130	382.60953
208	11.17838	-39.91831	380.47256	-12.20916	51.84258	382.85709
209	11.18463	-39.76043	380.33020	-12.24523	51.85439	383.10602
210	11.19106	-39.60400	380.18594	-12.28144	51.86671	383.35632
211	11.19764	-39.44909	380.03986	-12.31778	51.87957	383.60791
212	11.20438	-39.29572	379.89209	-12.35423	51.89298	383.86078
213	11.21125	-39.14397	379.74268	-12.39077	51.90691	384.11490
214	11.21825	-38.99386	379.59174	-12.42739	51.92141	384.37018
215	11.22536	-38.84546	379.43933	-12.46406	51.93644	384.62665
216	11.23258	-38.69881	379.28561	-12.50078	51.95204	384.88428
217	11.23988	-38.55397	379.13062	-12.53751	51.96820	385.14291
218	11.24726	-38.41098	378.97449	-12.57425	51.98492	385.40262
219	11.25471	-38.26988	378.81729	-12.61098	52.00220	385.66333
220	11.26221	-38.13070	378.65921	-12.64768	52.02004	385.92490
221	11.26974	-37.99350	378.50027	-12.68434	52.03843	386.18738
222	11.27731	-37.85829	378.34070	-12.72094	52.05735	386.45065
223	11.28489	-37.72512	378.18060	-12.75747	52.07681	386.71457
224	11.29247	-37.59403	378.02002	-12.79393	52.09679	386.97925
225	11.30003	-37.46506	377.85916	-12.83028	52.11729	387.24454
226	11.30757	-37.33823	377.69812	-12.86651	52.13830	387.51038
227	11.31508	-37.21360	377.53699	-12.90262	52.15982	387.77667
228	11.32253	-37.09119	377.37598	-12.93860	52.18183	388.04340
229	11.32991	-36.97103	377.21515	-12.97443	52.20432	388.31046
230	11.33722	-36.85314	377.05466	-13.01010	52.22727	388.57776
231	11.34443	-36.73756	376.89459	-13.04562	52.25066	388.84521
232	11.35153	-36.62432	376.73517	-13.08096	52.27448	389.11279
233	11.35851	-36.51344	376.57645	-13.11613	52.29872	389.38037
234	11.36535	-36.40496	376.41861	-13.15112	52.32336	389.64789
235	11.37204	-36.29890	376.26175	-13.18592	52.34838	389.91528
236	11.37856	-36.19529	376.10605	-13.22051	52.37377	390.18240
237	11.38490	-36.09416	375.95157	-13.25491	52.39950	390.44928
238	11.39104	-35.99552	375.79846	-13.28911	52.42556	390.71573
239	11.39697	-35.89940	375.64694	-13.32311	52.45192	390.98166
240	11.40265	-35.80581	375.49701	-13.35691	52.47855	391.24701
241	11.40808	-35.71477	375.34894	-13.39052	52.50543	391.51169
242	11.41325	-35.62630	375.20270	-13.42392	52.53254	391.77557
243	11.41812	-35.54044	375.05859	-13.45713	52.55986	392.03857
244	11.42269	-35.45718	374.91660	-13.49014	52.58736	392.30063
245	11.42694	-35.37656	374.77695	-13.52295	52.61501	392.56161
246	11.43084	-35.29857	374.63968	-13.55557	52.64280	392.82144
247	11.43439	-35.22321	374.50494	-13.58801	52.67069	393.08005
248	11.43758	-35.15048	374.37280	-13.62027	52.69867	393.33731
249	11.44038	-35.08037	374.24338	-13.65235	52.72668	393.59311
250	11.44277	-35.01288	374.11673	-13.68427	52.75473	393.84738
251	11.44475	-34.94801	373.99304	-13.71603	52.78278	394.10001
252	11.44631	-34.88576	373.87231	-13.74763	52.81079	394.35089
253	11.44741	-34.82612	373.75470	-13.77909	52.83875	394.59998
254	11.44805	-34.76909	373.64029	-13.81040	52.86663	394.84714
255	11.44822	-34.71466	373.52914	-13.84158	52.89440	395.09229
256	11.44791	-34.66281	373.42130	-13.87263	52.92204	395.33527
257	11.44711	-34.61354	373.31686	-13.90356	52.94952	395.57605
258	11.44582	-34.56682	373.21591	-13.93437	52.97683	395.81458
259	11.44403	-34.52265	373.11844	-13.96508	53.00393	396.05066
260	11.44172	-34.48101	373.02451	-13.99568	53.03082	396.28424
261	11.43889	-34.44189	372.93427	-14.02619	53.05744	396.51526
262	11.43554	-34.40529	372.84772	-14.05661	53.08380	396.74359
263	11.43165	-34.37117	372.76492	-14.08695	53.10985	396.96912
264	11.42722	-34.33953	372.68591	-14.11722	53.13559	397.19177
265	11.42225	-34.31033	372.61069	-14.14741	53.16098	397.41150
266	11.41673	-34.28354	372.53934	-14.17752	53.18601	397.62814
267	11.41066	-34.25916	372.47183	-14.20757	53.21065	397.84164
268	11.40405	-34.23714	372.40820	-14.23756	53.23488	398.05191
269	11.39688	-34.21746	372.34854	-14.26748	53.25868	398.25885
270	11.38915	-34.20011	372.29272	-14.29735	53.28202	398.46231
271	11.38086	-34.18505	372.24094	-14.32716	53.30489	398.66232
272	11.37201	-34.17227	372.19312	-14.35692	53.32726	398.85870
273	11.36260	-34.16171	372.14923	-14.38662	53.34910	399.05148
274	11.35263	-34.15333	372.10928	-14.41628	53.37042	399.24048
275	11.34211	-34.14710	372.07327	-14.44587	53.39117	399.42572
276	11.33105	-34.14298	372.04117	-14.47540	53.41133	399.60715
277	11.31944	-34.14091	372.01291	-14.50488	53.43091	399.78461
278	11.30728	-34.14088	371.98846	-14.53429	53.44987	399.95813
279	11.29460	-34.14281	371.96790	-14.56364	53.46819	400.12766
280	11.28137	-34.14669	371.95111	-14.59293	53.48585	400.29306
281	11.26762	-34.15247	371.93808	-14.62214	53.50283	400.45435
282	11.25336	-34.16009	371.92880	-14.65128	53.51912	400.61142
283	11.23857	-34.16953	371.92322	-14.68035	53.53469	400.76431
284	11.22330	-34.18074	371.92126	-14.70933	53.54953	400.91293
285	11.20753	-34.19368	371.92291	-14.73823	53.56361	401.05728
286	11.19128	-34.20830	371.92810	-14.76703	53.57691	401.19733
287	11.17456	-34.22456	371.93686	-14.79573	53.58942	401.33304
288	11.15737	-34.24243	371.94907	-14.82432	53.60112	401.46436
289	11.13974	-34.26186	371.96469	-14.85281	53.61200	401.59128
290	11.12167	-34.28280	371.98370	-14.88119	53.62201	401.71375
291	11.10316	-34.30521	372.00604	-14.90944	53.63116	401.83182
292	11.08422	-34.32906	372.03165	-14.93756	53.63943	401.94537
293	11.06485	-34.35429	372.06046	-14.96555	53.64679	402.05450
294	11.04507	-34.38088	372.09244	-14.99340	53.65324	402.15921
295	11.02487	-34.40877	372.12747	-15.02110	53.65874	402.25943
296	11.00427	-34.43792	372.16559	-15.04865	53.66330	402.35519
297	10.98327	-34.46829	372.20663	-15.07603	53.66688	402.44656
298	10.96187	-34.49984	372.25061	-15.10325	53.66948	402.53342
299	10.94008	-34.53253	372.29742	-15.13029	53.67107	402.61584
300	10.91789	-34.56630	372.34705	-15.15715	53.67165	402.69382
301	10.89531	-34.60112	372.39938	-15.18382	53.67122	402.76743
302	10.87233	-34.63695	372.45432	-15.21028	53.66975	402.83670
303	10.84894	-34.67373	372.51187	-15.23654	53.66726	402.90167
304	10.82515	-34.71142	372.57187	-15.26257	53.66373	402.96234
305	10.80094	-34.74997	372.63434	-15.28838	53.65915	403.01883
306	10.77633	-34.78936	372.69913	-15.31394	53.65353	403.07108
307	10.75129	-34.82951	372.76620	-15.33926	53.64684	403.11920
308	10.72584	-34.87041	372.83551	-15.36433	53.63909	403.16321
309	10.69995	-34.91198	372.90689	-15.38912	53.63027	403.20316
310	10.67364	-34.95421	372.98041	-15.41364	53.62040	403.23911
311	10.64688	-34.99704	373.05591	-15.43786	53.60948	403.27112
312	10.61967	-35.04044	373.13330	-15.46179	53.59752	403.29919
313	10.59202	-35.08436	373.21259	-15.48540	53.58451	403.32346
314	10.56390	-35.12875	373.29370	-15.50869	53.57048	403.34390
315	10.53532	-35.17358	373.37650	-15.53164	53.55540	403.36063
316	10.50626	-35.21880	373.46097	-15.55424	53.53931	403.37366
317	10.47672	-35.26437	373.54703	-15.57649	53.52220	403.38306
318	10.44670	-35.31024	373.63461	-15.59836	53.50409	403.38892
319	10.41619	-35.35637	373.72363	-15.61985	53.48499	403.39124
320	10.38519	-35.40273	373.81406	-15.64093	53.46492	403.39014
321	10.35369	-35.44925	373.90576	-15.66161	53.44390	403.38565
322	10.32169	-35.49591	373.99875	-15.68185	53.42195	403.37784
323	10.28918	-35.54266	374.09290	-15.70164	53.39908	403.36679
324	10.25617	-35.58944	374.18817	-15.72098	53.37531	403.35254
325	10.22264	-35.63623	374.28445	-15.73984	53.35064	403.33517
326	10.18859	-35.68298	374.38171	-15.75822	53.32512	403.31473
327	10.15402	-35.72963	374.47986	-15.77609	53.29876	403.29132
328	10.11894	-35.77614	374.57889	-15.79345	53.27158	403.26498
329	10.08335	-35.82247	374.67865	-15.81027	53.24363	403.23584
330	10.04726	-35.86857	374.77905	-15.82654	53.21492	403.20392
331	10.01066	-35.91438	374.88013	-15.84224	53.18549	403.16931
332	9.97356	-35.95987	374.98175	-15.85737	53.15536	403.13208
333	9.93596	-36.00499	375.08383	-15.87190	53.12458	403.09232
334	9.89787	-36.04968	375.18634	-15.88581	53.09315	403.05011
335	9.85929	-36.09391	375.28915	-15.89910	53.06113	403.00552
336	9.82022	-36.13762	375.39230	-15.91175	53.02852	402.95865
337	9.78068	-36.18078	375.49561	-15.92375	52.99539	402.90952
338	9.74067	-36.22334	375.59903	-15.93507	52.96177	402.85825
339	9.70020	-36.26526	375.70255	-15.94572	52.92769	402.80490
340	9.65928	-36.30650	375.80600	-15.95567	52.89319	402.74951
341	9.61792	-36.34701	375.90942	-15.96492	52.85832	402.69223
342	9.57613	-36.38674	376.01266	-15.97344	52.82310	402.63309
343	9.53390	-36.42566	376.11566	-15.98123	52.78758	402.57217
344	9.49126	-36.46373	376.21838	-15.98827	52.75180	402.50955
345	9.44821	-36.50090	376.32071	-15.99456	52.71579	402.44531
346	9.40478	-36.53716	376.42255	-16.00010	52.67959	402.37952
347	9.36097	-36.57245	376.52386	-16.00487	52.64323	402.31219
348	9.31681	-36.60677	376.62457	-16.00888	52.60676	402.24353
