	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d
734	0.00039	-0.00020	0.00019	0.01984	-0.00944	0.01041	0.45194	-0.11199	0.60387	0.00943	0.00176	0.00496	0.00466	0.00273	0.00261	0.00230	0.00051	0.00110	-0.01955	0.02552	0.01937	-0.00158	0.01590	0.00758	0.00069	0.00230	0.00207	0.00282	0.00834	0.02993	-0.27386	0.11576	0.01600	-0.01705	-0.01444	0.01233	-0.00006	0.00002	0.00103	-0.00006	0.00002	0.00103	0.00000	-0.00000	0.00000	0.01122	0.02242	0.04170	-0.05040	-0.02035	0.00193	-0.00121	0.00015	0.00475	-0.00121	0.00015	0.00475	-0.00000	-0.00000	0.00002	-1.24889	-1.54770	2.37126
735	0.00035	-0.00020	0.00016	0.01824	-0.00927	0.00878	0.40570	-0.25948	0.65816	0.00703	-0.00050	0.00483	0.00520	0.00202	0.00352	0.00178	-0.00021	0.00089	-0.02348	0.02823	0.02423	0.00116	0.01462	0.00798	-0.00004	0.00142	0.00138	0.00067	0.00679	0.02599	-0.25570	0.11523	0.01718	-0.02215	-0.01351	0.01300	-0.00111	0.00127	0.00224	-0.00111	0.00127	0.00224	-0.00000	-0.00000	0.00001	-0.01194	0.04848	0.07242	-0.05078	-0.02805	0.00402	-0.00161	0.00041	0.00590	-0.00161	0.00041	0.00590	0.00000	0.00000	0.00002	-1.12303	-1.87560	2.58795
736	0.00038	-0.00014	0.00008	0.01937	-0.00635	0.00449	0.40788	-0.42381	0.68490	0.00415	-0.00246	0.00513	0.00558	0.00212	0.00457	0.00181	-0.00061	0.00091	-0.02627	0.02961	0.02602	0.00167	0.01296	0.00867	-0.00098	0.00093	0.00152	-0.00093	0.00874	0.02622	-0.23935	0.11308	0.02954	-0.02793	-0.01182	0.01506	-0.00228	0.00228	0.00347	-0.00228	0.00228	0.00347	-0.00001	-0.00000	0.00001	-0.04159	0.05246	0.09274	-0.04959	-0.03037	0.00614	-0.00174	0.00041	0.00624	-0.00174	0.00041	0.00624	0.00001	0.00000	0.00002	-0.91722	-2.10445	2.80054
737	0.00046	-0.00007	-0.00000	0.02373	-0.00336	0.00012	0.46966	-0.47043	0.67246	0.00178	-0.00344	0.00526	0.00604	0.00286	0.00515	0.00184	-0.00048	0.00093	-0.02531	0.02833	0.02483	0.00137	0.01201	0.00916	-0.00151	0.00122	0.00211	0.00074	0.01333	0.03076	-0.23597	0.10139	0.04864	-0.03318	-0.00863	0.01714	-0.00328	0.00290	0.00417	-0.00328	0.00290	0.00417	-0.00001	-0.00001	0.00001	-0.08365	0.03612	0.08983	-0.04665	-0.02559	0.00670	-0.00115	0.00018	0.00583	-0.00115	0.00018	0.00583	0.00001	-0.00000	0.00002	-0.61866	-2.36478	2.91972
738	0.00058	-0.00003	-0.00003	0.02974	-0.00128	-0.00176	0.52952	-0.37579	0.66512	0.00018	-0.00380	0.00462	0.00730	0.00394	0.00474	0.00164	0.00032	0.00089	-0.02088	0.02576	0.02255	0.00257	0.01143	0.00894	-0.00191	0.00227	0.00258	0.00437	0.01587	0.03641	-0.22422	0.07514	0.06590	-0.04033	-0.00340	0.01800	-0.00427	0.00356	0.00450	-0.00427	0.00356	0.00450	-0.00002	-0.00001	0.00002	-0.12246	0.01559	0.06948	-0.04383	-0.01604	0.00535	0.00006	-0.00014	0.00495	0.00006	-0.00014	0.00495	0.00001	-0.00001	0.00002	-0.26950	-2.74366	2.98295
739	0.00063	0.00004	-0.00002	0.03206	0.00162	-0.00134	0.53206	-0.24386	0.69808	-0.00046	-0.00346	0.00327	0.00909	0.00467	0.00376	0.00141	0.00125	0.00091	-0.01570	0.02414	0.02117	0.00641	0.01033	0.00775	-0.00268	0.00365	0.00256	0.00682	0.01467	0.04018	-0.18036	0.03764	0.07834	-0.05265	0.00281	0.01814	-0.00566	0.00492	0.00493	-0.00566	0.00492	0.00493	-0.00003	-0.00000	0.00002	-0.14152	-0.00174	0.04853	-0.04305	-0.00602	0.00346	0.00120	-0.00032	0.00357	0.00120	-0.00032	0.00357	0.00001	-0.00001	0.00001	0.09711	-3.14515	3.07423
740	0.00051	0.00014	0.00001	0.02612	0.00537	-0.00001	0.49525	-0.17311	0.74280	0.00019	-0.00224	0.00182	0.01034	0.00440	0.00290	0.00152	0.00157	0.00102	-0.01201	0.02353	0.02036	0.01066	0.00867	0.00593	-0.00323	0.00444	0.00203	0.00764	0.01291	0.04109	-0.10510	-0.00420	0.09190	-0.07050	0.00760	0.01963	-0.00750	0.00711	0.00602	-0.00750	0.00711	0.00602	-0.00004	0.00001	0.00002	-0.14663	-0.01373	0.03352	-0.04388	0.00073	0.00192	0.00146	-0.00033	0.00195	0.00146	-0.00033	0.00195	0.00001	-0.00001	0.00001	0.48771	-3.43701	3.20767
741	0.00028	0.00016	0.00005	0.01417	0.00615	0.00204	0.47915	-0.16340	0.74364	0.00191	-0.00139	0.00084	0.01028	0.00326	0.00205	0.00226	0.00121	0.00113	-0.01009	0.02229	0.01811	0.01135	0.00719	0.00455	-0.00221	0.00368	0.00136	0.00839	0.01386	0.03990	-0.00999	-0.05219	0.11109	-0.09103	0.00963	0.02324	-0.00953	0.00970	0.00793	-0.00953	0.00970	0.00793	-0.00004	0.00002	0.00003	-0.15953	-0.01454	0.01528	-0.04330	0.00301	-0.00005	0.00062	-0.00045	0.00069	0.00062	-0.00045	0.00069	0.00001	-0.00001	0.00000	0.90545	-3.66233	3.34749
742	0.00007	0.00002	0.00009	0.00376	0.00034	0.00437	0.50999	-0.16894	0.68132	0.00349	-0.00275	0.00059	0.00900	0.00169	0.00107	0.00344	0.00066	0.00140	-0.00882	0.01945	0.01425	0.00798	0.00658	0.00449	0.00050	0.00156	0.00084	0.00924	0.01717	0.03803	0.10278	-0.11641	0.13155	-0.11013	0.01099	0.02651	-0.01178	0.01227	0.00983	-0.01178	0.01227	0.00983	-0.00005	0.00002	0.00003	-0.19138	-0.00629	-0.01334	-0.03897	0.00262	-0.00302	-0.00063	-0.00074	-0.00020	-0.00063	-0.00074	-0.00020	0.00001	-0.00001	0.00000	1.35107	-4.02478	3.47987
743	-0.00000	-0.00022	0.00006	0.00004	-0.00950	0.00394	0.56358	-0.17910	0.58204	0.00398	-0.00610	0.00099	0.00731	0.00003	0.00053	0.00414	0.00023	0.00195	-0.00662	0.01542	0.01109	0.00458	0.00688	0.00539	0.00316	-0.00042	0.00055	0.00881	0.01969	0.03606	0.23627	-0.20189	0.14879	-0.12478	0.01588	0.02604	-0.01496	0.01512	0.01036	-0.01496	0.01512	0.01036	-0.00006	0.00002	0.00004	-0.23344	-0.00441	-0.04457	-0.03239	0.00171	-0.00577	-0.00117	-0.00082	-0.00118	-0.00117	-0.00082	-0.00118	0.00001	-0.00001	-0.00000	1.88258	-4.67319	3.61239
744	0.00002	-0.00038	-0.00006	0.00119	-0.01554	-0.00170	0.60254	-0.20914	0.48820	0.00378	-0.00875	0.00168	0.00609	-0.00120	0.00091	0.00360	-0.00013	0.00233	-0.00249	0.01119	0.01017	0.00455	0.00776	0.00618	0.00413	-0.00098	0.00040	0.00689	0.01800	0.03387	0.38943	-0.30134	0.17014	-0.13507	0.02580	0.02194	-0.02042	0.01951	0.00874	-0.02042	0.01951	0.00874	-0.00008	0.00002	0.00004	-0.27010	-0.02023	-0.06766	-0.02692	0.00084	-0.00703	-0.00062	-0.00051	-0.00201	-0.00062	-0.00051	-0.00201	0.00000	-0.00001	-0.00001	2.58858	-5.54653	3.75840
745	0.00003	-0.00034	-0.00020	0.00196	-0.01332	-0.00898	0.60457	-0.25434	0.43073	0.00372	-0.00862	0.00233	0.00559	-0.00124	0.00170	0.00220	-0.00041	0.00187	0.00298	0.00772	0.01018	0.00699	0.00890	0.00634	0.00352	-0.00017	0.00042	0.00491	0.01133	0.03229	0.56191	-0.39913	0.20342	-0.14422	0.03664	0.01821	-0.02914	0.02649	0.00516	-0.02914	0.02649	0.00516	-0.00010	0.00002	0.00003	-0.29119	-0.05046	-0.08157	-0.02357	0.00056	-0.00699	0.00020	-0.00021	-0.00191	0.00020	-0.00021	-0.00191	0.00000	-0.00000	-0.00001	3.48794	-6.42654	3.94770
746	0.00001	-0.00017	-0.00022	0.00045	-0.00591	-0.01070	0.56325	-0.28664	0.41082	0.00439	-0.00661	0.00294	0.00553	0.00002	0.00201	0.00096	-0.00046	0.00061	0.00796	0.00571	0.00912	0.00902	0.00954	0.00615	0.00240	0.00121	0.00084	0.00377	0.00357	0.03249	0.75276	-0.47745	0.23466	-0.15463	0.04242	0.01731	-0.04015	0.03482	0.00055	-0.04015	0.03482	0.00055	-0.00014	0.00004	0.00003	-0.29671	-0.08625	-0.08657	-0.02080	0.00198	-0.00610	0.00040	-0.00019	-0.00103	0.00040	-0.00019	-0.00103	0.00000	-0.00000	-0.00000	4.52034	-7.08967	4.19111
747	-0.00002	0.00003	-0.00010	-0.00091	0.00184	-0.00528	0.48458	-0.28364	0.41000	0.00650	-0.00528	0.00385	0.00564	0.00140	0.00166	0.00029	-0.00028	-0.00058	0.01048	0.00512	0.00736	0.00972	0.00885	0.00601	0.00155	0.00220	0.00158	0.00373	-0.00003	0.03472	0.94723	-0.52347	0.24041	-0.16415	0.04226	0.01684	-0.04980	0.04117	-0.00318	-0.04980	0.04117	-0.00318	-0.00020	0.00007	0.00002	-0.29344	-0.11686	-0.07428	-0.01799	0.00464	-0.00379	0.00010	-0.00015	-0.00047	0.00010	-0.00015	-0.00047	0.00000	-0.00000	-0.00000	5.63295	-7.44405	4.47336
748	0.00000	0.00019	0.00003	0.00003	0.00782	0.00104	0.39523	-0.24919	0.41686	0.01019	-0.00585	0.00513	0.00592	0.00156	0.00127	-0.00003	-0.00020	-0.00091	0.01022	0.00506	0.00659	0.01025	0.00675	0.00595	0.00120	0.00219	0.00215	0.00528	0.00100	0.03902	1.12033	-0.53696	0.22602	-0.16910	0.04139	0.01368	-0.05391	0.04379	-0.00330	-0.05391	0.04379	-0.00330	-0.00027	0.00011	0.00003	-0.28604	-0.12451	-0.03820	-0.01638	0.00605	0.00025	-0.00004	0.00015	-0.00064	-0.00004	0.00015	-0.00064	-0.00000	0.00000	-0.00000	6.79065	-7.58065	4.80993
749	0.00005	0.00028	0.00008	0.00231	0.01107	0.00319	0.33264	-0.20666	0.42244	0.01387	-0.00746	0.00634	0.00642	0.00051	0.00143	-0.00001	-0.00050	-0.00053	0.00955	0.00471	0.00645	0.01150	0.00421	0.00566	0.00130	0.00152	0.00226	0.00865	0.00167	0.04532	1.25854	-0.52730	0.22736	-0.16960	0.04400	0.00934	-0.05051	0.04466	0.00174	-0.05051	0.04466	0.00174	-0.00031	0.00015	0.00004	-0.27660	-0.09577	0.00888	-0.01573	0.00440	0.00450	0.00001	0.00032	-0.00059	0.00001	0.00032	-0.00059	-0.00001	0.00001	-0.00000	7.91570	-7.66066	5.20818
750	0.00008	0.00027	0.00009	0.00375	0.01074	0.00359	0.30906	-0.17583	0.40722	0.01584	-0.00896	0.00713	0.00714	-0.00050	0.00209	0.00049	-0.00100	-0.00001	0.01101	0.00426	0.00512	0.01299	0.00275	0.00474	0.00172	0.00096	0.00179	0.01273	-0.00248	0.05237	1.36735	-0.50505	0.26282	-0.16846	0.04794	0.00782	-0.04033	0.04607	0.01011	-0.04033	0.04607	0.01011	-0.00027	0.00017	0.00007	-0.26863	-0.04418	0.04275	-0.01356	0.00038	0.00699	-0.00011	-0.00001	0.00057	-0.00011	-0.00001	0.00057	-0.00001	-0.00000	0.00000	8.92658	-7.74107	5.58901
751	0.00006	0.00020	0.00014	0.00306	0.00748	0.00649	0.30702	-0.15437	0.36349	0.01689	-0.01023	0.00782	0.00802	-0.00069	0.00271	0.00132	-0.00123	0.00042	0.01428	0.00465	0.00216	0.01370	0.00290	0.00344	0.00236	0.00064	0.00079	0.01496	-0.01083	0.05766	1.45672	-0.48232	0.30509	-0.16536	0.04924	0.00843	-0.02587	0.04678	0.01753	-0.02587	0.04678	0.01753	-0.00018	0.00016	0.00009	-0.26061	-0.00403	0.05502	-0.00964	-0.00425	0.00782	-0.00048	-0.00047	0.00213	-0.00048	-0.00047	0.00213	-0.00001	-0.00001	0.00001	9.82004	-7.75235	5.83737
752	-0.00001	0.00009	0.00021	-0.00060	0.00263	0.01037	0.30942	-0.12453	0.30427	0.01916	-0.01185	0.00914	0.00897	-0.00043	0.00314	0.00203	-0.00110	0.00093	0.01722	0.00633	-0.00185	0.01303	0.00333	0.00245	0.00327	0.00026	-0.00021	0.01397	-0.02012	0.05871	1.52911	-0.47191	0.31720	-0.15490	0.04815	0.00517	-0.01088	0.04320	0.02028	-0.01088	0.04320	0.02028	-0.00008	0.00014	0.00009	-0.24010	0.00607	0.05840	-0.00804	-0.00834	0.00850	-0.00105	-0.00048	0.00260	-0.00105	-0.00048	0.00260	-0.00000	-0.00001	0.00001	10.64132	-7.65766	5.89286
753	-0.00016	-0.00006	0.00021	-0.00840	-0.00339	0.01061	0.30892	-0.09059	0.23287	0.02305	-0.01421	0.01143	0.00994	-0.00013	0.00377	0.00231	-0.00097	0.00134	0.01842	0.00850	-0.00598	0.01160	0.00219	0.00211	0.00414	-0.00012	-0.00035	0.01168	-0.02841	0.05486	1.58595	-0.48003	0.29546	-0.13343	0.04719	-0.00527	0.00076	0.03340	0.01737	0.00076	0.03340	0.01737	0.00000	0.00011	0.00006	-0.19615	-0.00303	0.06555	-0.01231	-0.01045	0.00945	-0.00198	-0.00014	0.00168	-0.00198	-0.00014	0.00168	0.00000	-0.00000	0.00001	11.38176	-7.58016	5.76306
754	-0.00038	-0.00021	0.00011	-0.01955	-0.00904	0.00624	0.29983	-0.09012	0.13782	0.02698	-0.01742	0.01415	0.01101	0.00046	0.00466	0.00237	-0.00099	0.00128	0.01784	0.00986	-0.00843	0.01096	-0.00040	0.00199	0.00439	-0.00026	0.00041	0.01169	-0.03394	0.04792	1.63667	-0.50548	0.26289	-0.10447	0.04620	-0.01877	0.00707	0.01975	0.01087	0.00707	0.01975	0.01087	0.00004	0.00007	0.00002	-0.14105	-0.01245	0.07442	-0.02021	-0.00915	0.00973	-0.00317	0.00001	0.00047	-0.00317	0.00001	0.00047	0.00000	-0.00000	0.00000	11.95219	-7.70895	5.51486
755	-0.00055	-0.00027	-0.00003	-0.02828	-0.01072	-0.00038	0.27475	-0.13691	0.03121	0.02978	-0.02135	0.01596	0.01220	0.00120	0.00497	0.00272	-0.00095	0.00102	0.01676	0.01019	-0.00847	0.01177	-0.00226	0.00144	0.00381	-0.00024	0.00088	0.01660	-0.03406	0.04090	1.69261	-0.54527	0.23944	-0.07377	0.04269	-0.02873	0.00916	0.00791	0.00455	0.00916	0.00791	0.00455	0.00005	0.00003	-0.00001	-0.11025	-0.01286	0.07390	-0.02526	-0.00492	0.00846	-0.00380	-0.00017	-0.00002	-0.00380	-0.00017	-0.00002	0.00000	-0.00000	0.00000	12.26191	-8.10485	5.26616
756	-0.00054	-0.00021	-0.00015	-0.02748	-0.00780	-0.00665	0.21777	-0.18285	-0.03443	0.03185	-0.02541	0.01594	0.01322	0.00111	0.00387	0.00355	-0.00074	0.00128	0.01682	0.01055	-0.00794	0.01284	-0.00202	0.00060	0.00292	-0.00044	0.00018	0.02615	-0.02913	0.03557	1.75380	-0.59120	0.22787	-0.04223	0.03537	-0.03311	0.01001	0.00244	0.00153	0.01001	0.00244	0.00153	0.00005	0.00002	-0.00002	-0.12829	-0.00363	0.05818	-0.02355	-0.00028	0.00585	-0.00305	-0.00038	0.00016	-0.00305	-0.00038	0.00016	-0.00000	-0.00001	0.00000	12.30181	-8.64818	5.13267
757	-0.00033	-0.00016	-0.00019	-0.01670	-0.00535	-0.00930	0.10721	-0.17622	-0.00989	0.03384	-0.02879	0.01475	0.01381	-0.00028	0.00202	0.00434	-0.00070	0.00211	0.01759	0.01147	-0.00774	0.01313	-0.00065	0.00038	0.00241	-0.00093	-0.00103	0.03657	-0.02477	0.03242	1.80923	-0.62136	0.21995	-0.00796	0.02587	-0.03451	0.01223	0.00330	0.00244	0.01223	0.00330	0.00244	0.00005	0.00003	-0.00002	-0.18121	0.01428	0.03209	-0.01706	0.00194	0.00277	-0.00113	-0.00032	0.00016	-0.00113	-0.00032	0.00016	0.00000	-0.00001	0.00000	12.17137	-9.12710	5.17190
758	-0.00008	-0.00018	-0.00012	-0.00412	-0.00700	-0.00562	-0.05600	-0.12817	0.08813	0.03516	-0.03114	0.01387	0.01398	-0.00211	0.00115	0.00439	-0.00104	0.00284	0.01662	0.01181	-0.00562	0.01332	0.00045	0.00108	0.00251	-0.00142	-0.00171	0.04387	-0.02602	0.03233	1.84567	-0.60952	0.21240	0.02697	0.01689	-0.03463	0.01702	0.00634	0.00539	0.01702	0.00634	0.00539	0.00006	0.00004	-0.00001	-0.23660	0.04079	0.00413	-0.01000	0.00084	-0.00015	0.00081	-0.00011	-0.00064	0.00081	-0.00011	-0.00064	0.00001	-0.00000	-0.00000	12.03541	-9.34148	5.36361
759	0.00003	-0.00022	0.00002	0.00143	-0.00914	0.00166	-0.22361	-0.08367	0.17959	0.03512	-0.03250	0.01400	0.01364	-0.00296	0.00170	0.00383	-0.00140	0.00304	0.01365	0.01069	-0.00123	0.01423	0.00107	0.00159	0.00292	-0.00142	-0.00181	0.04714	-0.03103	0.03655	1.85282	-0.55670	0.20996	0.05689	0.00963	-0.03257	0.02414	0.00747	0.00761	0.02414	0.00747	0.00761	0.00008	0.00005	-0.00001	-0.28155	0.06832	-0.01584	-0.00485	-0.00144	-0.00221	0.00197	-0.00005	-0.00180	0.00197	-0.00005	-0.00180	0.00002	0.00000	-0.00000	12.02616	-9.23229	5.60821
760	-0.00003	-0.00015	0.00010	-0.00141	-0.00659	0.00576	-0.32286	-0.05162	0.20499	0.03494	-0.03288	0.01492	0.01249	-0.00277	0.00236	0.00364	-0.00147	0.00295	0.01233	0.00939	0.00052	0.01495	0.00145	0.00054	0.00309	-0.00073	-0.00181	0.04743	-0.03463	0.04431	1.83334	-0.50418	0.20867	0.08054	0.00358	-0.02969	0.03169	0.00586	0.00780	0.03169	0.00586	0.00780	0.00012	0.00005	-0.00002	-0.32264	0.08087	-0.01698	-0.00263	-0.00251	-0.00214	0.00268	-0.00014	-0.00213	0.00268	-0.00014	-0.00213	0.00002	0.00000	-0.00001	12.15697	-8.97062	5.75759
761	-0.00015	-0.00001	0.00009	-0.00770	-0.00075	0.00438	-0.31526	-0.00176	0.18726	0.03652	-0.03235	0.01607	0.01076	-0.00299	0.00190	0.00446	-0.00160	0.00303	0.01551	0.00973	-0.00486	0.01368	0.00126	-0.00179	0.00298	0.00034	-0.00167	0.04648	-0.03674	0.05121	1.81514	-0.49294	0.19436	0.10456	-0.00218	-0.03012	0.03665	0.00313	0.00670	0.03665	0.00313	0.00670	0.00015	0.00004	-0.00002	-0.35803	0.07455	0.00216	-0.00390	-0.00298	0.00042	0.00353	-0.00018	-0.00096	0.00353	-0.00018	-0.00096	0.00002	-0.00000	-0.00000	12.34919	-8.80366	5.70654
762	-0.00025	0.00006	0.00004	-0.01267	0.00242	0.00201	-0.22709	0.07733	0.18831	0.03985	-0.03110	0.01666	0.00950	-0.00452	0.00023	0.00591	-0.00214	0.00337	0.02104	0.01130	-0.01484	0.01007	0.00013	-0.00360	0.00311	0.00116	-0.00096	0.04726	-0.04116	0.05252	1.83782	-0.51528	0.16963	0.13564	-0.00935	-0.03320	0.03757	0.00040	0.00569	0.03757	0.00040	0.00569	0.00016	0.00002	-0.00002	-0.37350	0.06280	0.02921	-0.00809	-0.00453	0.00398	0.00438	-0.00011	0.00098	0.00438	-0.00011	0.00098	0.00001	-0.00000	0.00000	12.53781	-8.80039	5.49291
763	-0.00029	0.00002	0.00004	-0.01504	0.00094	0.00186	-0.12716	0.14308	0.22513	0.04299	-0.02980	0.01618	0.00968	-0.00645	-0.00175	0.00689	-0.00283	0.00350	0.02430	0.01226	-0.02238	0.00598	-0.00110	-0.00400	0.00372	0.00155	0.00005	0.05181	-0.04624	0.05003	1.90627	-0.52983	0.15986	0.17105	-0.02031	-0.03190	0.03624	-0.00243	0.00497	0.03624	-0.00243	0.00497	0.00016	-0.00001	-0.00001	-0.36310	0.04968	0.04659	-0.01303	-0.00583	0.00624	0.00450	-0.00002	0.00216	0.00450	-0.00002	0.00216	0.00001	-0.00000	0.00001	12.65949	-8.85780	5.26341
764	-0.00031	-0.00002	0.00002	-0.01588	-0.00081	0.00115	-0.07588	0.13717	0.25675	0.04430	-0.02978	0.01516	0.01127	-0.00693	-0.00273	0.00662	-0.00308	0.00292	0.02334	0.01212	-0.02306	0.00378	-0.00084	-0.00374	0.00435	0.00168	0.00021	0.05820	-0.04686	0.05032	1.96710	-0.51668	0.17823	0.20194	-0.03517	-0.02334	0.03607	-0.00524	0.00376	0.03607	-0.00524	0.00376	0.00016	-0.00003	-0.00000	-0.33620	0.02550	0.04398	-0.01678	-0.00364	0.00576	0.00350	-0.00003	0.00181	0.00350	-0.00003	0.00181	0.00001	-0.00000	0.00001	12.60963	-8.88020	5.09560
