	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d
683	-7.65604	-3.58919	-5.25639	-0.47742	4.65752	-51.63022	-0.51144	-4.21526	-4.76954	1.04421	2.73604	-51.72835	-0.51144	-4.21526	-4.76954	1.04421	2.73604	-51.72835	11.73490	0.04816	-19.29717	-15.76316	9.10386	-41.20086	26.15466	-2.32324	-19.33215	-0.96356	-1.96988	-42.40051	-11.64601	-0.21756	-33.16789	-9.22615	6.14212	-27.82981	-4.77067	2.41652	-4.97744	-27.04370	4.12341	-3.69064	4.82893	14.38930	-57.82404	-22.70124	-13.18729	-5.42747	37.68639	-34.00589	-150.44748	28.63230	-12.54735	89.51022	46.13535	-26.08287	-145.94151	19.96625	-30.61522	85.09272
684	-8.07126	-3.58937	-5.27063	-0.60039	4.73470	-51.53823	-0.43093	-4.25842	-4.74701	0.98041	2.74497	-51.64137	-0.43093	-4.25842	-4.74702	0.98041	2.74497	-51.64137	11.74304	0.02112	-19.52602	-15.78642	9.12632	-41.14647	26.21117	-2.31626	-19.57165	-0.91776	-1.99920	-42.34942	-11.72592	-0.26903	-33.14383	-9.38748	6.14257	-27.73520	-5.29727	2.45611	-4.88183	-27.57370	4.12384	-3.58697	5.19723	14.32142	-57.78016	-22.60240	-13.37749	-5.36060	38.06949	-33.99485	-150.09674	29.15064	-12.56971	89.68637	46.45293	-26.38039	-145.63480	20.14187	-31.03320	85.02540
685	-8.25206	-3.45405	-5.20438	-0.71219	4.59150	-51.43771	-0.39662	-4.13317	-4.68382	0.87434	2.60155	-51.53725	-0.39663	-4.13317	-4.68382	0.87434	2.60155	-51.53725	11.72283	-0.00225	-19.51847	-15.78569	9.16518	-41.10358	26.26356	-2.31892	-19.56603	-0.90994	-2.01882	-42.30147	-11.71021	-0.35354	-33.12820	-9.55561	6.15754	-27.64807	-5.68288	2.41262	-4.91400	-27.95735	4.09577	-3.63332	5.37755	14.29531	-57.48270	-22.49354	-13.51572	-5.37416	38.58330	-33.95020	-150.08942	29.64177	-12.62277	90.06541	46.64364	-26.95893	-145.80087	20.10499	-31.40869	85.05626
686	-8.39051	-3.35193	-5.08632	-0.87450	4.40777	-51.32688	-0.37135	-4.02894	-4.56931	0.75751	2.36853	-51.42335	-0.37135	-4.02894	-4.56931	0.75751	2.36853	-51.42335	11.68074	-0.00006	-19.31525	-15.78070	9.22707	-41.05861	26.29772	-2.34393	-19.35358	-0.93376	-2.04659	-42.24289	-11.64363	-0.41601	-33.11733	-9.69772	6.16467	-27.60515	-5.89365	2.33780	-5.05735	-28.16257	4.08082	-3.79462	5.46772	14.33951	-57.13686	-22.31580	-13.57677	-5.57028	39.10869	-33.91045	-150.31023	30.13043	-12.77553	90.44291	46.92973	-27.61455	-146.15430	20.02710	-31.61568	85.08735
687	-8.81908	-3.33588	-4.99921	-1.14397	4.39251	-51.18402	-0.26664	-4.04241	-4.44789	0.66734	2.14015	-51.28725	-0.26664	-4.04241	-4.44789	0.66733	2.14015	-51.28725	11.63582	0.02875	-19.13012	-15.77304	9.29593	-40.94049	26.32599	-2.38679	-19.15563	-0.98604	-2.07301	-42.10168	-11.65742	-0.40494	-33.06072	-9.79909	6.15461	-27.59978	-6.00973	2.28438	-5.16962	-28.27433	4.07389	-3.91899	5.62212	14.45219	-56.99218	-22.05923	-13.59944	-5.92468	39.54155	-33.94744	-150.75507	30.60155	-13.04005	90.82224	47.48136	-28.06308	-146.54021	20.13411	-31.56566	85.26668
688	-9.43276	-3.33773	-5.00344	-1.37225	4.53421	-51.04305	-0.10386	-4.10479	-4.39662	0.63229	2.05356	-51.15826	-0.10386	-4.10479	-4.39662	0.63229	2.05356	-51.15826	11.61175	0.05706	-19.06912	-15.76431	9.33652	-40.78296	26.35805	-2.42113	-19.08713	-1.04537	-2.07917	-41.92192	-11.77050	-0.35209	-32.94158	-9.88284	6.13546	-27.61936	-6.11740	2.24721	-5.15294	-28.38143	4.03318	-3.91765	5.85865	14.59286	-57.04513	-21.77785	-13.65341	-6.29936	39.89865	-34.07698	-151.33220	31.00745	-13.35211	91.33404	48.23708	-28.18900	-146.89902	20.54305	-31.32209	85.79983
689	-9.91424	-3.33438	-5.09996	-1.35704	4.71868	-50.98288	0.00264	-4.16307	-4.44995	0.68604	2.19579	-51.10613	0.00264	-4.16307	-4.44995	0.68604	2.19580	-51.10613	11.61533	0.06485	-19.09393	-15.77619	9.32941	-40.71951	26.39776	-2.43845	-19.11019	-1.06965	-2.07180	-41.85447	-11.87270	-0.33329	-32.80210	-9.97213	6.12140	-27.65745	-6.26829	2.19122	-5.02127	-28.53422	3.93151	-3.81686	6.10791	14.70535	-57.11517	-21.55197	-13.76313	-6.59087	40.24906	-34.22465	-151.66501	31.32971	-13.63896	91.94663	48.98609	-28.11344	-147.00952	21.25450	-31.01631	86.64503
690	-10.16721	-3.36483	-5.24763	-1.11384	4.88182	-51.03450	-0.01080	-4.23771	-4.57252	0.81930	2.49090	-51.15882	-0.01081	-4.23771	-4.57252	0.81930	2.49090	-51.15882	11.63617	0.05973	-19.15060	-15.82093	9.29608	-40.82653	26.44347	-2.45756	-19.16498	-1.03378	-2.07814	-41.98050	-11.88914	-0.36437	-32.69622	-10.05496	6.12483	-27.68199	-6.49059	2.11950	-4.87491	-28.75834	3.80972	-3.70843	6.34636	14.75699	-57.09140	-21.41338	-13.89820	-6.81317	40.61842	-34.30219	-151.50574	31.61343	-13.88366	92.76353	49.59534	-28.01037	-146.72269	22.19439	-30.77262	87.81799
691	-10.24813	-3.44074	-5.40038	-0.83030	4.98991	-51.13271	-0.10529	-4.33831	-4.71055	0.95531	2.77438	-51.25364	-0.10530	-4.33831	-4.71055	0.95531	2.77438	-51.25364	11.66796	0.05891	-19.21675	-15.86958	9.27532	-41.04450	26.46944	-2.49097	-19.22476	-0.96033	-2.11842	-42.22309	-11.83572	-0.38966	-32.66412	-10.11146	6.15229	-27.65405	-6.78688	2.08067	-4.84299	-29.05444	3.76169	-3.69359	6.60950	14.74710	-57.01775	-21.31441	-14.04438	-7.00194	40.97365	-34.29833	-151.02821	31.91992	-14.10111	93.92570	50.11665	-27.93490	-146.17165	23.24243	-30.71600	89.34114
692	-10.25686	-3.53327	-5.53136	-0.64418	5.04070	-51.19028	-0.18302	-4.44666	-4.82858	1.04080	2.94616	-51.30766	-0.18303	-4.44666	-4.82858	1.04080	2.94616	-51.30766	11.71281	0.06680	-19.30093	-15.88192	9.27771	-41.23840	26.44597	-2.53091	-19.29904	-0.89775	-2.18867	-42.42429	-11.76457	-0.35553	-32.71206	-10.15088	6.19690	-27.58410	-7.11453	2.10884	-4.97164	-29.37960	3.83648	-3.80214	6.91229	14.68318	-56.95728	-21.19526	-14.24384	-7.10058	41.28909	-34.25684	-150.54884	32.26101	-14.27530	95.04821	50.62456	-27.88615	-145.61256	24.32437	-30.88527	90.79182
693	-10.34327	-3.61251	-5.62215	-0.59229	5.08158	-51.18444	-0.15784	-4.55009	-4.89530	1.09171	2.98877	-51.30297	-0.15784	-4.55009	-4.89530	1.09171	2.98877	-51.30297	11.76196	0.07604	-19.41715	-15.85461	9.28241	-41.30616	26.39511	-2.56695	-19.40605	-0.86990	-2.25886	-42.47835	-11.74351	-0.27511	-32.78622	-10.20031	6.24074	-27.52382	-7.38885	2.18893	-5.17118	-29.65086	3.98615	-3.95669	7.22238	14.58005	-56.88858	-21.04992	-14.53156	-7.04460	41.58905	-34.20071	-150.25684	32.60480	-14.38206	95.52131	51.03234	-27.95175	-145.28162	25.42993	-31.09860	91.61651
694	-10.40541	-3.66023	-5.63769	-0.64829	5.10145	-51.13749	-0.06036	-4.61339	-4.88937	1.11061	2.91895	-51.26053	-0.06036	-4.61339	-4.88937	1.11061	2.91895	-51.26053	11.79809	0.08028	-19.48658	-15.81782	9.27584	-41.26243	26.37382	-2.59407	-19.46865	-0.86146	-2.29908	-42.41658	-11.79044	-0.23013	-32.82445	-10.27668	6.27171	-27.51222	-7.55413	2.28870	-5.32126	-29.81484	4.13529	-4.05793	7.51930	14.47259	-56.80491	-20.90365	-14.87475	-6.87632	41.88560	-34.13683	-150.12746	32.93317	-14.43571	95.28841	51.19239	-28.21338	-145.23042	26.47889	-31.15951	91.75560
695	-10.09297	-3.69186	-5.54936	-0.73638	4.99804	-51.06979	-0.03631	-4.60434	-4.82003	1.06354	2.76972	-51.19174	-0.03632	-4.60434	-4.82003	1.06354	2.76972	-51.19174	11.82088	0.07760	-19.39157	-15.79681	9.27559	-41.19931	26.39756	-2.60449	-19.36795	-0.85033	-2.31421	-42.34423	-11.81036	-0.29365	-32.82667	-10.37999	6.28877	-27.55413	-7.65265	2.38728	-5.39826	-29.91401	4.25567	-4.09189	7.81711	14.37832	-56.77878	-20.76492	-15.20648	-6.67173	42.13588	-34.09705	-150.05302	33.26397	-14.45269	95.00185	51.09520	-28.54753	-145.33287	27.20964	-31.28647	91.66313
696	-9.52870	-3.76366	-5.40486	-0.83201	4.79964	-51.00525	-0.14102	-4.59487	-4.71916	0.97544	2.56686	-51.12140	-0.14103	-4.59487	-4.71916	0.97544	2.56686	-51.12140	11.84746	0.06671	-19.22963	-15.79345	9.31071	-41.16259	26.43227	-2.59784	-19.20251	-0.83117	-2.33854	-42.30276	-11.74185	-0.42790	-32.81697	-10.49818	6.29258	-27.62542	-7.77748	2.46170	-5.46463	-30.03915	4.34967	-4.12516	8.11363	14.26810	-56.84562	-20.62215	-15.48162	-6.44660	42.30822	-34.11264	-150.07471	33.61556	-14.41536	95.43007	50.87030	-28.67891	-145.54681	27.19811	-32.00801	91.77338
697	-9.31202	-3.90863	-5.31883	-1.00127	4.72734	-50.97386	-0.26477	-4.69621	-4.63868	0.93195	2.34131	-51.09307	-0.26477	-4.69621	-4.63868	0.93195	2.34131	-51.09307	11.89518	0.05069	-19.26576	-15.79551	9.38213	-41.11338	26.44519	-2.59375	-19.23916	-0.81029	-2.39187	-42.24257	-11.66407	-0.51626	-32.78657	-10.61778	6.29175	-27.67702	-7.96840	2.48654	-5.54669	-30.22853	4.40371	-4.19182	8.36615	14.12458	-56.93143	-20.47052	-15.69003	-6.20405	42.42913	-34.16088	-150.21005	33.96457	-14.32020	96.54982	50.63379	-28.48024	-145.84720	26.31390	-33.42542	91.96871
698	-9.57747	-4.07658	-5.36417	-1.25867	4.89588	-50.98561	-0.32206	-4.88590	-4.63944	0.94971	2.16812	-51.12172	-0.32206	-4.88590	-4.63944	0.94971	2.16813	-51.12172	11.96701	0.03574	-19.55358	-15.79119	9.45065	-40.99291	26.43176	-2.61351	-19.52771	-0.79055	-2.45692	-42.10246	-11.64380	-0.51452	-32.72860	-10.74058	6.31451	-27.66357	-8.18599	2.46127	-5.58430	-30.44434	4.39456	-4.23629	8.53259	13.99118	-56.93462	-20.31936	-15.85050	-5.98493	42.54430	-34.17381	-150.21181	34.25253	-14.21913	97.46180	50.40767	-28.14242	-146.01086	25.21904	-34.82526	91.85676
699	-9.78723	-4.16549	-5.50025	-1.47395	5.14595	-51.03197	-0.34596	-5.01093	-4.74328	0.95992	2.13391	-51.18657	-0.34596	-5.01092	-4.74328	0.95992	2.13391	-51.18657	12.04276	0.02350	-19.84691	-15.78061	9.46879	-40.82295	26.41603	-2.66037	-19.81511	-0.75897	-2.50372	-41.91488	-11.64648	-0.48406	-32.68375	-10.88134	6.38138	-27.60356	-8.35669	2.41779	-5.54365	-30.61492	4.33894	-4.21511	8.61403	13.92342	-56.82514	-20.16270	-16.00249	-5.80836	42.67392	-34.10663	-149.85864	34.44989	-14.16307	97.38471	50.21252	-27.94756	-145.82732	24.89523	-35.43634	91.39885
700	-9.44253	-4.12043	-5.62699	-1.46945	5.24240	-51.11157	-0.40372	-4.95309	-4.91054	0.93298	2.26105	-51.26884	-0.40372	-4.95309	-4.91054	0.93298	2.26105	-51.26884	12.09041	0.01187	-19.89964	-15.77594	9.42079	-40.73726	26.43100	-2.71677	-19.85434	-0.69883	-2.51852	-41.83022	-11.64411	-0.48038	-32.70834	-11.04182	6.46530	-27.58913	-8.42482	2.39194	-5.50495	-30.68338	4.30036	-4.18904	8.65006	13.93176	-56.66866	-19.95422	-16.18246	-5.63072	42.80313	-33.98850	-149.29984	34.59597	-14.14342	96.31465	50.15445	-27.97458	-145.38235	25.58003	-35.27894	90.72459
701	-8.69907	-4.00641	-5.69165	-1.25354	5.15693	-51.20645	-0.49525	-4.77763	-5.06231	0.91509	2.45752	-51.35050	-0.49525	-4.77763	-5.06231	0.91509	2.45753	-51.35050	12.08192	-0.00401	-19.72773	-15.78667	9.33564	-40.82280	26.49252	-2.75118	-19.67122	-0.61565	-2.50868	-41.93978	-11.68162	-0.48697	-32.80692	-11.19929	6.51494	-27.69442	-8.39788	2.38803	-5.56873	-30.65455	4.32088	-4.24967	8.69135	13.97859	-56.57576	-19.64434	-16.39976	-5.40791	42.89448	-33.89485	-148.92813	34.75082	-14.12591	94.91414	50.30150	-28.11606	-145.00189	26.66612	-34.72125	90.01366
702	-8.21865	-3.93777	-5.70720	-1.08087	5.07828	-51.25579	-0.53051	-4.66605	-5.12962	0.94451	2.55324	-51.39063	-0.53052	-4.66605	-5.12962	0.94451	2.55324	-51.39063	12.00852	-0.03009	-19.53919	-15.80719	9.26248	-40.99445	26.59266	-2.74337	-19.48515	-0.53886	-2.49947	-42.14109	-11.81287	-0.45062	-32.92427	-11.32766	6.52183	-27.89268	-8.34424	2.38299	-5.72902	-30.59616	4.37687	-4.40024	8.77787	13.99049	-56.60087	-19.26210	-16.64153	-5.14221	42.92691	-33.87051	-149.08200	34.93608	-14.09342	94.29639	50.55747	-28.23806	-145.04955	27.57545	-33.83659	89.96066
703	-8.38183	-3.93642	-5.71265	-1.11772	5.14111	-51.22412	-0.44171	-4.68797	-5.11466	1.02956	2.46665	-51.36663	-0.44172	-4.68797	-5.11466	1.02956	2.46666	-51.36663	11.89303	-0.06705	-19.45701	-15.82181	9.22899	-41.13634	26.70517	-2.70936	-19.41737	-0.49371	-2.51968	-42.29684	-12.01564	-0.35150	-33.00804	-11.42291	6.53175	-28.09588	-8.32693	2.37138	-5.88478	-30.57388	4.42505	-4.54911	8.91681	13.90023	-56.68511	-18.91998	-16.89754	-4.84813	42.93259	-33.89215	-149.72827	35.13921	-14.03859	95.23479	50.73662	-28.24854	-145.60083	28.11705	-32.71283	91.19803
704	-8.97239	-3.95491	-5.73871	-1.19718	5.30256	-51.17169	-0.25656	-4.77896	-5.07377	1.20032	2.32102	-51.33115	-0.25657	-4.77896	-5.07377	1.20032	2.32102	-51.33115	11.77114	-0.10335	-19.45339	-15.82482	9.22829	-41.21721	26.80579	-2.68758	-19.42761	-0.47582	-2.57826	-42.37135	-12.19065	-0.24190	-33.04977	-11.50379	6.58477	-28.24538	-8.35633	2.38528	-5.94878	-30.60174	4.46212	-4.60320	9.06252	13.72299	-56.72338	-18.69265	-17.15566	-4.54309	42.96048	-33.90529	-150.32539	35.32600	-13.96228	97.12160	50.72418	-28.14841	-146.20828	28.38566	-31.75067	93.18293
705	-9.60178	-3.98239	-5.77653	-1.09684	5.45639	-51.19727	-0.04513	-4.88620	-5.03592	1.44642	2.29011	-51.36917	-0.04514	-4.88620	-5.03592	1.44642	2.29011	-51.36917	11.65718	-0.12385	-19.47629	-15.82779	9.24462	-41.22218	26.89400	-2.70608	-19.45474	-0.46172	-2.66172	-42.35854	-12.26124	-0.18655	-33.05676	-11.59399	6.66849	-28.33320	-8.41466	2.45312	-5.93365	-30.66256	4.51919	-4.56340	9.12841	13.56602	-56.68202	-18.52423	-17.37268	-4.27044	42.99599	-33.89090	-150.32697	35.44357	-13.89050	98.43214	50.56841	-28.03619	-146.30438	28.74285	-31.26249	94.63329
706	-9.96456	-4.01301	-5.78886	-0.89410	5.47711	-51.31966	0.10147	-4.96301	-4.99914	1.60917	2.34717	-51.49054	0.10147	-4.96301	-4.99914	1.60917	2.34717	-51.49054	11.54066	-0.13579	-19.44687	-15.84321	9.27818	-41.14321	26.98680	-2.76038	-19.41910	-0.43757	-2.75073	-42.25968	-12.26362	-0.16977	-33.02655	-11.71150	6.73819	-28.36890	-8.50223	2.54905	-5.94670	-30.75263	4.61292	-4.53906	9.05194	13.53456	-56.63548	-18.29461	-17.49710	-4.03962	42.96687	-33.89303	-149.73393	35.45994	-13.83134	98.19450	50.40866	-27.95268	-145.78032	29.40362	-31.26276	94.73327
707	-9.81949	-4.01471	-5.74379	-0.82723	5.26917	-51.44935	0.07927	-4.94230	-4.96890	1.52044	2.32062	-51.60480	0.07926	-4.94230	-4.96890	1.52044	2.32062	-51.60480	11.41313	-0.16807	-19.24498	-15.87628	9.33838	-41.01921	27.09216	-2.82032	-19.20364	-0.41113	-2.83648	-42.11769	-12.26758	-0.13072	-32.96667	-11.86369	6.77120	-28.36515	-8.63921	2.60938	-6.09678	-30.88690	4.72552	-4.65537	8.85991	13.64686	-56.69271	-17.94796	-17.52899	-3.77308	42.82820	-33.97189	-148.97798	35.40944	-13.72234	96.68868	50.28347	-27.81423	-145.01303	30.08280	-31.69011	93.60526
708	-9.13744	-3.99613	-5.62669	-0.92292	4.90823	-51.49588	-0.13804	-4.82704	-4.93301	1.24468	2.18168	-51.62996	-0.13805	-4.82704	-4.93301	1.24468	2.18168	-51.62996	11.28683	-0.23373	-18.84352	-15.93472	9.41849	-40.89588	27.19017	-2.86955	-18.78215	-0.39936	-2.92903	-41.97639	-12.23007	-0.06341	-32.90863	-12.03365	6.78926	-28.34895	-8.82376	2.61204	-6.39179	-31.06215	4.83954	-4.92809	8.64865	13.83705	-56.88669	-17.52384	-17.52354	-3.38625	42.59691	-34.11967	-148.54004	35.38684	-13.49714	95.07094	50.14149	-27.59330	-144.51251	30.36719	-32.42947	92.12275
709	-8.17741	-3.98769	-5.44316	-0.99411	4.57076	-51.46859	-0.43949	-4.68418	-4.85724	0.99621	2.06998	-51.58390	-0.43950	-4.68418	-4.85724	0.99621	2.06998	-51.58390	11.17358	-0.31342	-18.35493	-16.02634	9.48510	-40.80328	27.26132	-2.92425	-18.26565	-0.39849	-3.04289	-41.86567	-12.07508	-0.00784	-32.87970	-12.18489	6.82797	-28.35718	-9.01418	2.60854	-6.71686	-31.24150	4.95917	-5.23111	8.49266	14.01513	-57.13443	-17.08742	-17.53775	-2.87892	42.32111	-34.24589	-148.69139	35.47491	-13.16946	94.25729	50.00834	-27.43070	-144.57239	30.30543	-33.19883	91.17179
710	-7.30600	-3.98844	-5.23385	-0.93000	4.31074	-51.43950	-0.66021	-4.56723	-4.73756	0.86967	2.05225	-51.53940	-0.66022	-4.56723	-4.73756	0.86967	2.05226	-51.53940	11.04345	-0.38118	-17.90454	-16.14528	9.50671	-40.78454	27.34287	-2.99820	-17.78378	-0.37713	-3.17201	-41.83766	-11.88471	0.01414	-32.86772	-12.29783	6.90235	-28.39770	-9.17596	2.65414	-6.90880	-31.39803	5.07390	-5.39198	8.38964	14.13911	-57.33468	-16.66618	-17.59320	-2.32159	42.03949	-34.27784	-149.36644	35.66779	-12.81070	94.22421	49.90727	-27.49074	-145.14719	30.31258	-33.54065	90.99443
711	-6.83614	-4.02569	-5.06393	-0.79703	4.08631	-51.43724	-0.72133	-4.54201	-4.60673	0.81411	2.06492	-51.52370	-0.72134	-4.54201	-4.60673	0.81411	2.06492	-51.52370	10.83491	-0.43113	-17.55127	-16.27888	9.49266	-40.89067	27.50831	-3.07629	-17.40713	-0.31796	-3.29730	-41.95308	-11.83181	0.01035	-32.83420	-12.38876	7.00909	-28.42123	-9.33015	2.74164	-6.86905	-31.55658	5.13989	-5.32184	8.28543	14.24224	-57.49319	-16.24684	-17.68260	-1.78537	41.73992	-34.24628	-150.28281	35.88719	-12.48776	94.70641	49.76327	-27.78207	-145.98441	30.58607	-33.01990	91.53122
712	-6.89598	-4.15782	-4.98263	-0.69901	3.93250	-51.41771	-0.68441	-4.67221	-4.50399	0.78009	2.07828	-51.49527	-0.68442	-4.67221	-4.50399	0.78009	2.07828	-51.49527	10.52671	-0.47404	-17.29562	-16.42215	9.48698	-41.13926	27.77371	-3.14326	-17.14131	-0.25150	-3.41449	-42.22604	-11.96367	0.00790	-32.74863	-12.48315	7.14074	-28.35463	-9.52190	2.81658	-6.63362	-31.75900	5.12029	-5.07482	8.12424	14.37609	-57.69117	-15.81534	-17.78489	-1.29413	41.35937	-34.22814	-151.14230	36.06935	-12.22078	95.76434	49.63652	-28.15451	-146.71811	30.88767	-31.69598	92.74192
713	-7.21071	-4.33374	-4.99197	-0.65836	3.87580	-51.34433	-0.69419	-4.87180	-4.46847	0.74131	2.12591	-51.41762	-0.69420	-4.87180	-4.46847	0.74131	2.12591	-51.41762	10.17119	-0.52236	-17.04911	-16.56476	9.52140	-41.50080	28.07648	-3.20560	-16.88733	-0.22744	-3.52976	-42.61293	-12.18611	0.03407	-32.59960	-12.58763	7.27944	-28.16547	-9.74939	2.82565	-6.34662	-31.99621	5.02018	-4.80501	7.89592	14.54085	-57.96862	-15.39261	-17.86720	-0.82777	40.84660	-34.23574	-151.71671	36.20538	-11.97359	97.13309	49.83853	-28.41757	-146.94244	30.96500	-30.29086	94.17528
