	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d
239	-5.31197	0.00000	-0.00000	-1.99721	0.00000	-0.00000	-8.47867	-8.75343	8.05364	18.19641	6.60565	-8.40261	-15.44969	-1.57457	0.00013	-19.84641	-2.08373	-0.00002	35.99149	12.87938	7.37700	11.68483	1.23298	-10.30724	11.88454	13.03347	-35.41248	11.73901	-14.13298	38.81338	45.58624	-0.00057	-87.64024	40.56954	-0.00105	87.06364	-10.09324	-6.85052	0.00139	-8.50928	4.05148	-0.00009	7.70957	0.85322	16.68577	-13.70724	-5.46083	15.81338	0.89366	0.59830	4.46786
240	-6.23055	0.00000	0.00000	-2.22278	0.00000	-0.00000	-8.18981	-8.79367	8.32295	18.17874	6.54643	-8.45760	-15.43769	-1.65326	0.00012	-19.84060	-2.04923	-0.00005	36.12066	12.95487	7.04751	11.80646	1.33053	-10.31103	11.98552	13.00898	-35.31593	11.71232	-14.22821	38.67371	45.58888	-0.00021	-88.02897	40.70670	-0.00053	87.84316	-10.03362	-7.02802	0.00042	-8.32756	4.40084	0.00019	7.64412	0.62331	16.67578	-13.78191	-5.67121	15.71967	0.95622	0.73270	4.51943
241	-6.80272	0.00000	0.00000	-2.33408	0.00000	-0.00000	-7.97318	-8.83939	8.62388	18.20944	6.37400	-8.64071	-15.42419	-1.74895	0.00011	-19.83137	-1.92311	-0.00005	36.14277	13.01963	6.78688	11.82284	1.38189	-10.13480	11.94840	12.94910	-35.04774	11.65011	-14.34355	38.67344	45.57531	0.00003	-88.08051	40.81638	0.00109	88.11938	-10.04392	-7.12599	-0.00008	-8.14726	4.86994	-0.00018	7.48350	0.49186	16.79688	-13.93482	-5.83781	15.78472	0.99415	0.83384	4.55031
242	-6.87271	0.00000	-0.00000	-2.32025	-0.00000	-0.00000	-7.94804	-8.90255	8.81925	18.28661	6.25799	-8.86279	-15.39305	-1.79936	0.00010	-19.81810	-1.78629	-0.00005	36.07987	13.00574	6.67576	11.76048	1.34990	-9.88148	11.80725	12.90438	-34.71284	11.57904	-14.32962	38.67941	45.57763	0.00010	-87.79371	40.79747	0.00128	87.87169	-10.18742	-7.15519	-0.00027	-8.08200	5.42195	-0.00092	7.34308	0.49967	16.90928	-14.06324	-5.87158	15.89277	1.00780	0.81622	4.55636
243	-6.62584	0.00000	0.00000	-2.17575	0.00000	-0.00000	-8.06970	-8.96239	8.83865	18.34782	6.25683	-9.00497	-15.36083	-1.79275	0.00007	-19.75075	-1.73647	-0.00021	35.97715	12.95438	6.67979	11.62813	1.31947	-9.67847	11.64752	12.91231	-34.45108	11.52689	-14.16079	38.55392	45.60246	0.00012	-87.56551	40.60978	0.00019	87.44900	-10.30197	-7.17678	-0.00030	-8.14148	5.70941	-0.00060	7.32531	0.61222	16.94286	-14.07331	-5.77904	15.96548	0.97425	0.73538	4.54205
244	-6.18183	0.00000	-0.00000	-1.87480	0.00000	-0.00000	-8.26403	-8.91769	8.61867	18.29628	6.35037	-8.95589	-15.34822	-1.74640	0.00003	-19.61716	-1.83432	-0.00047	35.88159	12.96976	6.79776	11.46307	1.39923	-9.66311	11.52509	12.98285	-34.32817	11.50867	-13.96857	38.36890	45.61850	0.00025	-87.41467	40.31979	-0.00093	86.96410	-10.15450	-7.18803	0.00001	-8.26139	5.48909	0.00032	7.39049	0.74066	16.93148	-14.00464	-5.65531	16.00192	0.91457	0.70731	4.53109
245	-5.59270	0.00000	0.00000	-1.52358	0.00000	-0.00000	-8.49848	-8.76949	8.22999	18.12988	6.48531	-8.70835	-15.32799	-1.68255	0.00005	-19.50466	-2.02373	-0.00034	35.80432	13.07291	7.01044	11.34329	1.55905	-9.87746	11.45067	13.09224	-34.30458	11.52357	-13.88756	38.30494	45.58960	0.00046	-87.12409	40.02931	-0.00098	86.43179	-9.66817	-7.13669	0.00083	-8.36520	5.00180	0.00031	7.40860	0.79895	16.88534	-13.98928	-5.58420	15.98013	0.87768	0.75534	4.55216
246	-5.22337	0.00000	0.00000	-1.39026	0.00000	0.00000	-8.67817	-8.72134	7.98028	17.96986	6.57645	-8.42454	-15.26313	-1.63183	0.00007	-19.49014	-2.15985	-0.00002	35.73595	13.16093	7.14252	11.31436	1.65342	-10.16552	11.39257	13.19499	-34.27696	11.55077	-13.94605	38.40337	45.55208	0.00034	-86.71580	39.79431	0.00001	86.06533	-9.01501	-7.02476	0.00112	-8.35751	4.69122	0.00021	7.29632	0.76279	16.75403	-14.11658	-5.56995	15.84404	0.88644	0.80574	4.60379
247	-5.66579	0.00000	0.00000	-1.65910	0.00000	-0.00000	-8.62589	-8.91285	8.16724	17.92873	6.59142	-8.31720	-15.17947	-1.64429	0.00004	-19.53234	-2.16468	0.00007	35.71477	13.14360	6.96355	11.36857	1.61320	-10.29744	11.29461	13.26276	-34.15111	11.55772	-14.08593	38.54606	45.60255	0.00032	-86.40577	39.64186	0.00054	86.06522	-8.46794	-6.93773	0.00039	-8.15475	4.74851	0.00132	7.06405	0.68516	16.55214	-14.37248	-5.56847	15.62674	0.95544	0.80584	4.63743
248	-6.94455	0.00000	-0.00000	-2.20150	0.00000	-0.00000	-8.30162	-9.18944	8.72892	17.99544	6.62260	-8.44038	-15.12813	-1.75561	0.00005	-19.54100	-2.10519	0.00006	35.75290	13.06288	6.48435	11.44131	1.52822	-10.21366	11.14051	13.32285	-33.93700	11.53211	-14.20866	38.62033	45.77809	0.00082	-86.31800	39.58252	0.00004	86.28727	-8.17731	-6.96411	-0.00020	-7.79455	5.02096	0.00189	6.79664	0.64325	16.39682	-14.65726	-5.55069	15.46610	1.05989	0.77729	4.60262
249	-8.24560	-0.00000	0.00000	-2.67630	0.00000	0.00000	-7.92250	-9.31497	9.29692	18.06773	6.76319	-8.65813	-15.11326	-1.93004	0.00007	-19.48971	-2.08356	-0.00001	35.74566	13.02738	6.00226	11.41503	1.51740	-10.04105	10.99508	13.41846	-33.75010	11.49133	-14.23714	38.60388	46.00266	0.00070	-86.28818	39.58106	-0.00054	86.31406	-8.10166	-7.09976	-0.00015	-7.46611	5.21414	0.00082	6.60166	0.64889	16.38219	-14.85352	-5.54009	15.45450	1.09124	0.76816	4.51704
250	-8.70881	0.00000	0.00000	-2.86989	-0.00000	-0.00000	-7.75159	-9.26201	9.54653	18.07476	6.96393	-8.78717	-15.12019	-2.05914	-0.00001	-19.42119	-2.11988	-0.00003	35.61520	13.07380	5.81558	11.24233	1.59246	-9.92146	10.93938	13.52832	-33.66764	11.43998	-14.19349	38.52849	46.17335	0.00009	-86.05816	39.59236	-0.00069	85.93736	-8.12033	-7.24156	-0.00001	-7.35058	5.18898	0.00008	6.51812	0.62599	16.51030	-14.92482	-5.60825	15.56588	0.97870	0.80515	4.46132
251	-8.22186	0.00000	-0.00000	-2.85746	0.00000	0.00000	-7.84657	-9.14558	9.40617	18.04504	7.10082	-8.72962	-15.16516	-2.04707	-0.00021	-19.39093	-2.17439	0.00001	35.47204	13.14258	5.96999	11.04948	1.68285	-9.94417	10.96331	13.58230	-33.61683	11.34870	-14.17835	38.44199	46.27858	-0.00015	-85.70351	39.61966	-0.00046	85.39129	-8.15065	-7.29943	-0.00005	-7.45694	5.04445	0.00018	6.48784	0.49876	16.72771	-14.93739	-5.80613	15.72252	0.82136	0.88814	4.48207
252	-7.32137	-0.00000	-0.00000	-2.76908	0.00000	0.00000	-8.06525	-9.05252	9.04823	18.03995	7.08594	-8.53676	-15.25285	-1.90895	-0.00034	-19.42257	-2.20167	0.00001	35.45948	13.16402	6.26352	10.98259	1.72717	-10.12681	10.98137	13.54439	-33.44677	11.19961	-14.23723	38.36943	46.39657	-0.00001	-85.49271	39.67132	-0.00021	84.95950	-8.15878	-7.28332	-0.00014	-7.67556	4.90864	0.00035	6.44861	0.28484	16.93641	-14.96310	-6.08149	15.83931	0.75675	0.98822	4.53575
253	-6.56469	0.00000	-0.00000	-2.59017	0.00000	-0.00000	-8.23761	-9.02900	8.75260	18.05984	6.88563	-8.36846	-15.32943	-1.76299	-0.00020	-19.49287	-2.15693	-0.00008	35.53103	13.13348	6.46222	11.01688	1.70879	-10.33865	10.97724	13.43055	-33.10707	11.02400	-14.29381	38.24457	46.55491	0.00044	-85.40094	39.69501	0.00006	84.75819	-8.11183	-7.24975	-0.00010	-7.89529	4.83739	0.00044	6.40714	0.08209	17.02555	-15.00331	-6.30278	15.84834	0.76887	1.05531	4.57018
254	-6.10165	-0.00000	0.00000	-2.29918	0.00000	-0.00000	-8.31165	-9.07017	8.66174	18.05304	6.57391	-8.34109	-15.33878	-1.70455	-0.00005	-19.54792	-2.02671	-0.00009	35.55385	13.10879	6.51808	11.04060	1.65381	-10.38929	11.03936	13.28473	-32.71654	10.88441	-14.25707	37.96840	46.67435	0.00128	-85.00764	39.62737	0.00085	84.90726	-7.97714	-7.20583	0.00031	-8.00989	4.88107	0.00070	6.39070	-0.01678	16.98289	-15.02819	-6.37925	15.77207	0.75953	1.06893	4.60156
255	-5.75565	0.00000	0.00000	-2.01084	0.00000	-0.00000	-8.35992	-9.08282	8.66232	17.98998	6.34084	-8.42576	-15.30179	-1.72847	0.00002	-19.53813	-1.87476	-0.00001	35.52363	13.15379	6.55083	11.02462	1.62063	-10.27567	11.19348	13.17264	-32.41908	10.83235	-14.14715	37.60320	46.71382	0.00173	-83.79585	39.47469	0.00137	85.37854	-7.80032	-7.05594	0.00089	-7.95905	4.99870	0.00091	6.38507	0.01428	16.92276	-15.03880	-6.32838	15.72716	0.71653	1.07341	4.65701
256	-5.48966	0.00000	0.00000	-1.92476	-0.00000	0.00000	-8.42993	-8.98926	8.60561	17.90801	6.30084	-8.52738	-15.30085	-1.79301	0.00014	-19.46505	-1.79416	-0.00003	35.54634	13.28762	6.61703	11.02343	1.66680	-10.17849	11.31024	13.15015	-32.22424	10.86658	-14.05616	37.35703	46.75477	0.00003	-81.73286	39.29794	0.00074	85.87222	-7.70954	-6.62362	0.00040	-7.79083	5.00912	0.00044	6.35078	0.13209	16.95043	-15.06549	-6.22881	15.79635	0.70649	1.12927	4.70892
257	-5.46238	0.00000	0.00000	-2.10084	-0.00000	0.00000	-8.48411	-8.84254	8.51946	17.86350	6.37936	-8.59112	-15.37643	-1.87382	0.00023	-19.39601	-1.80442	-0.00008	35.66610	13.45696	6.63366	11.07572	1.78232	-10.19926	11.26831	13.22402	-32.05594	10.92270	-14.01621	37.29621	46.87439	-0.00134	-79.43690	39.16352	-0.00023	86.17262	-7.78934	-5.80694	-0.00158	-7.56149	4.86085	0.00011	6.27426	0.25372	17.04780	-15.12703	-6.15111	15.93219	0.75521	1.22366	4.71635
258	-5.53803	0.00000	-0.00000	-2.27367	0.00000	0.00000	-8.52808	-8.74070	8.48257	17.85340	6.48898	-8.58539	-15.46646	-1.93427	0.00017	-19.39381	-1.85183	-0.00004	35.80194	13.55231	6.56257	11.15594	1.86822	-10.28390	11.11942	13.36656	-31.89098	10.92201	-13.97957	37.25614	47.05135	-0.00030	-77.45027	39.12017	-0.00071	86.33749	-8.01095	-4.75205	-0.00282	-7.24834	4.75773	0.00097	6.17909	0.29155	17.12445	-15.21266	-6.14385	16.01785	0.81463	1.26094	4.67742
259	-5.39160	0.00000	-0.00000	-2.12569	0.00000	-0.00000	-8.61012	-8.72792	8.47855	17.84566	6.64166	-8.49269	-15.48587	-1.93593	0.00008	-19.45200	-1.90343	0.00002	35.85464	13.50812	6.49152	11.21616	1.84414	-10.37210	11.00850	13.54589	-31.76642	10.83856	-13.92482	37.13057	47.23962	0.00003	-75.66255	39.16315	-0.00071	86.38782	-8.26877	-3.78582	-0.00158	-6.87900	4.82840	0.00195	6.07942	0.20999	17.13810	-15.31412	-6.22477	16.00072	0.84028	1.17646	4.61703
260	-5.10330	0.00000	-0.00000	-1.72828	-0.00000	0.00000	-8.70307	-8.83432	8.47661	17.85584	6.81431	-8.36509	-15.42759	-1.88690	0.00005	-19.53206	-1.97155	0.00007	35.79527	13.37230	6.50329	11.22869	1.74140	-10.46138	10.99329	13.72585	-31.69859	10.71259	-13.90649	37.04222	47.43480	-0.00156	-73.69722	39.22100	-0.00060	86.12199	-8.41277	-3.11212	0.00070	-6.60171	4.90684	0.00161	5.95852	0.07533	17.12666	-15.44163	-6.34598	15.94057	0.82727	1.01678	4.56706
261	-5.05471	0.00000	-0.00000	-1.47117	0.00000	-0.00000	-8.74013	-9.06397	8.50507	17.92461	6.89639	-8.29762	-15.34955	-1.82914	0.00002	-19.61475	-2.04731	0.00005	35.66308	13.24035	6.57711	11.18777	1.64715	-10.55509	11.01485	13.87537	-31.65964	10.59815	-13.97494	37.10531	47.64562	-0.00207	-71.66124	39.22712	-0.00072	85.56029	-8.33536	-2.65369	0.00204	-6.49404	4.81262	0.00086	5.82881	0.00802	17.12928	-15.57381	-6.40961	15.91831	0.78143	0.87891	4.54931
262	-5.42460	0.00000	0.00000	-1.64327	-0.00000	0.00000	-8.68203	-9.29960	8.60115	18.05331	6.82688	-8.32038	-15.30949	-1.80176	0.00001	-19.69320	-2.08301	-0.00003	35.55727	13.17795	6.61004	11.13165	1.62256	-10.61897	11.00672	13.98991	-31.60072	10.50953	-14.10300	37.22340	47.86893	-0.00015	-70.13839	39.19336	-0.00054	85.23876	-8.11678	-2.22897	0.00187	-6.45024	4.64400	0.00038	5.76157	0.05560	17.11570	-15.64053	-6.36035	15.92306	0.73412	0.82313	4.55839
263	-6.03243	0.00000	-0.00000	-2.17212	-0.00000	-0.00000	-8.52390	-9.34298	8.73313	18.19110	6.66538	-8.35962	-15.32809	-1.82247	0.00004	-19.75843	-2.06109	-0.00007	35.56889	13.21247	6.53637	11.12965	1.68427	-10.60616	10.96280	14.07280	-31.45378	10.43075	-14.22469	37.25900	48.10947	0.00178	-69.41782	39.17096	-0.00030	85.58508	-7.99910	-1.79657	0.00067	-6.36472	4.61242	0.00024	5.80060	0.13509	17.04218	-15.60599	-6.25951	15.88338	0.74444	0.85322	4.58232
264	-6.43088	0.00000	0.00000	-2.65137	0.00000	-0.00000	-8.34568	-9.12333	8.77733	18.26037	6.52343	-8.32244	-15.39106	-1.86226	0.00003	-19.80631	-2.03810	-0.00001	35.67412	13.32532	6.43540	11.19320	1.80885	-10.53836	10.90587	14.10457	-31.14228	10.36836	-14.31326	37.24529	48.38881	0.00188	-69.20381	39.16573	-0.00017	86.28490	-8.17443	-1.47870	0.00029	-6.27311	4.73420	0.00005	5.88717	0.12523	16.96792	-15.52755	-6.24159	15.81021	0.81709	0.94151	4.61299
265	-6.41712	0.00000	0.00000	-2.72861	-0.00000	0.00000	-8.23504	-8.82514	8.69090	18.22711	6.46042	-8.24796	-15.48503	-1.86979	-0.00002	-19.84340	-2.06646	0.00008	35.78713	13.44843	6.37690	11.26581	1.95144	-10.46451	10.85123	14.06024	-30.64509	10.35531	-14.39270	37.28975	48.70127	0.00061	-69.02891	39.14473	-0.00032	86.59522	-8.62556	-1.32636	0.00091	-6.25247	4.84352	-0.00027	5.92495	0.00783	17.03225	-15.48781	-6.37437	15.82734	0.88450	1.06290	4.61596
266	-6.49182	0.00000	0.00000	-2.51551	0.00000	-0.00000	-8.12879	-8.71094	8.65800	18.15874	6.44469	-8.32343	-15.61026	-1.85222	-0.00000	-19.87487	-2.09786	0.00010	35.90099	13.51086	6.22948	11.31740	2.06941	-10.34398	10.81211	13.95201	-30.06137	10.39108	-14.48233	37.37073	48.97612	-0.00029	-68.59142	39.09696	-0.00074	86.18266	-9.13988	-1.15150	0.00083	-6.34204	4.82144	-0.00025	5.88409	-0.10309	17.27260	-15.50808	-6.56534	16.01182	0.91212	1.19805	4.54763
267	-7.00557	0.00000	0.00000	-2.31958	0.00000	-0.00000	-7.97654	-8.80598	8.79445	18.13641	6.46021	-8.61039	-15.73831	-1.85850	0.00007	-19.89126	-2.06664	0.00008	36.03932	13.49299	5.93433	11.35841	2.12621	-10.15054	10.79358	13.84647	-29.57419	10.42414	-14.56007	37.38847	49.14527	-0.00005	-67.83823	39.04045	-0.00061	85.42815	-9.50048	-0.76836	0.00099	-6.57652	4.69160	0.00014	5.79110	-0.07945	17.53343	-15.57239	-6.63841	16.26499	0.93002	1.29680	4.43385
268	-7.19563	-0.00000	-0.00000	-2.11432	0.00000	0.00000	-7.97136	-8.87114	8.83956	18.13194	6.57202	-8.85031	-15.80650	-1.86888	0.00006	-19.87471	-2.02563	-0.00003	36.12952	13.42863	5.80338	11.36858	2.10522	-10.03266	10.77679	13.82500	-29.30204	10.41598	-14.58607	37.35160	49.23717	0.00005	-66.91513	38.98082	0.00007	84.87660	-9.68451	-0.29424	0.00173	-6.94921	4.51882	0.00056	5.66140	0.07835	17.62355	-15.68577	-6.52425	16.40733	0.94288	1.29107	4.37084
269	-6.14304	-0.00000	-0.00000	-1.68623	0.00000	0.00000	-8.31878	-8.66426	8.43019	18.05104	6.80299	-8.72114	-15.79516	-1.79793	0.00003	-19.81905	-2.09163	-0.00026	36.09848	13.36730	6.18245	11.31956	2.04550	-10.21047	10.75519	13.90601	-29.21349	10.38160	-14.54745	37.34401	49.33548	-0.00013	-66.07397	38.89603	0.00086	84.73370	-9.84894	0.04058	0.00137	-7.34015	4.34208	0.00056	5.50652	0.23647	17.52205	-15.84509	-6.34004	16.37012	0.91944	1.18778	4.40929
270	-4.29729	0.00000	-0.00000	-1.11492	0.00000	-0.00000	-8.85801	-8.22223	7.65415	17.88146	7.05367	-8.25345	-15.75473	-1.63530	-0.00005	-19.75286	-2.27885	-0.00039	35.99010	13.33633	6.92574	11.23597	2.01552	-10.67726	10.77683	14.02817	-29.22739	10.35411	-14.48361	37.36404	49.46686	0.00026	-65.51668	38.79004	0.00120	84.87532	-10.20764	0.25701	-0.00118	-7.56554	4.23586	0.00030	5.37248	0.27401	17.36847	-15.99409	-6.24914	16.23998	0.85220	1.08276	4.49957
271	-3.16180	0.00000	0.00000	-0.78084	0.00000	0.00000	-9.16440	-7.93985	7.11491	17.74593	7.19473	-7.85927	-15.72797	-1.50128	-0.00014	-19.72613	-2.45528	-0.00027	35.86319	13.33288	7.45407	11.14866	2.03274	-11.07580	10.88887	14.12944	-29.30624	10.34202	-14.45690	37.33323	49.59512	0.00055	-65.14095	38.72341	0.00094	85.01250	-10.86489	0.52197	-0.00428	-7.51209	4.27920	0.00049	5.30647	0.19889	17.29000	-16.07146	-6.29050	16.13892	0.75001	1.04538	4.57271
272	-3.56410	0.00000	-0.00000	-0.93766	0.00000	0.00000	-9.02760	-8.13248	7.26177	17.76656	7.18284	-7.84047	-15.71393	-1.50523	-0.00011	-19.75224	-2.50400	-0.00015	35.75789	13.33579	7.36864	11.08250	2.06246	-11.09277	11.04367	14.20299	-29.38664	10.32544	-14.47705	37.20121	49.70508	0.00014	-64.67729	38.72572	0.00065	85.02065	-11.60708	0.76517	-0.00386	-7.22694	4.41530	0.00048	5.29773	0.10386	17.30350	-16.08262	-6.38391	16.11672	0.65784	1.06245	4.59355
273	-4.89849	0.00000	0.00000	-1.43932	0.00000	0.00000	-8.64063	-8.63633	7.89123	17.92721	7.06395	-8.05439	-15.70692	-1.61781	-0.00000	-19.80410	-2.44724	-0.00008	35.74770	13.32591	6.81938	11.08633	2.08020	-10.83372	11.13038	14.26248	-29.34734	10.28132	-14.48263	36.97608	49.82573	-0.00032	-64.13007	38.73758	0.00057	85.13856	-12.02298	0.71753	-0.00225	-6.89868	4.51395	-0.00023	5.29077	0.06487	17.36506	-16.08464	-6.44266	16.16010	0.65437	1.09801	4.54847
274	-6.03295	0.00000	-0.00000	-1.92212	0.00000	-0.00000	-8.33202	-9.13302	8.48726	18.11947	6.91857	-8.20950	-15.70344	-1.72857	0.00005	-19.87229	-2.36344	-0.00004	35.81425	13.31092	6.25090	11.14350	2.08634	-10.56319	11.10879	14.30455	-29.14910	10.20788	-14.42919	36.72702	49.95731	-0.00011	-63.70817	38.71262	0.00046	85.61345	-11.96567	0.37751	-0.00250	-6.73504	4.56729	-0.00073	5.25020	0.10805	17.44573	-16.11484	-6.43184	16.25154	0.71757	1.12715	4.47474
275	-6.44008	-0.00000	-0.00000	-2.19293	-0.00000	-0.00000	-8.23496	-9.48911	8.76545	18.26494	6.82657	-8.22586	-15.69710	-1.77437	0.00005	-19.96087	-2.29466	-0.00002	35.82982	13.32059	5.98200	11.16372	2.08387	-10.36621	11.06139	14.31986	-28.92597	10.12447	-14.36230	36.56813	50.02443	0.00059	-63.48811	38.69049	-0.00011	86.29990	-11.72890	0.14542	-0.00215	-6.81528	4.62561	-0.00052	5.19551	0.21408	17.52566	-16.15662	-6.36221	16.36530	0.73196	1.12439	4.45701
276	-6.43205	-0.00000	-0.00000	-2.35803	0.00000	-0.00000	-8.22660	-9.60999	8.79568	18.35390	6.80435	-8.20921	-15.70387	-1.79276	0.00010	-20.03411	-2.24557	0.00002	35.78060	13.35995	5.99177	11.13715	2.07092	-10.22529	11.10640	14.30462	-28.85332	10.05620	-14.36479	36.56262	49.95364	0.00078	-63.44004	38.71025	-0.00043	86.82168	-11.71095	0.31471	-0.00216	-7.06116	4.63551	0.00032	5.16940	0.32192	17.55034	-16.17574	-6.27075	16.42793	0.68003	1.08549	4.52476
277	-6.43565	0.00000	0.00000	-2.49535	0.00000	0.00000	-8.16232	-9.38370	8.75363	18.38538	6.77910	-8.25599	-15.75120	-1.84795	0.00019	-20.02789	-2.20557	0.00007	35.77489	13.39015	6.05115	11.12015	2.04577	-10.18738	11.28497	14.26292	-28.96885	10.01354	-14.45483	36.64695	49.78061	0.00002	-63.57965	38.74325	-0.00017	87.06846	-12.00897	0.61658	-0.00129	-7.35638	4.56137	0.00078	5.17733	0.36186	17.47272	-16.17458	-6.20529	16.36983	0.63831	1.04691	4.60202
278	-6.37184	0.00000	0.00000	-2.41779	0.00000	-0.00000	-8.08374	-8.90674	8.67844	18.33736	6.68705	-8.35911	-15.83289	-1.92636	0.00018	-19.92579	-2.17482	0.00007	35.82275	13.36997	6.04381	11.08491	2.01211	-10.32622	11.52756	14.21934	-29.17087	9.98146	-14.57016	36.70028	49.61947	-0.00061	-63.76147	38.73869	0.00012	87.19958	-12.34935	0.59556	0.00048	-7.65442	4.50997	0.00028	5.18110	0.30909	17.34504	-16.18657	-6.20793	16.23090	0.61323	1.04302	4.59729
