	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d
	FP1	FP1	FP1	FP2	FP2	FP2
	FREEMOMENT	FREEMOMENT	FREEMOMENT	FREEMOMENT	FREEMOMENT	FREEMOMENT
	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL
ITEM	X	Y	Z	X	Y	Z
31	0.00000	0.00000	-2.54137	0.00000	0.00000	0.27755
32	0.00000	0.00000	-2.54646	0.00000	0.00000	0.27833
33	0.00000	0.00000	-2.55163	0.00000	0.00000	0.27910
34	0.00000	0.00000	-2.55687	0.00000	0.00000	0.27987
35	0.00000	0.00000	-2.56218	0.00000	0.00000	0.28064
36	0.00000	0.00000	-2.56757	0.00000	0.00000	0.28141
37	0.00000	0.00000	-2.57302	0.00000	0.00000	0.28218
38	0.00000	0.00000	-2.57854	0.00000	0.00000	0.28296
39	0.00000	0.00000	-2.58412	0.00000	0.00000	0.28374
40	0.00000	0.00000	-2.58976	0.00000	0.00000	0.28452
41	0.00000	0.00000	-2.59546	0.00000	0.00000	0.28531
42	0.00000	0.00000	-2.60122	0.00000	0.00000	0.28611
43	0.00000	0.00000	-2.60703	0.00000	0.00000	0.28692
44	0.00000	0.00000	-2.61290	0.00000	0.00000	0.28773
45	0.00000	0.00000	-2.61882	0.00000	0.00000	0.28856
46	0.00000	0.00000	-2.62478	0.00000	0.00000	0.28939
47	0.00000	0.00000	-2.63079	0.00000	0.00000	0.29024
48	0.00000	0.00000	-2.63685	0.00000	0.00000	0.29110
49	0.00000	0.00000	-2.64295	0.00000	0.00000	0.29197
50	0.00000	0.00000	-2.64908	0.00000	0.00000	0.29286
51	0.00000	0.00000	-2.65525	0.00000	0.00000	0.29376
52	0.00000	0.00000	-2.66146	0.00000	0.00000	0.29467
53	0.00000	0.00000	-2.66770	0.00000	0.00000	0.29559
54	0.00000	0.00000	-2.67396	0.00000	0.00000	0.29652
