RTOES_DIST,RTOES_DIST,RTOES_DIST,LTOES_DIST,LTOES_DIST,LTOES_DIST,RTOES_PROX,RTOES_PROX,RTOES_PROX,LTOES_PROX,LTOES_PROX,LTOES_PROX,RFTS_DIST,RFTS_DIST,RFTS_DIST,LFTS_DIST,LFTS_DIST,LFTS_DIST,RFTS_PROX,RFTS_PROX,RFTS_PROX,LFTS_PROX,LFTS_PROX,LFTS_PROX
X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
0.2989800000000001,0.14313,0.005910000000000001,0.10193000000000003,0.7688000000000001,0.011670000000000003,0.2599099999999999,0.11165000000000003,0.00969,0.10670000000000003,0.71871,0.011920000000000002,0.2777800000000001,0.10112000000000002,0.018379999999999997,0.11275000000000003,0.7240800000000002,0.020950000000000003,0.12614000000000003,-0.021230000000000002,0.028900000000000002,0.13256000000000004,0.5268200000000001,0.012470000000000002
0.29951782377471076,0.14257132697506994,0.006029711134719733,0.10223411254841305,0.7693461447955777,0.011519659517686517,0.26040791610858044,0.1111220227968938,0.009745579128770306,0.10704518797162685,0.7192561319514528,0.0115829131450218,0.27825728511748493,0.10056152600779839,0.018435766560824962,0.11307440773388686,0.7246265081597608,0.02062308444423614,0.12646607047318645,-0.021647671415046203,0.02851366748144014,0.13296971123084073,0.527376741184988,0.012110097806970163
0.2997690616455746,0.1422484753777795,0.006158146921770345,0.10270742651155343,0.7693834475892131,0.010751036248470285,0.26067973886137663,0.11082764467050613,0.010217893417666846,0.10747080733552689,0.7192930926193081,0.011320280003950607,0.2785097904854581,0.10024725397424705,0.01892850046711547,0.11341810419242497,0.7246835234628487,0.020412170026474646,0.12671406216741674,-0.022018842032786198,0.028277583105774426,0.13336158819127214,0.5274109474227485,0.012499688138416797
0.29946051529308665,0.1425212436982515,0.006298794578986649,0.10385951105546039,0.7691848079377012,0.0106564861400069,0.26044502076565196,0.11097391233838114,0.009989782073806588,0.10835971766194497,0.7190742586998462,0.011555838039060297,0.2782855484933644,0.10045832528068918,0.018733104021988065,0.11430049290228392,0.724453759268355,0.02065546252629751,0.1268153643513607,-0.022194509480326537,0.028201581067636785,0.1333624215099841,0.527079401707021,0.013253483860603824
0.2993060794736971,0.1427132021512544,0.006204890608357864,0.10445560712235903,0.7692767976790559,0.01041756042298508,0.26031322711495786,0.11113933875833551,0.0099638035669381,0.1089192594349166,0.7191781608308523,0.011781363045052475,0.27815281620985743,0.10065755297718298,0.018774902274122762,0.11477934939728494,0.7245581572235814,0.020917533963717032,0.12681021588476202,-0.02215990831083438,0.0280942440093242,0.13397698119603496,0.5271855155023627,0.013755450623865443
0.2995681986046536,0.14253145746088725,0.006228149305683052,0.1043365203184801,0.7695181411600103,0.009855908525151736,0.26051190244950595,0.11108114621176185,0.010406136356768653,0.10874296137621087,0.7194381822360341,0.01194689324423049,0.2783211354170973,0.10052643156706245,0.01917328904985099,0.11450095051769996,0.7248031230744975,0.021170798310913213,0.12664299267590656,-0.021890862621982022,0.028272368552939006,0.13411187215834897,0.5274879761705202,0.013338976024747547
0.29986746313252727,0.142734544749604,0.006389079292303558,0.10580261970830071,0.7693396984340551,0.009751468587432399,0.2607585275913186,0.11133110293149895,0.010490082605362723,0.10962076626104934,0.7192123572176465,0.011843240832493544,0.2785445878049297,0.10075187162299867,0.019296129854294453,0.1154509780126775,0.724494293184763,0.021062012501482204,0.1267055542173952,-0.021485173990623777,0.028067561657861926,0.1327627434400044,0.5269784819008922,0.013148610934564415
0.29971933533050615,0.1431882193501891,0.006542404479721395,0.10649908034032388,0.769240452078826,0.009569501961237667,0.26067928228585885,0.11169446579042229,0.010553089868437797,0.10984309361671542,0.7190907225367511,0.011835142223993548,0.27847029499361486,0.10113736319105934,0.019359128039694425,0.1157136006032751,0.72430748876137,0.021068113354871895,0.12687919035661452,-0.021453615598547762,0.02751009492920373,0.1313487261267261,0.5266636348626902,0.01275659942836309
0.2992714681064523,0.14334126797255006,0.006601175521318268,0.10607105355483175,0.7696827588170454,0.009283709324171814,0.26029806779550846,0.11179636544736632,0.010789165221926212,0.10921600940293466,0.7195473245192626,0.012197624474362739,0.27808749655041787,0.10125053208376006,0.01961664829458154,0.11509069567308647,0.7247316779444524,0.021439137006405585,0.12668438763379647,-0.021621089026130684,0.027220455530792054,0.1303499626094378,0.5270792252766286,0.01261742686821917
0.2984911129958111,0.14377204825947737,0.006764444012734682,0.10639663533376272,0.7698588984103789,0.00909429249925383,0.25964299777025485,0.11211238586338161,0.011270290953859,0.1093505893598943,0.7197599718448268,0.012648587727236286,0.27746417788138933,0.10159737538220193,0.020077567286402566,0.11523932380320678,0.7249045357624566,0.021908346363876133,0.12652363919425175,-0.021867386480865038,0.027045788064167728,0.13020026218603029,0.5272618404676653,0.012452750969564714
0.2980555521228318,0.14427561842916958,0.006759252748364225,0.10707039306629199,0.7699504201878736,0.009316846971845484,0.2593816166047427,0.11243492080169257,0.011560231621766066,0.10983120845227437,0.7198639224128064,0.013237072179355056,0.2772669072416935,0.10194062000600589,0.020254705930288934,0.11575411074197034,0.7249558642563414,0.022502266990235793,0.1268911808481579,-0.02223946227843926,0.026704467395234594,0.13022735942226163,0.5273120690544468,0.01227472562673966
0.2983846148155924,0.14420894260707984,0.006741637828135787,0.10718096058212921,0.7699581853475574,0.009488216892304576,0.2596921769605214,0.11237894822535048,0.011375845548210577,0.10977468439963385,0.7198878122378132,0.013694630351724564,0.2775818470347452,0.10184592792724213,0.02001065437382932,0.1157683389776725,0.724959944896299,0.02292558360426035,0.12709806070553642,-0.02221450177172508,0.026364884026504814,0.12957195977546399,0.5272765624031559,0.012657725388936539
0.2982161994822881,0.14407443593823036,0.006839724874405192,0.10711876825606653,0.7697957021852773,0.009653386997526943,0.2595182711926714,0.11217926831484656,0.01100634382849845,0.10967942155758297,0.7196797679153831,0.013305588959702139,0.2774045746288448,0.10169929407163636,0.019724773215622937,0.11575599036594107,0.7247734580215153,0.022472362856194042,0.1270762482448915,-0.022544452482382935,0.026178758390223305,0.1288556520150786,0.5270072185894477,0.012918871303159541
0.29820326805934944,0.14422970695966675,0.006888346395287543,0.107251411674487,0.7699055768497736,0.009367927534499821,0.2596198364517289,0.11219919034098536,0.011074807590899736,0.10973829706316662,0.7197737735807875,0.012967437194607221,0.27750356987475366,0.10181172580420621,0.019897323979141398,0.11584913274512107,0.7248838458690888,0.022106348028674266,0.12762492118526167,-0.02298443200928512,0.025993526788759967,0.12850527660851038,0.5270604697628377,0.013036743859829912
0.2983289576195273,0.14436839444332628,0.006982086229013896,0.10726718297602751,0.7699357267069281,0.008928569955559542,0.2598388696710422,0.11223192769398008,0.011119679207415387,0.10981327896621042,0.7198191141042738,0.012632172870790262,0.27774127086326117,0.1018934908644418,0.019956186605217006,0.1157344797026349,0.7249436066425,0.021887721774228455,0.12821369794142995,-0.023337277368630973,0.0258875579152107,0.12913861632645593,0.5271605037873618,0.013007871083804906
0.29862060724323586,0.14411610381779316,0.006539045516646716,0.10651792629003703,0.7696888459862983,0.008565110234139367,0.26009795198078334,0.11204033926905786,0.010988288595877008,0.10929822013540672,0.7195950477645927,0.012359298566215034,0.2779689179246144,0.10171393389842698,0.019910605301901092,0.11507272832122314,0.7247606082472735,0.021689299530065452,0.12833486522441553,-0.023401818053763714,0.025643967863447876,0.12970289299367757,0.5270485332129312,0.013216176732680692
0.29838091460500343,0.14364091762917658,0.0065438214663158375,0.10618165639109896,0.7691767740135029,0.00885233192604586,0.25983860526842817,0.11154717231383726,0.010512420360345866,0.1091600705522032,0.7190661688130843,0.012246200337032106,0.2776658630756359,0.101265665602191,0.01955919384566857,0.11497501335156782,0.7242795078719835,0.021520706109316952,0.1280354633681123,-0.02383959938686874,0.025389988160327413,0.12989459634237183,0.5265652443961526,0.0137375808620593
0.2986277782069272,0.14321687505664052,0.006768007341140998,0.10643620164151,0.7690597265879664,0.008943025691815145,0.25998066123945596,0.11118231273969074,0.010274923457077064,0.10946545901948443,0.7189389454350338,0.01213357304845337,0.2778050056670882,0.10084261988209,0.019274608199989173,0.11537591671396885,0.72415143994082,0.021332220570727242,0.12782968661232952,-0.023858017621834007,0.02517104963942963,0.13014726588713232,0.5264253009846999,0.013412243873132126
0.29888552701448295,0.14312405465326106,0.006802135068099461,0.1055983630781124,0.7692857728440994,0.008273398064729775,0.260221382618383,0.11111954867099812,0.010387765214537794,0.10892959462178195,0.7191712629441868,0.011300262433660769,0.27804881858418246,0.10074469320431421,0.01935250932922962,0.1148374136499717,0.7244507423139193,0.02047319587378986,0.1279803320462941,-0.02385458534608098,0.025048014731996228,0.13058526824303612,0.5267702629272424,0.013368998204823873
0.2985713306751006,0.1429473968453252,0.007033971366227508,0.10493030149947703,0.7692418158507038,0.008291481914110789,0.25995477931502503,0.11090685757957587,0.01074090055543791,0.10851882809691242,0.7191054862440048,0.01057933623091729,0.27777255357609015,0.10052666300802607,0.019681580518822964,0.11443985535988681,0.7244558474816282,0.019694216100998783,0.12784195202561083,-0.024238953335480724,0.024991746969298387,0.13055622250877408,0.5267691625082588,0.013826353576873104
0.2983951129751424,0.14274956281589674,0.007336355378404713,0.10563902351537655,0.769384370328356,0.008577333572670934,0.2597387614859266,0.11078181666159174,0.011245868580810725,0.10900578110475292,0.7192270309348314,0.010729905728800873,0.27756394812624785,0.10032346481402821,0.020101199738823055,0.11502379572911436,0.7245377795847915,0.01981375796025116,0.1274241986468833,-0.02421995334738795,0.024988848324941085,0.13014695564579762,0.5267781935141648,0.013588433389297933
0.29853893139651044,0.1428176159877,0.007493798051748761,0.10697150822525289,0.7699492784662526,0.008538904937274798,0.25975380572011164,0.11095011592167049,0.011058834977910806,0.10985261123326259,0.7197958291470565,0.011401988662985743,0.2775343092375619,0.10045938267661003,0.01997751806092781,0.11584711046791486,0.7250256402630231,0.020544449010562443,0.12698854587493233,-0.023585116049567364,0.024984144068412244,0.12960101254096368,0.5271957386231982,0.013606402680984666
0.2984536989975754,0.14280096308007723,0.007263670607339528,0.10806827285659566,0.770648617894447,0.008343865677906579,0.2596271282995436,0.11107466369732213,0.011400632686340263,0.11050157737640266,0.7205100617790903,0.011782844767768995,0.2773411524797215,0.10054433288546073,0.020409472284226328,0.11653223858081252,0.7256887395251168,0.020934837383030855,0.12653812952349178,-0.023224894974380517,0.02450974616067279,0.1289068539035838,0.5277698203005584,0.013750948679029984
0.297828342383003,0.14316333922926605,0.007194989460585045,0.1094890055457566,0.7711150281840979,0.008983660918189027,0.25907288855843735,0.11139271194369801,0.011745278978122132,0.1116005778191386,0.7209231711651616,0.011876823271635462,0.2767864768868555,0.10085481470042598,0.020723636102977866,0.11764012186477046,0.7260471456587277,0.02105780457365014,0.12620497446649587,-0.02318982152731196,0.024235215710406554,0.12848672235110753,0.5280500778720659,0.013722871521503888
0.29714496674032576,0.14319426729060153,0.006863390636432206,0.10946559565404984,0.7712461095459682,0.009627412569555169,0.25838290928473684,0.11139759500535029,0.011213205104923888,0.1116562286607172,0.7210095039433431,0.011528164475213539,0.2761081169950548,0.10098575582290213,0.02033087574032177,0.11754444725012628,0.7261337175066863,0.02079517550863142,0.1256150917724851,-0.023142611323164072,0.02515066923088615,0.12840733515550581,0.5281261909856305,0.013769971368028518
0.296752099314355,0.14264392672163187,0.006843637201822027,0.10893003524748107,0.7711927842068776,0.009080094404888838,0.25787400013444634,0.11092800117887466,0.010559433557518658,0.11096390759934159,0.7209343631160188,0.010496011350125104,0.27556482036281826,0.10058590563516999,0.019817381690326676,0.116902712390172,0.7261032949484507,0.019715672855314104,0.12471460140400148,-0.02301831970950803,0.026343551294230837,0.12656123318182888,0.527976185708809,0.014363151105340678
