Unnamed: 0_level_0,FP1,FP1,FP1,FP2,FP2,FP2
ITEM,X,Y,Z,X,Y,Z
2594,0.05083,0.74476,0.0,0.07683,0.2414,0.0
2595,0.05271,0.74453,0.0,0.07492,0.24114,0.0
2596,0.05467,0.74411,0.0,0.07332,0.24096,0.0
2597,0.05665,0.74359,0.0,0.07211,0.2409,0.0
2598,0.05859,0.74303,0.0,0.07132,0.24096,0.0
2599,0.0604,0.74255,0.0,0.07103,0.24118,0.0
2600,0.06204,0.74222,0.0,0.07126,0.24158,0.0
2601,0.06346,0.7421,0.0,0.07207,0.24219,0.0
2602,0.06466,0.74225,0.0,0.07352,0.24301,0.0
2603,0.06569,0.74271,0.0,0.07564,0.24404,0.0
2604,0.06663,0.74351,0.0,0.07837,0.24526,0.0
2605,0.06755,0.74467,0.0,0.08156,0.24662,0.0
2606,0.06848,0.74619,0.0,0.08496,0.24802,0.0
2607,0.06943,0.74805,0.0,0.08824,0.24936,0.0
2608,0.07042,0.75025,0.0,0.09111,0.2505,0.0
2609,0.07147,0.75282,0.0,0.0934,0.25141,0.0
2610,0.07261,0.75581,0.0,0.0951,0.25206,0.0
2611,0.07391,0.75925,0.0,0.09634,0.25252,0.0
2612,0.07544,0.76313,0.0,0.0974,0.25288,0.0
2613,0.07737,0.7676,0.0,0.09858,0.25327,0.0
2614,0.08012,0.77368,0.0,0.10015,0.25379,0.0
2615,0.08578,0.78662,0.0,0.10225,0.25453,0.0
2616,-0.08085,0.37039,0.0,0.10486,0.25547,0.0
2617,0.07732,0.75983,0.0,0.10782,0.25655,0.0
2618,0.08679,0.77685,0.0,0.11093,0.25771,0.0
2619,0.09849,0.79403,0.0,0.114,0.25888,0.0
2620,0.1202,0.82621,0.0,0.11693,0.26001,0.0
2621,0.18891,0.93602,0.0,0.11964,0.26109,0.0
2622,-1.20539,-1.44169,0.0,0.12213,0.26211,0.0
2623,-0.05753,0.50046,0.0,0.1244,0.26306,0.0
2624,-0.01103,0.57264,0.0,0.12645,0.26397,0.0
2625,-0.0025,0.58205,0.0,0.12836,0.26482,0.0
2626,-0.00776,0.56931,0.0,0.13021,0.26563,0.0
2627,-0.02284,0.54043,0.0,0.13205,0.26642,0.0
2628,-0.04161,0.50338,0.0,0.1339,0.26716,0.0
2629,-0.05822,0.46966,0.0,0.13576,0.26785,0.0
2630,-0.06843,0.4507,0.0,0.1376,0.26846,0.0
2631,-0.07302,0.44512,0.0,0.1394,0.26899,0.0
2632,-0.0758,0.44685,0.0,0.14117,0.26943,0.0
2633,-0.07682,0.45086,0.0,0.14291,0.26977,0.0
2634,-0.0752,0.45197,0.0,0.14461,0.27003,0.0
2635,-0.07275,0.44822,0.0,0.1462,0.27019,0.0
2636,-0.07185,0.44262,0.0,0.14757,0.27022,0.0
2637,-0.07136,0.43523,0.0,0.14867,0.27016,0.0
2638,-0.07317,0.42622,0.0,0.14949,0.27003,0.0
2639,-0.07823,0.41694,0.0,0.15012,0.26988,0.0
2640,-0.08293,0.40973,0.0,0.15071,0.26979,0.0
2641,-0.08142,0.40711,0.0,0.15138,0.26981,0.0
2642,-0.07339,0.40791,0.0,0.15223,0.26999,0.0
2643,-0.06303,0.41056,0.0,0.15324,0.27037,0.0
2644,-0.05062,0.41507,0.0,0.15431,0.27092,0.0
2645,-0.03866,0.41299,0.0,0.1553,0.27162,0.0
2646,-0.03329,0.39613,0.0,0.15601,0.27239,0.0
2647,-0.03703,0.3688,0.0,0.15631,0.27315,0.0
2648,-0.05015,0.34241,0.0,0.15617,0.27386,0.0
2649,-0.06997,0.32873,0.0,0.15573,0.27451,0.0
2650,-0.08168,0.33928,0.0,0.15523,0.27513,0.0
2651,-0.06926,0.37208,0.0,0.1549,0.27574,0.0
2652,-0.03339,0.416,0.0,0.15495,0.27638,0.0
2653,0.00552,0.45508,0.0,0.15548,0.27707,0.0
2654,0.03995,0.48699,0.0,0.15654,0.27784,0.0
2655,0.06662,0.51698,0.0,0.15808,0.27868,0.0
2656,0.08858,0.54908,0.0,0.15993,0.27957,0.0
2657,0.11482,0.5832,0.0,0.16182,0.28046,0.0
2658,0.14594,0.61647,0.0,0.16336,0.28124,0.0
2659,0.17519,0.63884,0.0,0.16411,0.28182,0.0
2660,0.18993,0.63728,0.0,0.16377,0.2821,0.0
2661,0.19229,0.60557,0.0,0.16229,0.28207,0.0
2662,0.19839,0.53775,0.0,0.15994,0.28181,0.0
2663,0.2212,0.37203,0.0,0.15718,0.28143,0.0
2664,63.90746,-772.03192,0.0,0.15451,0.28106,0.0
2665,0.22141,0.92399,0.0,0.15229,0.28077,0.0
2666,0.2594,0.77189,0.0,0.15069,0.28061,0.0
2667,0.2815,0.72147,0.0,0.14971,0.28056,0.0
2668,0.28811,0.69871,0.0,0.14917,0.28059,0.0
2669,0.27841,0.69449,0.0,0.14879,0.28062,0.0
2670,0.25405,0.70934,0.0,0.14828,0.28059,0.0
2671,0.22748,0.7358,0.0,0.14744,0.28045,0.0
2672,0.21093,0.7656,0.0,0.14625,0.2802,0.0
2673,0.20365,0.79338,0.0,0.14487,0.27987,0.0
2674,0.19982,0.81674,0.0,0.14355,0.27952,0.0
2675,0.19313,0.8244,0.0,0.14246,0.27921,0.0
2676,0.1901,0.81473,0.0,0.14159,0.27894,0.0
2677,0.19521,0.79161,0.0,0.14082,0.27868,0.0
2678,0.20723,0.76186,0.0,0.13996,0.27837,0.0
2679,0.2153,0.73389,0.0,0.13881,0.27795,0.0
2680,0.21746,0.71415,0.0,0.13732,0.27741,0.0
2681,0.21475,0.70303,0.0,0.13556,0.27679,0.0
2682,0.20767,0.69714,0.0,0.1337,0.27614,0.0
2683,0.20001,0.69378,0.0,0.1319,0.27554,0.0
2684,0.19208,0.68816,0.0,0.13025,0.27503,0.0
2685,0.1853,0.68381,0.0,0.1288,0.27464,0.0
2686,0.18178,0.6905,0.0,0.12755,0.27435,0.0
2687,0.18311,0.70531,0.0,0.12646,0.27414,0.0
2688,0.18961,0.71639,0.0,0.12549,0.27398,0.0
2689,0.19074,0.71834,0.0,0.12456,0.27383,0.0
2690,0.1808,0.71871,0.0,0.12362,0.27365,0.0
2691,0.16033,0.72334,0.0,0.12264,0.27341,0.0
2692,0.13433,0.73149,0.0,0.12161,0.27312,0.0
