Unnamed: 0_level_0,L_MTP_ANGLE,L_MTP_ANGLE,L_MTP_ANGLE,R_MTP_ANGLE,R_MTP_ANGLE,R_MTP_ANGLE,L_ANKLE_ANGLE,L_ANKLE_ANGLE,L_ANKLE_ANGLE,R_ANKLE_ANGLE,R_ANKLE_ANGLE,R_ANKLE_ANGLE,L_KNEE_ANGLE,L_KNEE_ANGLE,L_KNEE_ANGLE,R_KNEE_ANGLE,R_KNEE_ANGLE,R_KNEE_ANGLE,L_HIP_ANGLE,L_HIP_ANGLE,L_HIP_ANGLE,R_HIP_ANGLE,R_HIP_ANGLE,R_HIP_ANGLE,L_SHOULDER_ANGLE,L_SHOULDER_ANGLE,L_SHOULDER_ANGLE,R_SHOULDER_ANGLE,R_SHOULDER_ANGLE,R_SHOULDER_ANGLE,L_ELBOW_ANGLE,L_ELBOW_ANGLE,L_ELBOW_ANGLE,R_ELBOW_ANGLE,R_ELBOW_ANGLE,R_ELBOW_ANGLE,L_WRIST_ANGLE,L_WRIST_ANGLE,L_WRIST_ANGLE,R_WRIST_ANGLE,R_WRIST_ANGLE,R_WRIST_ANGLE,NECK_ANGLE,NECK_ANGLE,NECK_ANGLE,NECK_ANGLE_SHADOW,NECK_ANGLE_SHADOW,NECK_ANGLE_SHADOW,Trunk_Joint_Angle,Trunk_Joint_Angle,Trunk_Joint_Angle
ITEM,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
2214,1.50497,-0.0,-0.0,-6.94072,0.0,-0.0,-10.50831,-11.53179,8.70701,10.07649,10.54656,-4.99517,-39.97994,-1.34313,0.00044,-14.50805,-1.91335,3e-05,33.44405,16.71914,10.1929,14.4613,-11.2791,-3.32787,31.48639,10.81029,-35.05727,31.91844,-8.38572,20.39849,135.29962,0.0022,-85.05491,136.4016,0.00229,73.66486,5.52415,6.26577,0.01217,-2.65498,-3.61564,0.00074,-4.94994,-5.80167,22.13211,-25.79289,-13.51807,18.58869,-1.54404,2.06852,-5.01461
2215,2.08975,0.0,-0.0,-6.83117,0.0,0.0,-10.69539,-11.77819,8.63055,10.28253,10.1834,-5.28501,-39.59145,-1.03164,0.00149,-14.48279,-1.90884,-7e-05,33.35231,16.82895,10.12601,14.24792,-10.87775,-3.37941,30.31248,9.73897,-32.62549,31.71454,-8.72428,20.07576,135.07603,-0.00486,-80.52503,136.34726,0.0004,74.35451,6.75835,7.19887,0.00835,-3.26628,-3.87525,0.00057,-5.15071,-6.01545,22.2128,-26.00223,-13.74643,18.58759,-1.45252,1.93748,-4.76855
2216,2.02537,0.0,0.0,-6.24246,0.0,-0.0,-10.55825,-11.50909,8.29018,10.34119,10.14906,-5.36287,-39.23347,-0.66878,0.00145,-14.43803,-2.05639,-0.00024,33.2019,16.99081,10.27481,13.99504,-10.41942,-3.65765,29.4198,8.7083,-30.05722,31.61714,-9.15572,19.94082,135.07997,-0.00758,-77.12887,136.31451,-0.00041,74.52836,8.1376,7.42538,-0.01108,-3.57894,-4.23175,-0.00108,-5.33498,-5.96615,21.92648,-26.21708,-13.59893,18.33182,-1.42072,1.88161,-4.50743
2217,1.32928,0.0,-0.0,-5.6185,-0.0,-0.0,-10.19184,-10.81317,8.02337,10.31514,10.45906,-5.37307,-38.87996,-0.49345,9e-05,-14.41468,-2.23438,-0.00024,32.98141,17.18965,10.37653,13.69521,-9.97717,-4.06704,28.71286,7.68628,-27.43946,31.72461,-9.36759,19.91353,135.27913,-0.00056,-76.25233,136.25369,-0.00034,74.49765,9.9578,6.75752,-0.03363,-3.54732,-4.22093,-0.00051,-5.49892,-5.7656,21.44571,-26.4214,-13.24095,17.94606,-1.45635,1.87682,-4.21206
2218,0.51002,0.0,0.0,-5.55354,0.0,-0.0,-9.84048,-10.01836,8.15126,10.34799,10.97883,-5.43627,-38.51101,-0.63466,-0.00149,-14.46415,-2.38579,-4e-05,32.75524,17.38429,10.12844,13.40255,-9.57818,-4.52192,28.0584,6.5832,-24.78801,31.99406,-9.28683,19.85005,135.57974,0.00719,-77.87648,136.14201,6e-05,74.6583,12.17884,5.80845,-0.02764,-3.26472,-3.61637,0.0029,-5.72281,-5.63548,20.90796,-26.69721,-12.92812,17.48078,-1.48735,1.89931,-3.8722
2219,0.01584,0.0,0.0,-6.02287,-0.0,0.0,-9.65474,-9.37993,8.60857,10.50432,11.47114,-5.55734,-38.10365,-0.96739,-0.00185,-14.60946,-2.54972,0.00034,32.58103,17.53739,9.55869,13.18783,-9.19927,-4.98774,27.43053,5.36665,-22.13173,32.33287,-9.10665,19.67461,135.82182,0.00445,-81.2691,136.0253,-0.00018,75.15337,14.27318,5.43142,0.0006,-2.83924,-2.66286,0.00437,-6.0455,-5.61405,20.34707,-27.08175,-12.70803,16.95425,-1.43235,1.92004,-3.54327
2220,-0.16926,-0.0,0.0,-6.35515,0.0,-0.0,-9.57845,-9.07312,9.02832,10.71296,11.67813,-5.6729,-37.64378,-1.23398,-0.00069,-14.8301,-2.74907,0.00055,32.46215,17.65025,9.02594,13.08761,-8.82287,-5.43453,26.87992,4.13555,-19.60345,32.71315,-9.05557,19.45063,135.91547,-0.00321,-85.2509,135.94209,-0.00145,75.78519,15.62005,5.82536,0.01145,-2.36921,-1.84955,0.00178,-6.36651,-5.54851,19.8089,-27.45671,-12.45436,16.46626,-1.29047,1.91337,-3.31963
2221,-0.31693,-0.0,0.0,-6.21255,-0.0,-0.0,-9.49155,-9.20027,9.17399,10.92059,11.48707,-5.79764,-37.16164,-1.28781,0.0006,-15.07655,-2.9076,0.0002,32.38462,17.76357,8.81591,13.07187,-8.45383,-5.78526,26.42313,3.07611,-17.37092,33.13618,-9.19676,19.31728,135.91148,-0.00477,-88.21887,135.82829,-0.0022,76.25079,15.92367,6.45491,0.00333,-1.9422,-1.53088,-0.00178,-6.535,-5.34005,19.39263,-27.65353,-12.11067,16.14742,-1.13781,1.88727,-3.22724
2222,-0.56632,-0.0,0.0,-5.96847,0.0,-0.0,-9.36142,-9.61353,9.10926,11.14053,11.04339,-6.02491,-36.70807,-1.15656,0.00094,-15.28676,-2.94334,-0.00027,32.34123,17.90306,8.88766,13.04979,-8.08086,-5.97284,26.04777,2.30977,-15.54115,33.53057,-9.4347,19.35064,135.90479,-0.00208,-88.98298,135.54399,7e-05,76.6153,15.33887,6.7064,0.00073,-1.65399,-1.79722,-0.00225,-6.5383,-5.10456,19.16557,-27.66287,-11.80953,16.01855,-1.03227,1.88359,-3.17516
2223,-0.83046,0.0,0.0,-5.96413,0.0,-0.0,-9.25197,-9.92595,8.9967,11.35047,10.6187,-6.38215,-36.29451,-0.92079,0.00063,-15.42091,-2.88547,-0.00034,32.33622,18.02021,9.01623,12.94922,-7.68397,-6.0573,25.78304,1.79901,-14.10087,33.78803,-9.62841,19.48273,135.9288,-0.00018,-87.53406,135.04947,0.00521,77.27814,14.43948,6.35964,0.00479,-1.58052,-2.48613,0.0009,-6.53605,-5.04989,19.11488,-27.66184,-11.74034,15.99057,-0.945,1.92918,-3.06257
2224,-0.985,0.0,-0.0,-6.1293,0.0,-0.0,-9.23056,-9.8966,8.98408,11.52447,10.38792,-6.85428,-35.89086,-0.66629,3e-05,-15.50741,-2.8172,-0.00021,32.39362,18.03468,8.99302,12.80005,-7.27802,-6.14836,25.68175,1.43945,-12.89887,33.9201,-9.65831,19.60418,135.98111,0.00043,-84.92017,134.53127,0.00586,78.40572,13.77206,5.68258,0.00393,-1.69761,-3.21852,0.00355,-6.67218,-5.22974,19.1696,-27.80581,-11.92773,15.97627,-0.81906,1.99802,-2.90509
2225,-1.04104,0.0,0.0,-6.19318,-0.0,0.0,-9.29432,-9.67198,9.14661,11.66941,10.31966,-7.41105,-35.4694,-0.46084,-0.00025,-15.60777,-2.77782,-0.00013,32.52726,17.94923,8.7882,12.69185,-6.89145,-6.29391,25.72986,1.16703,-11.73675,34.04796,-9.48567,19.72533,136.08746,0.00126,-82.62894,134.28259,-0.00052,79.6194,13.30231,5.33948,-0.0036,-1.92595,-3.58381,0.0024,-6.91927,-5.47012,19.21507,-28.06664,-12.16826,15.9308,-0.66524,2.03671,-2.79307
2226,-1.12803,0.0,-0.0,-5.79519,0.0,0.0,-9.40751,-9.53411,9.37088,11.73605,10.20314,-7.90952,-35.02055,-0.27394,0.00043,-15.72202,-2.76814,-8e-05,32.70252,17.84389,8.60642,12.65276,-6.53349,-6.55396,25.86984,0.92097,-10.5124,34.22005,-9.21142,19.94208,136.24104,0.00301,-81.7857,134.45796,-0.00306,80.31351,12.68557,5.95631,-0.01495,-2.29488,-3.38441,-0.0026,-7.14646,-5.54919,19.12772,-28.30911,-12.21063,15.81864,-0.54715,2.01742,-2.75026
2227,-1.41965,0.0,-0.0,-4.95186,0.0,-0.0,-9.54209,-9.597,9.57404,11.69324,9.86825,-8.25773,-34.54493,-0.07728,0.00099,-15.7935,-2.75745,-4e-05,32.8489,17.74359,8.56218,12.61651,-6.23419,-6.9531,26.12562,0.60835,-9.26646,34.38042,-9.01903,20.24645,136.31882,0.00075,-82.52332,134.96516,0.00333,80.10136,11.95598,7.51272,-0.01582,-2.85669,-2.71228,-0.00735,-7.27837,-5.42985,18.85035,-28.46047,-11.99963,15.59941,-0.50441,1.94847,-2.70315
2228,-2.02452,-0.0,-0.0,-4.24278,0.0,-0.0,-9.65407,-9.73297,9.88108,11.6207,9.39688,-8.55471,-34.05829,0.0338,0.00042,-15.78973,-2.69672,4e-05,32.91776,17.60822,8.49969,12.50859,-6.03903,-7.39148,26.5646,0.18902,-8.08939,34.51355,-9.00945,20.49228,136.20908,-0.00417,-84.16727,135.54906,0.00793,79.03336,11.38932,9.26897,-0.00362,-3.41485,-1.83716,-0.00518,-7.34407,-5.29036,18.42322,-28.55892,-11.7158,15.24582,-0.52105,1.85898,-2.60465
2229,-2.85048,0.0,0.0,-4.028,-0.0,-0.0,-9.67475,-9.66309,10.32071,11.58606,8.99022,-8.85668,-33.57686,-0.0264,-0.0006,-15.7289,-2.58386,0.00011,32.91407,17.45678,8.33262,12.33669,-5.92467,-7.76771,27.12634,-0.23917,-6.97433,34.70768,-9.10341,20.59198,136.01672,-0.00245,-85.95833,135.96097,0.00388,77.77624,10.89142,10.41979,0.00548,-3.60567,-1.01504,0.00235,-7.40708,-5.30861,17.95498,-28.66957,-11.56391,14.79537,-0.5474,1.78077,-2.52451
