Unnamed: 0_level_0,L_MTP_ANGLE,L_MTP_ANGLE,L_MTP_ANGLE,R_MTP_ANGLE,R_MTP_ANGLE,R_MTP_ANGLE,L_ANKLE_ANGLE,L_ANKLE_ANGLE,L_ANKLE_ANGLE,R_ANKLE_ANGLE,R_ANKLE_ANGLE,R_ANKLE_ANGLE,L_KNEE_ANGLE,L_KNEE_ANGLE,L_KNEE_ANGLE,R_KNEE_ANGLE,R_KNEE_ANGLE,R_KNEE_ANGLE,L_HIP_ANGLE,L_HIP_ANGLE,L_HIP_ANGLE,R_HIP_ANGLE,R_HIP_ANGLE,R_HIP_ANGLE,L_SHOULDER_ANGLE,L_SHOULDER_ANGLE,L_SHOULDER_ANGLE,R_SHOULDER_ANGLE,R_SHOULDER_ANGLE,R_SHOULDER_ANGLE,L_ELBOW_ANGLE,L_ELBOW_ANGLE,L_ELBOW_ANGLE,R_ELBOW_ANGLE,R_ELBOW_ANGLE,R_ELBOW_ANGLE,L_WRIST_ANGLE,L_WRIST_ANGLE,L_WRIST_ANGLE,R_WRIST_ANGLE,R_WRIST_ANGLE,R_WRIST_ANGLE,NECK_ANGLE,NECK_ANGLE,NECK_ANGLE,NECK_ANGLE_SHADOW,NECK_ANGLE_SHADOW,NECK_ANGLE_SHADOW,Trunk_Joint_Angle,Trunk_Joint_Angle,Trunk_Joint_Angle
ITEM,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
132,-5.09967,0.0,0.0,0.76604,0.0,-0.0,3.10645,-6.542,1.89008,14.74138,5.71243,-25.71291,-16.38431,0.23907,0.00077,-31.44892,-2.37814,0.0044,22.86858,-1.89445,3.93117,8.36967,-11.85204,-16.51091,24.17516,19.76504,-8.29069,32.47657,-11.6042,18.05099,135.87334,0.00404,-81.22002,133.07364,0.00243,91.57047,3.85647,12.02507,0.01236,3.66431,3.34309,0.00525,0.52426,-2.09091,-0.76623,-21.41297,-1.65345,-1.4918,10.14761,-6.41872,10.54656
133,-6.21087,0.0,0.0,0.35512,-0.0,0.0,3.74682,-6.17776,2.62903,15.08986,5.50491,-25.75167,-16.7023,0.02464,0.00088,-30.38627,-2.26312,0.0045,22.80995,-1.78018,3.99528,7.88333,-11.89379,-16.25213,23.9432,21.02221,-7.90014,32.39032,-11.34322,18.38439,135.94553,0.00289,-80.00859,133.15218,0.00205,90.60858,5.06282,10.65444,-0.04391,4.12716,3.62206,0.00393,0.57253,-2.54829,-0.41265,-21.37373,-2.20972,-1.33491,10.31004,-6.17406,10.76114
134,-6.28295,0.0,-0.0,0.17715,0.0,-0.0,3.96067,-5.62432,3.24504,15.35328,5.70036,-25.34764,-17.04208,-0.10553,0.00015,-29.16169,-2.31038,-0.00142,22.75178,-1.62805,4.31509,7.34282,-11.90373,-16.12082,23.68469,22.44414,-7.58121,32.26786,-11.07883,18.89751,136.1199,-0.00026,-78.69991,133.18416,0.00059,89.8771,6.99537,7.4481,-0.07963,4.27548,3.60683,0.00224,0.57317,-2.97419,0.20685,-21.38465,-2.83606,-0.91981,10.47095,-5.86844,10.86282
135,-4.74266,0.0,0.0,0.08919,0.0,-0.0,3.64303,-5.14266,3.42547,15.54441,6.41165,-24.23675,-17.34682,-0.06333,-0.00074,-27.82395,-2.64719,-0.00863,22.70136,-1.4474,4.97948,6.74952,-11.89123,-16.59171,23.39746,23.942,-7.38006,32.14089,-10.85831,19.5047,136.38695,-0.00412,-77.46676,133.17529,0.00017,89.29074,8.45117,3.8184,-0.03389,4.18857,3.52558,0.00098,0.60479,-3.16484,0.97771,-21.35986,-3.30075,-0.27629,10.60118,-5.50987,10.80123
136,-2.51969,0.0,-0.0,0.00826,0.0,-0.0,3.16004,-4.91596,3.35644,15.68328,7.35626,-22.63316,-17.57715,0.09917,-0.00095,-26.46883,-3.09915,-0.00851,22.65828,-1.29576,5.76196,6.15784,-11.92988,-17.42478,23.17955,25.46532,-7.43027,32.04989,-10.66465,20.07857,136.61859,-0.00574,-76.2892,133.20264,0.00075,88.54131,8.71444,1.32572,0.01315,4.06513,3.75687,-0.00085,0.66898,-3.11576,1.66217,-21.29436,-3.51085,0.37705,10.72003,-5.14289,10.66899
137,-1.31697,-0.0,0.0,-0.04797,-0.0,0.0,3.03016,-4.99281,3.63682,15.76661,7.99326,-21.15645,-17.73241,0.19381,-0.00045,-25.14783,-3.29297,-0.00019,22.59916,-1.18854,6.24886,5.61539,-12.08854,-17.8354,23.11046,27.03562,-7.85463,32.02025,-10.47359,20.56644,136.74812,-0.00378,-75.89409,133.2655,0.00066,87.71544,7.83437,0.46954,0.00857,3.95917,4.32264,-0.00292,0.70047,-2.96611,2.08507,-21.25776,-3.52999,0.82552,10.88221,-4.79648,10.65279
138,-1.88759,0.0,-0.0,-0.08053,0.0,-0.0,3.42671,-5.35929,4.63881,15.78334,8.02558,-20.2283,-17.88589,0.0785,0.00043,-23.85382,-3.02778,0.00793,22.52544,-1.07728,6.24134,5.12701,-12.3759,-17.35794,23.14767,28.71108,-8.55921,32.05907,-10.24625,21.05489,136.90994,0.00252,-76.91431,133.26161,-2e-05,87.28328,6.52194,0.36857,-0.00811,3.7565,4.8238,-0.00319,0.69299,-2.88969,2.31478,-21.26206,-3.54489,1.06733,11.09464,-4.46663,10.80321
139,-3.36997,-0.0,-0.0,-0.15662,0.0,-0.0,4.04741,-5.8885,6.06475,15.75895,7.75992,-19.62895,-18.17028,-0.17715,0.00112,-22.5884,-2.48198,0.00808,22.50986,-0.94244,5.9876,4.68684,-12.77481,-16.35572,23.1797,30.53232,-9.24504,32.16144,-9.94895,21.70262,137.29736,0.00728,-78.64433,133.08601,-0.00043,87.36411,5.73453,-0.24889,-0.02026,3.26346,4.79392,0.00243,0.69169,-3.03779,2.58891,-21.26482,-3.7846,1.26627,11.30406,-4.14014,10.954
140,-4.31418,0.0,0.0,-0.31013,-0.0,0.0,4.45673,-6.28537,7.25509,15.72858,7.80248,-18.78856,-18.67887,-0.37456,0.00048,-21.37602,-2.01372,0.00168,22.62608,-0.81759,5.96252,4.28721,-13.25926,-15.59125,23.19278,32.49255,-9.74081,32.335,-9.59688,22.57387,137.85596,0.00289,-79.75625,132.72621,-0.00129,87.53661,5.89939,-1.43864,-0.03013,2.41745,4.09138,0.01081,0.69974,-3.46041,3.07777,-21.2635,-4.35908,1.56163,11.44605,-3.79055,10.92354
