Unnamed: 0_level_0,L_TO_ANGLE,L_TO_ANGLE,L_TO_ANGLE,R_TO_ANGLE,R_TO_ANGLE,R_TO_ANGLE,L_FT_ANGLE,L_FT_ANGLE,L_FT_ANGLE,R_FT_ANGLE,R_FT_ANGLE,R_FT_ANGLE,L_FT_SHADOW_ANGLE,L_FT_SHADOW_ANGLE,L_FT_SHADOW_ANGLE,R_FT_SHADOW_ANGLE,R_FT_SHADOW_ANGLE,R_FT_SHADOW_ANGLE,L_SK_ANGLE,L_SK_ANGLE,L_SK_ANGLE,R_SK_ANGLE,R_SK_ANGLE,R_SK_ANGLE,L_TH_ANGLE,L_TH_ANGLE,L_TH_ANGLE,R_TH_ANGLE,R_TH_ANGLE,R_TH_ANGLE,PELVIS_ANGLE,PELVIS_ANGLE,PELVIS_ANGLE,TRUNK_ANGLE,TRUNK_ANGLE,TRUNK_ANGLE,HEAD_ANGLE,HEAD_ANGLE,HEAD_ANGLE,HEAD_SHADOW_ANGLE,HEAD_SHADOW_ANGLE,HEAD_SHADOW_ANGLE,L_AR_ANGLE,L_AR_ANGLE,L_AR_ANGLE,R_AR_ANGLE,R_AR_ANGLE,R_AR_ANGLE,L_FA_ANGLE,L_FA_ANGLE,L_FA_ANGLE,R_FA_ANGLE,R_FA_ANGLE,R_FA_ANGLE,L_HA_ANGLE,L_HA_ANGLE,L_HA_ANGLE,R_HA_ANGLE,R_HA_ANGLE,R_HA_ANGLE
ITEM,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
665,-5.46795,-3.11938,1.23833,-1.60653,4.52458,-38.75469,3.1818,-2.89793,1.69319,1.8001,1.78392,-38.94224,3.18181,-2.89793,1.69319,1.80009,1.78392,-38.94224,13.57806,1.13888,-13.35252,-17.69664,7.04791,-31.51906,22.16692,0.74947,-13.61432,-1.37502,1.99228,-33.47142,-6.46718,0.39016,-25.51467,-2.54634,1.10055,-19.99261,-26.72796,-2.39501,-10.50512,-46.45591,1.33347,-10.6898,27.79211,4.64497,-26.39783,29.30762,-28.07881,13.62318,157.57336,-23.49326,-86.18957,141.96724,24.65573,114.70169,148.6003,-18.46968,-89.02738,136.15576,16.77764,116.4194
666,-5.37738,-2.87405,1.31739,-1.99677,4.46697,-38.67763,3.16574,-2.64668,1.72958,1.6929,1.50585,-38.86999,3.16575,-2.64668,1.72959,1.6929,1.50585,-38.86999,13.73944,1.03954,-13.08745,-17.83078,7.09441,-31.18136,22.10184,0.80647,-13.34346,-1.28835,2.05898,-33.18258,-6.47375,0.35534,-25.30302,-2.52389,1.09501,-19.82831,-26.68266,-2.32379,-10.50764,-46.41101,1.40136,-10.66812,27.81974,4.67996,-26.42556,29.20359,-28.03758,13.60121,157.41216,-23.57617,-86.7072,141.80429,24.59413,114.61835,148.439,-18.26801,-89.51972,135.73666,17.14626,116.47478
667,-5.21945,-2.68525,1.32379,-2.31953,4.47058,-38.57782,3.20949,-2.46238,1.70299,1.65489,1.29133,-38.77773,3.2095,-2.46238,1.70299,1.65489,1.29133,-38.77773,13.85541,0.97867,-12.7807,-17.90707,7.07801,-30.98859,22.04481,0.85653,-13.03217,-1.28123,2.16079,-33.02286,-6.57989,0.34171,-25.10345,-2.50248,1.1147,-19.66497,-26.58366,-2.36646,-10.47088,-46.314,1.34879,-10.64795,27.95016,4.79931,-26.40166,29.07207,-28.01113,13.55834,157.18042,-23.70052,-87.11892,141.6389,24.53047,114.12084,148.37569,-18.32553,-89.88937,135.54659,17.37221,116.01332
668,-5.02346,-2.76472,1.32372,-2.39697,4.43134,-38.50815,3.2862,-2.54458,1.70926,1.64637,1.20484,-38.70711,3.2862,-2.54458,1.70926,1.64637,1.20484,-38.70711,13.8876,0.95695,-12.5812,-17.90079,6.97787,-30.91222,22.00345,0.9248,-12.83646,-1.38034,2.32789,-32.95879,-6.66361,0.27402,-24.95087,-2.48059,1.14533,-19.51578,-26.45266,-2.44087,-10.43051,-46.18498,1.26513,-10.6351,28.13195,4.99475,-26.33673,28.97957,-27.95434,13.53237,156.88342,-23.85722,-87.55792,141.52635,24.47156,113.75125,148.43623,-18.50079,-90.24251,135.50801,17.50868,115.63415
669,-4.63918,-3.01411,1.37869,-2.16821,4.29919,-38.51529,3.2854,-2.79548,1.78092,1.65481,1.24854,-38.70044,3.2854,-2.79548,1.78092,1.65481,1.24854,-38.70044,13.83764,0.95434,-12.52662,-17.88253,6.89141,-30.96411,21.98295,1.00169,-12.79318,-1.49758,2.46444,-33.01506,-6.62428,0.20198,-24.8662,-2.4746,1.17001,-19.38726,-26.3607,-2.40822,-10.41618,-46.09418,1.29103,-10.6106,28.28914,5.14475,-26.25966,28.99625,-27.87894,13.56798,156.5475,-23.97873,-88.13902,141.48869,24.44848,113.66659,148.54817,-18.52855,-90.68819,135.39861,17.67534,115.59763
670,-4.10197,-3.14193,1.48711,-1.83364,4.2025,-38.58046,3.17248,-2.92859,1.87281,1.72318,1.35849,-38.75311,3.17249,-2.92859,1.87281,1.72317,1.35849,-38.75311,13.75038,0.95013,-12.56596,-17.95621,6.95844,-31.14745,21.98535,1.05293,-12.84417,-1.50757,2.43648,-33.21455,-6.50678,0.26799,-24.82512,-2.49838,1.18219,-19.2882,-26.35074,-2.19406,-10.42915,-46.08516,1.49699,-10.55046,28.42216,5.14466,-26.18952,29.12247,-27.81159,13.69491,156.20496,-24.01288,-88.66298,141.49767,24.49302,113.64935,148.61575,-18.34331,-91.06052,135.18538,17.85291,115.68308
671,-3.85988,-3.06036,1.57173,-1.76486,4.32836,-38.62762,3.02751,-2.85002,1.92723,1.85615,1.42784,-38.80956,3.02751,-2.85002,1.92723,1.85615,1.42784,-38.80956,13.66809,0.94606,-12.7019,-18.11902,7.16809,-31.37138,22.0275,1.0632,-12.98891,-1.39241,2.27256,-33.47325,-6.45587,0.48821,-24.78421,-2.53814,1.18046,-19.20363,-26.37453,-1.88829,-10.41871,-46.11255,1.78128,-10.43734,28.58036,5.06664,-26.13659,29.27913,-27.78913,13.86826,155.84288,-24.01954,-88.67935,141.50261,24.59225,113.40209,148.58485,-18.18143,-90.95267,135.01595,17.94378,115.50651
672,-4.27233,-2.98723,1.56628,-2.09316,4.65316,-38.60624,2.91209,-2.76811,1.92743,1.96437,1.40365,-38.82077,2.91209,-2.76811,1.92743,1.96436,1.40365,-38.82077,13.58191,0.97012,-12.9435,-18.23882,7.31473,-31.48667,22.14249,1.04783,-13.2411,-1.27419,2.18334,-33.62685,-6.5268,0.66058,-24.73285,-2.56889,1.16844,-19.10559,-26.35488,-1.70589,-10.33866,-46.09984,1.92593,-10.30035,28.80137,5.06124,-26.12222,29.40947,-27.86063,14.01947,155.4529,-24.11546,-88.16175,141.47289,24.71693,112.92779,148.38992,-18.21727,-90.37659,134.9491,17.84144,115.0242
673,-5.03762,-3.09129,1.49593,-2.45141,4.89858,-38.55732,2.7963,-2.8588,1.90315,1.95149,1.37696,-38.79855,2.79631,-2.8588,1.90315,1.95149,1.37697,-38.79855,13.43899,1.03619,-13.17625,-18.19776,7.21225,-31.44758,22.35372,1.03161,-13.49319,-1.28714,2.33603,-33.60706,-6.62228,0.5775,-24.70595,-2.58744,1.15746,-19.01334,-26.28501,-1.77034,-10.22628,-46.03614,1.82732,-10.21636,29.10748,5.11967,-26.1551,29.55754,-28.02799,14.17591,155.12639,-24.2962,-87.81197,141.4059,24.87773,112.55459,147.99045,-18.22906,-90.04904,134.92223,17.50027,114.58134
