	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedRoundN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedRoundN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedRoundN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedRoundN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedRoundN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedRoundN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedRoundN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedRoundN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedRoundN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedRoundN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedRoundN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedRoundN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedRoundN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedRoundN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedRoundN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedRoundN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedRoundN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedRoundN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedRoundN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedRoundN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedRoundN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedRoundN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedRoundN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedRoundN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedRoundN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedRoundN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedRoundN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedRoundN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedRoundN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedRoundN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedRoundN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedRoundN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedRoundN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedRoundN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedRoundN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedRoundN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedRoundN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedRoundN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedRoundN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedRoundN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedRoundN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedRoundN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedRoundN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedRoundN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedRoundN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedRoundN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedRoundN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedRoundN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedRoundN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedRoundN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedRoundN4.c3d
	L_MTP_ANGLE	L_MTP_ANGLE	L_MTP_ANGLE	R_MTP_ANGLE	R_MTP_ANGLE	R_MTP_ANGLE	L_ANKLE_ANGLE	L_ANKLE_ANGLE	L_ANKLE_ANGLE	R_ANKLE_ANGLE	R_ANKLE_ANGLE	R_ANKLE_ANGLE	L_KNEE_ANGLE	L_KNEE_ANGLE	L_KNEE_ANGLE	R_KNEE_ANGLE	R_KNEE_ANGLE	R_KNEE_ANGLE	L_HIP_ANGLE	L_HIP_ANGLE	L_HIP_ANGLE	R_HIP_ANGLE	R_HIP_ANGLE	R_HIP_ANGLE	L_SHOULDER_ANGLE	L_SHOULDER_ANGLE	L_SHOULDER_ANGLE	R_SHOULDER_ANGLE	R_SHOULDER_ANGLE	R_SHOULDER_ANGLE	L_ELBOW_ANGLE	L_ELBOW_ANGLE	L_ELBOW_ANGLE	R_ELBOW_ANGLE	R_ELBOW_ANGLE	R_ELBOW_ANGLE	L_WRIST_ANGLE	L_WRIST_ANGLE	L_WRIST_ANGLE	R_WRIST_ANGLE	R_WRIST_ANGLE	R_WRIST_ANGLE	NECK_ANGLE	NECK_ANGLE	NECK_ANGLE	NECK_ANGLE_SHADOW	NECK_ANGLE_SHADOW	NECK_ANGLE_SHADOW	Trunk_Joint_Angle	Trunk_Joint_Angle	Trunk_Joint_Angle
	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED
	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL
ITEM	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z
1	-3.24630	0.00000	0.00000	-2.63756	-0.00000	-0.00000	-3.75845	-9.20284	10.54014	12.38098	10.10034	-10.70405	-15.27978	-2.58492	-0.00004	-6.66980	-1.71522	-0.00001	31.87624	15.09411	8.61953	3.83430	-2.38461	-11.91911	9.49746	12.90700	-25.46139	9.66474	-15.33663	34.28774	29.85788	-0.00025	-95.01376	31.58386	0.00090	89.89911	-7.05500	-7.46845	-0.00004	-6.42042	11.01721	0.00111	2.00244	-2.41286	10.51131	-20.10120	-6.21610	8.82669	3.51587	-0.81151	4.72886
2	-3.39092	0.00000	-0.00000	-2.59840	-0.00000	-0.00000	-3.67427	-9.21082	10.37496	12.31435	10.30291	-10.65736	-15.37312	-2.48196	-0.00019	-6.69470	-1.73943	-0.00001	31.82720	15.04699	8.70321	3.79019	-2.42397	-11.89666	9.31827	12.97472	-25.40962	9.64555	-15.38547	34.25851	30.10493	-0.00023	-94.59778	31.66171	0.00150	88.80675	-7.05686	-7.79384	-0.00071	-6.02744	11.36987	0.00166	2.02838	-2.28320	10.51930	-20.06953	-6.09897	8.88320	3.53440	-0.84792	4.81530
3	-3.38920	0.00000	0.00000	-2.50865	-0.00000	-0.00000	-3.58833	-9.12910	10.06300	12.23709	10.47283	-10.55497	-15.53066	-2.36909	-0.00014	-6.73130	-1.73091	-0.00002	31.80494	15.04341	8.92002	3.74674	-2.45281	-11.87974	9.17813	12.99611	-25.23440	9.61644	-15.42512	34.06714	30.37168	0.00035	-94.46833	31.76868	0.00066	88.21105	-6.90039	-8.01216	-0.00031	-5.62915	11.63038	0.00090	2.08402	-2.24421	10.63002	-20.00574	-6.10446	9.00104	3.51154	-0.83791	4.87983
4	-3.35168	0.00000	-0.00000	-2.50207	0.00000	0.00000	-3.48708	-9.11177	9.90851	12.20441	10.53330	-10.44241	-15.70800	-2.33007	0.00002	-6.76262	-1.69181	-0.00002	31.81302	15.06896	9.07181	3.72235	-2.49549	-11.86528	9.15308	12.98960	-25.05891	9.57400	-15.41387	33.81697	30.47767	0.00026	-94.50037	31.84384	0.00006	88.60950	-6.66384	-7.91505	0.00108	-5.42187	11.74346	0.00008	2.11950	-2.28901	10.84008	-19.95938	-6.22489	9.17973	3.49064	-0.81572	4.89042
5	-3.26816	-0.00000	0.00000	-2.56647	0.00000	0.00000	-3.43338	-9.17790	9.91763	12.22663	10.44587	-10.31954	-15.84761	-2.35403	-0.00002	-6.76964	-1.63472	0.00001	31.86173	15.07834	9.13800	3.73149	-2.57343	-11.91884	9.18025	12.97266	-24.88534	9.51066	-15.35115	33.64220	30.42191	0.00002	-94.58880	31.87670	0.00008	89.79836	-6.44714	-7.53912	0.00144	-5.36684	11.70261	-0.00006	2.11188	-2.34034	11.05432	-19.95591	-6.35290	9.35990	3.53484	-0.83217	4.84675
6	-3.13513	0.00000	0.00000	-2.59468	0.00000	0.00000	-3.46269	-9.15950	9.87482	12.27156	10.21258	-10.18970	-15.94919	-2.39521	-0.00018	-6.75309	-1.57725	0.00002	31.95410	15.06749	9.22811	3.76996	-2.66680	-12.05027	9.15535	12.95234	-24.69403	9.40736	-15.26678	33.48664	30.34319	0.00007	-94.71666	31.92475	-0.00030	91.16501	-6.38698	-7.14688	0.00057	-5.29965	11.61399	-0.00023	2.07719	-2.36782	11.16061	-19.98511	-6.41826	9.44854	3.65228	-0.88711	4.79104
7	-3.12074	0.00000	-0.00000	-2.59322	0.00000	0.00000	-3.49020	-9.04611	9.76475	12.32509	9.88251	-10.12906	-16.06146	-2.46378	-0.00014	-6.73462	-1.52442	0.00000	32.06047	15.08344	9.30586	3.80309	-2.72803	-12.13690	9.07696	12.93171	-24.56447	9.26917	-15.20988	33.26159	30.29899	0.00008	-94.88611	32.04642	0.00003	92.07279	-6.55585	-6.97465	0.00040	-5.17056	11.59673	-0.00071	2.03478	-2.41020	11.13473	-20.03094	-6.44782	9.40841	3.77631	-0.92958	4.76642
8	-3.36621	0.00000	0.00000	-2.66275	0.00000	-0.00000	-3.39124	-9.02397	9.81138	12.40320	9.55415	-10.22253	-16.22578	-2.61540	0.00023	-6.72869	-1.46943	-0.00003	32.14803	15.16809	9.19305	3.79845	-2.73034	-12.03384	9.04150	12.90555	-24.55766	9.14782	-15.21763	33.03225	30.19683	0.00003	-95.04061	32.22919	0.00116	92.26304	-6.82762	-7.01208	0.00070	-5.00984	11.73396	-0.00027	1.97897	-2.49585	11.04011	-20.09628	-6.49167	9.28785	3.84651	-0.92173	4.77969
9	-3.68594	0.00000	-0.00000	-2.73179	-0.00000	-0.00000	-3.17506	-9.08467	10.05155	12.47797	9.36200	-10.40067	-16.44791	-2.85204	0.00053	-6.73414	-1.42562	-0.00004	32.21760	15.31211	8.89855	3.76169	-2.69024	-11.79902	9.09381	12.85923	-24.54756	9.09524	-15.26659	32.87415	29.99157	0.00032	-95.08732	32.40488	0.00137	91.96353	-6.94547	-7.08885	0.00056	-4.74406	12.12392	0.00295	1.90723	-2.62049	10.94449	-20.17925	-6.57127	9.15160	3.86681	-0.87660	4.79995
10	-3.75115	0.00000	0.00000	-2.59841	0.00000	-0.00000	-2.98393	-8.98235	10.20897	12.49148	9.41561	-10.49255	-16.69460	-3.09031	0.00034	-6.77058	-1.42695	0.00000	32.28160	15.46375	8.69332	3.73460	-2.65183	-11.66216	9.15599	12.79746	-24.35765	9.10437	-15.28847	32.72321	29.80990	0.00050	-95.02774	32.51590	0.00060	91.56232	-6.78592	-7.11970	0.00029	-4.26386	12.71075	0.00632	1.85307	-2.77647	10.87437	-20.24447	-6.68945	9.02721	3.87558	-0.83495	4.79018
11	-3.56455	-0.00000	-0.00000	-2.30483	-0.00000	0.00000	-2.89638	-8.64197	10.09522	12.46524	9.68083	-10.46855	-16.91171	-3.25158	-0.00008	-6.87058	-1.48006	0.00008	32.34016	15.57585	8.76398	3.76115	-2.64990	-11.71607	9.13951	12.76423	-24.06056	9.12493	-15.25285	32.52098	29.79258	0.00036	-94.94816	32.54697	-0.00011	91.25965	-6.51513	-7.17183	0.00004	-3.69029	13.10188	0.00491	1.86465	-2.93934	10.84240	-20.24207	-6.82834	8.93571	3.90653	-0.82285	4.74124
12	-3.46011	0.00000	-0.00000	-2.16599	-0.00000	0.00000	-2.84037	-8.27482	9.83819	12.47265	9.94842	-10.44487	-17.07438	-3.33501	-0.00024	-7.01422	-1.55044	0.00008	32.39280	15.64663	9.01446	3.84207	-2.67478	-11.83139	9.05583	12.79602	-23.95048	9.13195	-15.20737	32.37070	29.92162	0.00020	-94.86886	32.51328	-0.00045	90.96769	-6.42624	-7.30022	0.00016	-3.34962	12.94635	0.00294	1.95750	-3.05004	10.86362	-20.15298	-6.93887	8.91351	3.97033	-0.82706	4.68273
13	-3.70127	0.00000	0.00000	-2.42033	0.00000	-0.00000	-2.69886	-8.12805	9.71467	12.53820	10.01993	-10.51889	-17.21368	-3.38940	-0.00006	-7.13874	-1.59499	-0.00000	32.44184	15.70565	9.21060	3.93108	-2.69176	-11.82994	8.95686	12.87073	-24.18207	9.14350	-15.21510	32.39830	30.09413	0.00020	-94.75993	32.43748	-0.00030	90.60937	-6.64744	-7.43017	0.00019	-3.37222	12.45904	0.00268	2.07613	-3.05836	10.92811	-20.03090	-6.97082	8.97046	4.05136	-0.81071	4.66667
14	-4.22433	0.00000	-0.00000	-2.96749	0.00000	0.00000	-2.42937	-8.27782	9.88588	12.63764	9.93784	-10.68430	-17.38191	-3.44806	0.00022	-7.22358	-1.59942	-0.00005	32.48826	15.76917	9.19277	3.98912	-2.69461	-11.64594	8.83409	12.93425	-24.57309	9.17302	-15.28640	32.57682	30.27543	0.00030	-94.65234	32.35009	0.00043	90.37338	-7.03348	-7.46217	-0.00017	-3.58442	12.17235	0.00080	2.11595	-2.99526	11.00343	-19.98366	-6.94066	9.06458	4.13352	-0.75568	4.72457
15	-4.64988	0.00000	-0.00000	-3.38348	0.00000	0.00000	-2.13635	-8.52565	10.16788	12.72686	9.92784	-10.79159	-17.60122	-3.49531	0.00027	-7.30535	-1.59492	-0.00001	32.53980	15.82429	9.04713	4.02273	-2.71471	-11.43750	8.67318	12.94976	-24.82663	9.20363	-15.40290	32.81837	30.46743	0.00028	-94.56756	32.30225	0.00113	90.31475	-7.34433	-7.39420	-0.00010	-3.87476	12.24976	-0.00077	2.04385	-2.97202	11.07433	-20.05039	-6.94576	9.13948	4.21247	-0.68595	4.83086
16	-4.55522	0.00000	0.00000	-3.29462	-0.00000	0.00000	-2.02746	-8.51893	10.12388	12.76990	10.10081	-10.65540	-17.84623	-3.47034	-0.00009	-7.41582	-1.61875	0.00003	32.60077	15.82772	9.07731	4.04983	-2.79351	-11.48848	8.54622	12.90656	-24.85226	9.21858	-15.54730	33.08332	30.61693	0.00020	-94.46696	32.31694	0.00156	90.17867	-7.50269	-7.28776	0.00025	-4.32087	12.35905	0.00079	1.97091	-3.05784	11.14915	-20.12273	-7.05338	9.17670	4.26136	-0.65215	4.91183
17	-3.87519	0.00000	0.00000	-2.83072	0.00000	-0.00000	-2.18651	-8.11937	9.56311	12.78902	10.35702	-10.28021	-18.07303	-3.32367	-0.00047	-7.55714	-1.66592	-0.00005	32.65643	15.73752	9.46443	4.06683	-2.94410	-11.88255	8.53306	12.82176	-24.75420	9.23710	-15.67931	33.34270	30.67069	0.00026	-94.36513	32.32283	0.00180	90.01561	-7.60059	-7.15876	0.00026	-4.86295	12.14487	0.00314	2.02411	-3.18266	11.22780	-20.07059	-7.19858	9.20273	4.23614	-0.68079	4.89705
18	-3.12177	0.00000	0.00000	-2.59990	0.00000	-0.00000	-2.39554	-7.59699	8.88961	12.88215	10.57065	-9.95014	-18.25679	-3.12327	-0.00037	-7.72860	-1.69947	-0.00024	32.70658	15.58727	9.95213	4.09617	-3.12023	-12.30566	8.61089	12.73710	-24.62530	9.30046	-15.75113	33.59235	30.64730	0.00034	-94.29618	32.23297	0.00207	90.25240	-7.71141	-6.94229	-0.00010	-5.16949	11.65252	0.00164	2.18837	-3.23080	11.29452	-19.90452	-7.26824	9.24669	4.16145	-0.73685	4.77994
19	-2.87363	-0.00000	-0.00000	-2.92452	-0.00000	0.00000	-2.38396	-7.33190	8.65167	13.08737	10.72511	-9.94281	-18.40289	-3.02088	0.00004	-7.92771	-1.71230	-0.00035	32.77643	15.47785	10.12612	4.19058	-3.24600	-12.37194	8.69598	12.68361	-24.50559	9.42087	-15.75658	33.86145	30.61092	0.00025	-94.18093	32.08892	0.00104	90.89857	-7.84262	-6.63069	-0.00033	-5.02696	11.27612	0.00012	2.36878	-3.18869	11.36129	-19.71796	-7.25429	9.32493	4.12509	-0.76456	4.62708
20	-2.98683	0.00000	0.00000	-3.26825	-0.00000	-0.00000	-2.20196	-7.45824	8.85401	13.26094	10.85825	-10.17331	-18.54368	-3.05448	0.00024	-8.13857	-1.75316	-0.00025	32.86304	15.46172	9.98463	4.34107	-3.29005	-12.10880	8.72365	12.65503	-24.41880	9.56639	-15.72907	34.14451	30.63569	-0.00033	-93.91629	32.01896	-0.00045	91.30656	-8.02640	-6.39283	0.00015	-4.69246	11.32074	0.00071	2.54878	-3.12493	11.47843	-19.52758	-7.23917	9.45835	4.14820	-0.75949	4.51909
21	-2.96879	0.00000	0.00000	-3.04953	0.00000	0.00000	-2.07762	-7.89011	9.13227	13.29944	10.96037	-10.39135	-18.72616	-3.12747	0.00015	-8.36837	-1.85403	-0.00007	32.94669	15.49763	9.85833	4.49940	-3.29591	-11.80351	8.66977	12.63794	-24.37807	9.68679	-15.71753	34.40656	30.77052	-0.00089	-93.54638	32.08640	0.00125	90.84142	-8.29989	-6.40842	0.00119	-4.65145	11.67730	-0.00017	2.76920	-3.09057	11.64863	-19.29470	-7.27119	9.63013	4.18385	-0.76513	4.50004
22	-2.78346	0.00000	0.00000	-2.52131	0.00000	-0.00000	-2.05861	-8.37003	9.26588	13.32441	11.00539	-10.50446	-18.99106	-3.17168	-0.00002	-8.66509	-1.98892	0.00020	33.04924	15.53282	9.95300	4.68428	-3.32737	-11.60371	8.55882	12.64872	-24.42461	9.72517	-15.76359	34.59494	30.99746	-0.00042	-93.25843	32.27695	0.00416	89.61713	-8.59426	-6.63839	0.00141	-5.06164	11.97958	0.00009	2.99697	-3.09890	11.77695	-19.05905	-7.32703	9.74670	4.22671	-0.80526	4.57280
23	-2.63874	0.00000	-0.00000	-2.20874	-0.00000	0.00000	-2.04208	-8.58276	9.21303	13.46061	11.02584	-10.50118	-19.35076	-3.18995	-0.00015	-9.06139	-2.13098	0.00062	33.19920	15.56810	10.24219	4.93688	-3.39435	-11.52646	8.44356	12.71042	-24.59641	9.63695	-15.85627	34.58848	31.26207	0.00048	-93.20016	32.55247	0.00269	88.58360	-8.76462	-6.89201	0.00062	-5.58626	11.97822	0.00151	3.14224	-3.12881	11.78489	-18.91470	-7.35772	9.74278	4.29199	-0.85104	4.69552
24	-2.57946	-0.00000	0.00000	-2.21060	0.00000	0.00000	-1.96738	-8.48179	9.05483	13.68674	11.04131	-10.39705	-19.76007	-3.20185	-0.00021	-9.53581	-2.26472	0.00075	33.37301	15.61786	10.54478	5.22795	-3.46427	-11.54955	8.35626	12.80982	-24.84060	9.44199	-15.93087	34.28071	31.53796	0.00021	-93.28830	32.84007	-0.00176	88.68986	-8.76644	-7.06991	0.00017	-5.78069	11.64598	-0.00038	3.20020	-3.11994	11.73571	-18.85950	-7.33106	9.70025	4.34375	-0.86256	4.77898
25	-2.59477	0.00000	0.00000	-2.36026	0.00000	0.00000	-1.84118	-8.27518	8.99851	13.96124	10.99269	-10.32156	-20.11972	-3.23750	-0.00017	-10.05451	-2.33758	-0.00001	33.51899	15.64921	10.64026	5.50186	-3.54726	-11.57418	8.30675	12.89482	-25.05309	9.23631	-15.95088	33.77026	31.81651	-0.00110	-93.31956	33.06245	-0.00290	89.86316	-8.69773	-7.24278	0.00013	-5.51585	11.07499	-0.00384	3.27707	-3.02473	11.76103	-18.77641	-7.25232	9.75992	4.33384	-0.84448	4.74461
26	-2.68477	0.00000	0.00000	-2.49339	0.00000	0.00000	-1.67877	-8.08091	9.16564	14.25805	10.84356	-10.38402	-20.36423	-3.33330	-0.00007	-10.62435	-2.29410	-0.00123	33.60446	15.62529	10.48243	5.76301	-3.70507	-11.49285	8.30865	12.90206	-25.17156	9.11999	-15.94863	33.33856	32.06541	-0.00154	-93.33597	33.21122	-0.00132	91.14487	-8.62161	-7.52663	-0.00041	-5.02391	10.47044	-0.00323	3.46056	-2.86563	11.90092	-18.57619	-7.15729	9.95064	4.26226	-0.83516	4.62061
27	-2.77993	0.00000	-0.00000	-2.48160	0.00000	-0.00000	-1.47032	-7.88041	9.43643	14.50497	10.67763	-10.46281	-20.53822	-3.49175	0.00008	-11.27301	-2.17577	-0.00142	33.64032	15.58012	10.25819	6.07444	-3.95493	-11.33646	8.34236	12.80614	-25.15816	9.12508	-15.96649	33.21873	32.26651	-0.00030	-93.62995	33.33592	-0.00058	91.87859	-8.48354	-7.92887	-0.00149	-4.66041	10.08893	0.00052	3.72296	-2.72012	12.09776	-18.29378	-7.09613	10.18931	4.17725	-0.85495	4.52648
28	-2.78103	-0.00000	-0.00000	-2.26169	-0.00000	-0.00000	-1.20710	-7.72815	9.64618	14.63910	10.63640	-10.33871	-20.74167	-3.66589	0.00019	-11.99083	-2.10967	0.00006	33.67791	15.57246	10.16359	6.48300	-4.23258	-11.24381	8.31199	12.66607	-24.96810	9.21541	-16.01426	33.45313	32.48759	0.00165	-94.24509	33.49015	-0.00004	92.09167	-8.22558	-8.28987	-0.00147	-4.67584	9.97121	0.00260	3.96402	-2.66155	12.29597	-18.03640	-7.11603	10.39641	4.13626	-0.89699	4.52424
29	-2.62842	-0.00000	0.00000	-1.86287	0.00000	0.00000	-0.93838	-7.70032	9.76097	14.68406	10.77734	-9.99194	-21.01985	-3.79540	0.00006	-12.72982	-2.16560	0.00156	33.74643	15.59952	10.22649	6.94878	-4.47433	-11.28859	8.12575	12.58442	-24.60935	9.32508	-16.08294	33.89307	32.84765	0.00219	-94.79057	33.71976	0.00299	91.76633	-7.80975	-8.42521	0.00029	-5.07144	9.91367	0.00290	4.12624	-2.69668	12.45654	-17.86465	-7.20867	10.53304	4.13890	-0.95302	4.55420
30	-2.35081	0.00000	-0.00000	-1.41412	0.00000	-0.00000	-0.74644	-7.72096	9.79987	14.73987	11.00458	-9.64901	-21.33453	-3.86037	-0.00015	-13.45592	-2.26336	0.00122	33.80927	15.61035	10.35550	7.36844	-4.68819	-11.38911	7.80431	12.60159	-24.18820	9.38114	-16.15236	34.26890	33.39845	0.00036	-94.90666	34.04942	0.00617	90.87057	-7.18490	-8.34342	0.00201	-5.60724	9.77237	0.00250	4.25482	-2.75681	12.51475	-17.73484	-7.28620	10.56469	4.11949	-1.02217	4.54432
31	-2.08718	-0.00000	0.00000	-1.09288	0.00000	0.00000	-0.65977	-7.64192	9.75302	14.91086	11.15899	-9.54706	-21.63675	-3.89031	-0.00021	-14.16645	-2.26565	-0.00029	33.84577	15.57313	10.45386	7.69222	-4.91808	-11.40336	7.45266	12.67715	-23.87150	9.31984	-16.20016	34.35939	34.07920	-0.00228	-94.55917	34.45637	0.00428	89.96478	-6.45238	-8.21479	0.00181	-6.07098	9.54514	0.00177	4.43034	-2.78308	12.43056	-17.56648	-7.27907	10.47617	4.05440	-1.09590	4.49623
32	-1.93629	0.00000	-0.00000	-0.95979	-0.00000	0.00000	-0.65024	-7.41041	9.58741	15.19956	11.17873	-9.66269	-21.94217	-3.91084	-0.00020	-14.85717	-2.14427	-0.00083	33.93075	15.50496	10.51115	7.98224	-5.17270	-11.32980	7.17002	12.76235	-23.80623	9.13919	-16.24250	34.17638	34.77402	-0.00419	-93.82172	34.90728	-0.00040	89.68867	-5.95071	-8.13519	0.00011	-6.42522	9.25545	0.00068	4.66144	-2.79516	12.26885	-17.34715	-7.22975	10.32064	4.01203	-1.15044	4.44300
33	-1.86273	-0.00000	0.00000	-0.92312	0.00000	-0.00000	-0.66167	-7.14677	9.34660	15.51873	11.12444	-9.78982	-22.29890	-3.92347	-0.00015	-15.51802	-1.97168	-0.00020	34.15814	15.44141	10.56871	8.33559	-5.43479	-11.29233	7.00660	12.83323	-24.01155	8.92791	-16.33689	33.94232	35.38495	-0.00306	-92.82687	35.42141	-0.00296	89.98877	-5.92074	-7.98997	-0.00221	-6.66217	8.92957	-0.00069	4.88633	-2.84246	12.14154	-17.13320	-7.22594	10.18393	4.05191	-1.17220	4.38930
